id,num,country,model,ccm_null,climate,ccm_driver
5519,59,Sri Lanka,Seasonal,-0.024020697,Precipitation,0.410016643
5520,60,Sri Lanka,Seasonal,0.028135344,Precipitation,0.410016643
5521,61,Sri Lanka,Seasonal,0.350893234,Precipitation,0.410016643
5522,62,Sri Lanka,Seasonal,0.079056186,Precipitation,0.410016643
5523,63,Sri Lanka,Seasonal,0.051699165,Precipitation,0.410016643
5524,64,Sri Lanka,Seasonal,-0.041060346,Precipitation,0.410016643
5525,65,Sri Lanka,Seasonal,0.136567737,Precipitation,0.410016643
5526,66,Sri Lanka,Seasonal,0.088756099,Precipitation,0.410016643
5527,67,Sri Lanka,Seasonal,0.465332522,Precipitation,0.410016643
5528,68,Sri Lanka,Seasonal,0.066502395,Precipitation,0.410016643
5529,69,Sri Lanka,Seasonal,0.143322313,Precipitation,0.410016643
5530,70,Sri Lanka,Seasonal,0.327388957,Precipitation,0.410016643
5531,1,Sri Lanka,Ebisuzaki,-0.064638798,Precipitation,0.410016643
5532,2,Sri Lanka,Ebisuzaki,-0.111964682,Precipitation,0.410016643
5533,3,Sri Lanka,Ebisuzaki,-0.054241047,Precipitation,0.410016643
5534,4,Sri Lanka,Ebisuzaki,0.195692796,Precipitation,0.410016643
5535,5,Sri Lanka,Ebisuzaki,-0.058846185,Precipitation,0.410016643
5536,6,Sri Lanka,Ebisuzaki,-0.089685679,Precipitation,0.410016643
5537,7,Sri Lanka,Ebisuzaki,0.317939148,Precipitation,0.410016643
5538,8,Sri Lanka,Ebisuzaki,-0.143409741,Precipitation,0.410016643
5539,9,Sri Lanka,Ebisuzaki,0.069998594,Precipitation,0.410016643
5540,10,Sri Lanka,Ebisuzaki,-0.043654285,Precipitation,0.410016643
5541,11,Sri Lanka,Ebisuzaki,0.029856369,Precipitation,0.410016643
5542,12,Sri Lanka,Ebisuzaki,-0.102051542,Precipitation,0.410016643
5543,13,Sri Lanka,Ebisuzaki,0.386371839,Precipitation,0.410016643
5544,14,Sri Lanka,Ebisuzaki,0.317126556,Precipitation,0.410016643
5545,15,Sri Lanka,Ebisuzaki,0.246193553,Precipitation,0.410016643
5546,16,Sri Lanka,Ebisuzaki,0.076751561,Precipitation,0.410016643
5547,17,Sri Lanka,Ebisuzaki,0.151123976,Precipitation,0.410016643
5548,18,Sri Lanka,Ebisuzaki,0.018805486,Precipitation,0.410016643
5549,19,Sri Lanka,Ebisuzaki,-0.197951382,Precipitation,0.410016643
5550,20,Sri Lanka,Ebisuzaki,0.2911525,Precipitation,0.410016643
5551,21,Sri Lanka,Ebisuzaki,0.037205788,Precipitation,0.410016643
5552,22,Sri Lanka,Ebisuzaki,0.020329392,Precipitation,0.410016643
5553,23,Sri Lanka,Ebisuzaki,0.294196708,Precipitation,0.410016643
5554,24,Sri Lanka,Ebisuzaki,0.023167406,Precipitation,0.410016643
5555,25,Sri Lanka,Ebisuzaki,0.082321571,Precipitation,0.410016643
5556,26,Sri Lanka,Ebisuzaki,0.06761336,Precipitation,0.410016643
5557,27,Sri Lanka,Ebisuzaki,0.194001882,Precipitation,0.410016643
5558,28,Sri Lanka,Ebisuzaki,-0.048772057,Precipitation,0.410016643
5559,29,Sri Lanka,Ebisuzaki,0.269973206,Precipitation,0.410016643
5560,30,Sri Lanka,Ebisuzaki,-0.003988614,Precipitation,0.410016643
5561,31,Sri Lanka,Ebisuzaki,0.387472049,Precipitation,0.410016643
5562,32,Sri Lanka,Ebisuzaki,-0.090871723,Precipitation,0.410016643
5563,33,Sri Lanka,Ebisuzaki,0.066346208,Precipitation,0.410016643
5564,34,Sri Lanka,Ebisuzaki,0.094770713,Precipitation,0.410016643
5565,35,Sri Lanka,Ebisuzaki,0.300645103,Precipitation,0.410016643
5566,36,Sri Lanka,Ebisuzaki,0.058018578,Precipitation,0.410016643
5567,37,Sri Lanka,Ebisuzaki,0.04536321,Precipitation,0.410016643
5568,38,Sri Lanka,Ebisuzaki,0.155140054,Precipitation,0.410016643
5569,39,Sri Lanka,Ebisuzaki,0.252435454,Precipitation,0.410016643
5570,40,Sri Lanka,Ebisuzaki,0.116433638,Precipitation,0.410016643
5571,41,Sri Lanka,Ebisuzaki,0.257340622,Precipitation,0.410016643
5572,42,Sri Lanka,Ebisuzaki,0.294224175,Precipitation,0.410016643
5573,43,Sri Lanka,Ebisuzaki,0.329912456,Precipitation,0.410016643
5574,44,Sri Lanka,Ebisuzaki,0.188477021,Precipitation,0.410016643
5575,45,Sri Lanka,Ebisuzaki,0.173659643,Precipitation,0.410016643
5576,46,Sri Lanka,Ebisuzaki,0.088446313,Precipitation,0.410016643
5577,47,Sri Lanka,Ebisuzaki,0.534280873,Precipitation,0.410016643
5578,48,Sri Lanka,Ebisuzaki,0.041371825,Precipitation,0.410016643
5579,49,Sri Lanka,Ebisuzaki,0.056170695,Precipitation,0.410016643
5580,50,Sri Lanka,Ebisuzaki,0.308067287,Precipitation,0.410016643
5581,51,Sri Lanka,Ebisuzaki,0.096935141,Precipitation,0.410016643
5582,52,Sri Lanka,Ebisuzaki,0.088431171,Precipitation,0.410016643
5583,53,Sri Lanka,Ebisuzaki,0.162456624,Precipitation,0.410016643
5584,54,Sri Lanka,Ebisuzaki,0.064618874,Precipitation,0.410016643
5585,55,Sri Lanka,Ebisuzaki,0.371264013,Precipitation,0.410016643
5586,56,Sri Lanka,Ebisuzaki,0.204996682,Precipitation,0.410016643
5587,57,Sri Lanka,Ebisuzaki,-0.017061682,Precipitation,0.410016643
5588,58,Sri Lanka,Ebisuzaki,0.243195379,Precipitation,0.410016643
5589,59,Sri Lanka,Ebisuzaki,-0.155993952,Precipitation,0.410016643
5590,60,Sri Lanka,Ebisuzaki,0.381816958,Precipitation,0.410016643
5591,61,Sri Lanka,Ebisuzaki,0.314117476,Precipitation,0.410016643
5592,62,Sri Lanka,Ebisuzaki,0.196429586,Precipitation,0.410016643
5593,63,Sri Lanka,Ebisuzaki,-0.043992421,Precipitation,0.410016643
5594,64,Sri Lanka,Ebisuzaki,0.020026294,Precipitation,0.410016643
5595,65,Sri Lanka,Ebisuzaki,0.077930193,Precipitation,0.410016643
5596,66,Sri Lanka,Ebisuzaki,0.176581683,Precipitation,0.410016643
5597,67,Sri Lanka,Ebisuzaki,-0.031696369,Precipitation,0.410016643
5598,68,Sri Lanka,Ebisuzaki,0.143320308,Precipitation,0.410016643
5599,69,Sri Lanka,Ebisuzaki,0.269595696,Precipitation,0.410016643
5600,70,Sri Lanka,Ebisuzaki,0.015524285,Precipitation,0.410016643
5601,1,Venezuela,Seasonal,-0.151669477,Precipitation,-0.050293624
5602,2,Venezuela,Seasonal,0.08864452,Precipitation,-0.050293624
5603,3,Venezuela,Seasonal,0.174540511,Precipitation,-0.050293624
5604,4,Venezuela,Seasonal,-0.192818171,Precipitation,-0.050293624
5605,5,Venezuela,Seasonal,-0.200354738,Precipitation,-0.050293624
5606,6,Venezuela,Seasonal,0.088427863,Precipitation,-0.050293624
5607,7,Venezuela,Seasonal,0.095370565,Precipitation,-0.050293624
5608,8,Venezuela,Seasonal,-0.062592777,Precipitation,-0.050293624
5609,9,Venezuela,Seasonal,-0.095899821,Precipitation,-0.050293624
5610,10,Venezuela,Seasonal,0.119018677,Precipitation,-0.050293624
5611,11,Venezuela,Seasonal,-0.322135882,Precipitation,-0.050293624
5612,12,Venezuela,Seasonal,0.055066423,Precipitation,-0.050293624
5613,13,Venezuela,Seasonal,-0.186826864,Precipitation,-0.050293624
5614,14,Venezuela,Seasonal,-0.089616919,Precipitation,-0.050293624
5615,15,Venezuela,Seasonal,-0.011242833,Precipitation,-0.050293624
5616,16,Venezuela,Seasonal,0.019596333,Precipitation,-0.050293624
5617,17,Venezuela,Seasonal,-0.150060855,Precipitation,-0.050293624
5618,18,Venezuela,Seasonal,0.074089084,Precipitation,-0.050293624
5619,19,Venezuela,Seasonal,0.033246614,Precipitation,-0.050293624
5620,20,Venezuela,Seasonal,-0.011031939,Precipitation,-0.050293624
5621,21,Venezuela,Seasonal,0.059837635,Precipitation,-0.050293624
5622,22,Venezuela,Seasonal,-0.092141887,Precipitation,-0.050293624
5623,23,Venezuela,Seasonal,-0.087178064,Precipitation,-0.050293624
5624,24,Venezuela,Seasonal,0.032686342,Precipitation,-0.050293624
5625,25,Venezuela,Seasonal,-0.050565349,Precipitation,-0.050293624
5626,26,Venezuela,Seasonal,-0.23338262,Precipitation,-0.050293624
5627,27,Venezuela,Seasonal,-0.189858784,Precipitation,-0.050293624
5628,28,Venezuela,Seasonal,-0.002322807,Precipitation,-0.050293624
5629,29,Venezuela,Seasonal,-0.105298622,Precipitation,-0.050293624
5630,30,Venezuela,Seasonal,0.231971795,Precipitation,-0.050293624
5631,31,Venezuela,Seasonal,0.207377253,Precipitation,-0.050293624
5632,32,Venezuela,Seasonal,0.018272658,Precipitation,-0.050293624
5633,33,Venezuela,Seasonal,0.062521429,Precipitation,-0.050293624
5634,34,Venezuela,Seasonal,-0.009769488,Precipitation,-0.050293624
5635,35,Venezuela,Seasonal,0.044640328,Precipitation,-0.050293624
5636,36,Venezuela,Seasonal,-0.076367156,Precipitation,-0.050293624
5637,37,Venezuela,Seasonal,-0.084168444,Precipitation,-0.050293624
5638,38,Venezuela,Seasonal,-0.021879174,Precipitation,-0.050293624
5639,39,Venezuela,Seasonal,-0.076795653,Precipitation,-0.050293624
5640,40,Venezuela,Seasonal,0.028158735,Precipitation,-0.050293624
5641,41,Venezuela,Seasonal,0.015905836,Precipitation,-0.050293624
5642,42,Venezuela,Seasonal,-0.175832848,Precipitation,-0.050293624
5643,43,Venezuela,Seasonal,-0.01447338,Precipitation,-0.050293624
5644,44,Venezuela,Seasonal,0.084372519,Precipitation,-0.050293624
5645,45,Venezuela,Seasonal,-0.185628105,Precipitation,-0.050293624
5646,46,Venezuela,Seasonal,-0.108886451,Precipitation,-0.050293624
5647,47,Venezuela,Seasonal,0.059822874,Precipitation,-0.050293624
5648,48,Venezuela,Seasonal,0.217069553,Precipitation,-0.050293624
5649,49,Venezuela,Seasonal,0.18950375,Precipitation,-0.050293624
5650,50,Venezuela,Seasonal,-0.287552219,Precipitation,-0.050293624
5651,51,Venezuela,Seasonal,-0.109591202,Precipitation,-0.050293624
5652,52,Venezuela,Seasonal,-0.046953821,Precipitation,-0.050293624
5653,53,Venezuela,Seasonal,-0.156682783,Precipitation,-0.050293624
5654,54,Venezuela,Seasonal,0.032090196,Precipitation,-0.050293624
5655,55,Venezuela,Seasonal,-0.136545456,Precipitation,-0.050293624
5656,56,Venezuela,Seasonal,-0.109611795,Precipitation,-0.050293624
5657,57,Venezuela,Seasonal,-0.29017218,Precipitation,-0.050293624
5658,58,Venezuela,Seasonal,0.102471282,Precipitation,-0.050293624
5659,59,Venezuela,Seasonal,-0.110350065,Precipitation,-0.050293624
5660,60,Venezuela,Seasonal,-0.119074544,Precipitation,-0.050293624
5661,61,Venezuela,Seasonal,-0.284210359,Precipitation,-0.050293624
5662,62,Venezuela,Seasonal,-0.015328346,Precipitation,-0.050293624
5663,63,Venezuela,Seasonal,-0.131249268,Precipitation,-0.050293624
5664,64,Venezuela,Seasonal,0.204558191,Precipitation,-0.050293624
5665,65,Venezuela,Seasonal,-0.075580788,Precipitation,-0.050293624
5666,66,Venezuela,Seasonal,-0.134800053,Precipitation,-0.050293624
5667,67,Venezuela,Seasonal,-0.051371838,Precipitation,-0.050293624
5668,68,Venezuela,Seasonal,-0.137203946,Precipitation,-0.050293624
5669,69,Venezuela,Seasonal,-0.185925537,Precipitation,-0.050293624
5670,70,Venezuela,Seasonal,-0.074863685,Precipitation,-0.050293624
5671,1,Venezuela,Ebisuzaki,0.032939312,Precipitation,-0.050293624
5672,2,Venezuela,Ebisuzaki,-0.028881736,Precipitation,-0.050293624
5673,3,Venezuela,Ebisuzaki,0.294043892,Precipitation,-0.050293624
5674,4,Venezuela,Ebisuzaki,-0.010891627,Precipitation,-0.050293624
5675,5,Venezuela,Ebisuzaki,-0.523866678,Precipitation,-0.050293624
5676,6,Venezuela,Ebisuzaki,-0.190041462,Precipitation,-0.050293624
5677,7,Venezuela,Ebisuzaki,0.180049148,Precipitation,-0.050293624
5678,8,Venezuela,Ebisuzaki,0.119969294,Precipitation,-0.050293624
5679,9,Venezuela,Ebisuzaki,0.19226005,Precipitation,-0.050293624
5680,10,Venezuela,Ebisuzaki,-0.204425005,Precipitation,-0.050293624
5681,11,Venezuela,Ebisuzaki,-0.20696701,Precipitation,-0.050293624
5682,12,Venezuela,Ebisuzaki,-0.125364978,Precipitation,-0.050293624
5683,13,Venezuela,Ebisuzaki,0.111382102,Precipitation,-0.050293624
5684,14,Venezuela,Ebisuzaki,0.128632074,Precipitation,-0.050293624
5685,15,Venezuela,Ebisuzaki,-0.238199964,Precipitation,-0.050293624
5686,16,Venezuela,Ebisuzaki,0.290035758,Precipitation,-0.050293624
5687,17,Venezuela,Ebisuzaki,-0.324334423,Precipitation,-0.050293624
5688,18,Venezuela,Ebisuzaki,0.100681226,Precipitation,-0.050293624
5689,19,Venezuela,Ebisuzaki,-0.004839826,Precipitation,-0.050293624
5690,20,Venezuela,Ebisuzaki,-0.170738323,Precipitation,-0.050293624
5691,21,Venezuela,Ebisuzaki,-0.104949501,Precipitation,-0.050293624
5692,22,Venezuela,Ebisuzaki,-0.228716083,Precipitation,-0.050293624
5693,23,Venezuela,Ebisuzaki,0.072052317,Precipitation,-0.050293624
5694,24,Venezuela,Ebisuzaki,0.034039813,Precipitation,-0.050293624
5695,25,Venezuela,Ebisuzaki,-0.1466741,Precipitation,-0.050293624
5696,26,Venezuela,Ebisuzaki,0.126185665,Precipitation,-0.050293624
5697,27,Venezuela,Ebisuzaki,0.369406807,Precipitation,-0.050293624
5698,28,Venezuela,Ebisuzaki,0.312407856,Precipitation,-0.050293624
5699,29,Venezuela,Ebisuzaki,-0.198366049,Precipitation,-0.050293624
5700,30,Venezuela,Ebisuzaki,0.061393784,Precipitation,-0.050293624
5701,31,Venezuela,Ebisuzaki,-0.088902974,Precipitation,-0.050293624
5702,32,Venezuela,Ebisuzaki,-0.233207227,Precipitation,-0.050293624
5703,33,Venezuela,Ebisuzaki,-0.307801334,Precipitation,-0.050293624
5704,34,Venezuela,Ebisuzaki,-0.205174333,Precipitation,-0.050293624
5705,35,Venezuela,Ebisuzaki,0.172019689,Precipitation,-0.050293624
5706,36,Venezuela,Ebisuzaki,0.275712547,Precipitation,-0.050293624
5707,37,Venezuela,Ebisuzaki,0.061961898,Precipitation,-0.050293624
5708,38,Venezuela,Ebisuzaki,0.248703654,Precipitation,-0.050293624
5709,39,Venezuela,Ebisuzaki,-0.042399618,Precipitation,-0.050293624
5710,40,Venezuela,Ebisuzaki,0.049739591,Precipitation,-0.050293624
5711,41,Venezuela,Ebisuzaki,0.014765008,Precipitation,-0.050293624
5712,42,Venezuela,Ebisuzaki,0.255890966,Precipitation,-0.050293624
5713,43,Venezuela,Ebisuzaki,-0.108972237,Precipitation,-0.050293624
5714,44,Venezuela,Ebisuzaki,-0.071542933,Precipitation,-0.050293624
5715,45,Venezuela,Ebisuzaki,0.166216841,Precipitation,-0.050293624
5716,46,Venezuela,Ebisuzaki,0.362468508,Precipitation,-0.050293624
5717,47,Venezuela,Ebisuzaki,0.071954377,Precipitation,-0.050293624
5718,48,Venezuela,Ebisuzaki,0.046032662,Precipitation,-0.050293624
5719,49,Venezuela,Ebisuzaki,-0.03614218,Precipitation,-0.050293624
5720,50,Venezuela,Ebisuzaki,0.179837212,Precipitation,-0.050293624
5721,51,Venezuela,Ebisuzaki,0.264651959,Precipitation,-0.050293624
5722,52,Venezuela,Ebisuzaki,0.173569706,Precipitation,-0.050293624
5723,53,Venezuela,Ebisuzaki,-0.000796243,Precipitation,-0.050293624
5724,54,Venezuela,Ebisuzaki,0.060391549,Precipitation,-0.050293624
5725,55,Venezuela,Ebisuzaki,-0.048437924,Precipitation,-0.050293624
5726,56,Venezuela,Ebisuzaki,-0.013321324,Precipitation,-0.050293624
5727,57,Venezuela,Ebisuzaki,0.157246784,Precipitation,-0.050293624
5728,58,Venezuela,Ebisuzaki,-0.338342669,Precipitation,-0.050293624
5729,59,Venezuela,Ebisuzaki,0.038552246,Precipitation,-0.050293624
5730,60,Venezuela,Ebisuzaki,0.070997927,Precipitation,-0.050293624
5731,61,Venezuela,Ebisuzaki,0.169256233,Precipitation,-0.050293624
5732,62,Venezuela,Ebisuzaki,0.117574803,Precipitation,-0.050293624
5733,63,Venezuela,Ebisuzaki,-0.064004138,Precipitation,-0.050293624
5734,64,Venezuela,Ebisuzaki,0.336074852,Precipitation,-0.050293624
5735,65,Venezuela,Ebisuzaki,0.178968998,Precipitation,-0.050293624
5736,66,Venezuela,Ebisuzaki,0.374043826,Precipitation,-0.050293624
5737,67,Venezuela,Ebisuzaki,-0.131846405,Precipitation,-0.050293624
5738,68,Venezuela,Ebisuzaki,0.193002228,Precipitation,-0.050293624
5739,69,Venezuela,Ebisuzaki,0.315277264,Precipitation,-0.050293624
5740,70,Venezuela,Ebisuzaki,0.311493998,Precipitation,-0.050293624
5741,1,Colombia,Seasonal,0.332006697,Precipitation,0.349935467
5742,2,Colombia,Seasonal,0.237709684,Precipitation,0.349935467
5743,3,Colombia,Seasonal,0.185254493,Precipitation,0.349935467
5744,4,Colombia,Seasonal,0.216888156,Precipitation,0.349935467
5745,5,Colombia,Seasonal,0.128479066,Precipitation,0.349935467
5746,6,Colombia,Seasonal,0.358620265,Precipitation,0.349935467
5747,7,Colombia,Seasonal,0.382314248,Precipitation,0.349935467
5748,8,Colombia,Seasonal,0.363193824,Precipitation,0.349935467
5749,9,Colombia,Seasonal,0.198669671,Precipitation,0.349935467
5750,10,Colombia,Seasonal,0.213789729,Precipitation,0.349935467
5751,11,Colombia,Seasonal,0.138465823,Precipitation,0.349935467
5752,12,Colombia,Seasonal,0.091880031,Precipitation,0.349935467
5753,13,Colombia,Seasonal,0.327293795,Precipitation,0.349935467
5754,14,Colombia,Seasonal,0.233100531,Precipitation,0.349935467
5755,15,Colombia,Seasonal,0.248332631,Precipitation,0.349935467
5756,16,Colombia,Seasonal,0.18800616,Precipitation,0.349935467
5757,17,Colombia,Seasonal,0.360279464,Precipitation,0.349935467
5758,18,Colombia,Seasonal,0.208227939,Precipitation,0.349935467
5759,19,Colombia,Seasonal,0.1630217,Precipitation,0.349935467
5760,20,Colombia,Seasonal,0.196415731,Precipitation,0.349935467
5761,21,Colombia,Seasonal,0.193101793,Precipitation,0.349935467
5762,22,Colombia,Seasonal,0.080494624,Precipitation,0.349935467
5763,23,Colombia,Seasonal,0.193640142,Precipitation,0.349935467
5764,24,Colombia,Seasonal,0.29014746,Precipitation,0.349935467
5765,25,Colombia,Seasonal,0.156895988,Precipitation,0.349935467
5766,26,Colombia,Seasonal,0.314841331,Precipitation,0.349935467
5767,27,Colombia,Seasonal,0.078342224,Precipitation,0.349935467
5768,28,Colombia,Seasonal,0.169366252,Precipitation,0.349935467
5769,29,Colombia,Seasonal,0.238852107,Precipitation,0.349935467
5770,30,Colombia,Seasonal,0.119636629,Precipitation,0.349935467
5771,31,Colombia,Seasonal,0.100977597,Precipitation,0.349935467
5772,32,Colombia,Seasonal,0.275482177,Precipitation,0.349935467
5773,33,Colombia,Seasonal,0.088022661,Precipitation,0.349935467
5774,34,Colombia,Seasonal,0.32583612,Precipitation,0.349935467
5775,35,Colombia,Seasonal,0.305659613,Precipitation,0.349935467
5776,36,Colombia,Seasonal,0.138329694,Precipitation,0.349935467
5777,37,Colombia,Seasonal,0.254552016,Precipitation,0.349935467
5778,38,Colombia,Seasonal,0.02736821,Precipitation,0.349935467
5779,39,Colombia,Seasonal,0.23257079,Precipitation,0.349935467
5780,40,Colombia,Seasonal,0.407881286,Precipitation,0.349935467
5781,41,Colombia,Seasonal,0.111529206,Precipitation,0.349935467
5782,42,Colombia,Seasonal,0.066696574,Precipitation,0.349935467
5783,43,Colombia,Seasonal,0.149620015,Precipitation,0.349935467
5784,44,Colombia,Seasonal,0.066751772,Precipitation,0.349935467
5785,45,Colombia,Seasonal,0.241882446,Precipitation,0.349935467
5786,46,Colombia,Seasonal,0.101319127,Precipitation,0.349935467
5787,47,Colombia,Seasonal,0.123366102,Precipitation,0.349935467
5788,48,Colombia,Seasonal,0.287213363,Precipitation,0.349935467
5789,49,Colombia,Seasonal,0.283695933,Precipitation,0.349935467
5790,50,Colombia,Seasonal,0.180149394,Precipitation,0.349935467
5791,51,Colombia,Seasonal,0.089865983,Precipitation,0.349935467
5792,52,Colombia,Seasonal,0.348273949,Precipitation,0.349935467
5793,53,Colombia,Seasonal,0.207925881,Precipitation,0.349935467
5794,54,Colombia,Seasonal,0.258418001,Precipitation,0.349935467
5795,55,Colombia,Seasonal,0.068916165,Precipitation,0.349935467
5796,56,Colombia,Seasonal,-0.011626108,Precipitation,0.349935467
5797,57,Colombia,Seasonal,0.087419191,Precipitation,0.349935467
5798,58,Colombia,Seasonal,0.290204476,Precipitation,0.349935467
5799,59,Colombia,Seasonal,0.135674187,Precipitation,0.349935467
5800,60,Colombia,Seasonal,0.099153726,Precipitation,0.349935467
5801,61,Colombia,Seasonal,0.063320456,Precipitation,0.349935467
5802,62,Colombia,Seasonal,0.192071877,Precipitation,0.349935467
5803,63,Colombia,Seasonal,0.261658913,Precipitation,0.349935467
5804,64,Colombia,Seasonal,0.103611685,Precipitation,0.349935467
5805,65,Colombia,Seasonal,0.245235679,Precipitation,0.349935467
5806,66,Colombia,Seasonal,0.331030401,Precipitation,0.349935467
5807,67,Colombia,Seasonal,0.129947319,Precipitation,0.349935467
5808,68,Colombia,Seasonal,0.247661699,Precipitation,0.349935467
5809,69,Colombia,Seasonal,-0.006366608,Precipitation,0.349935467
5810,70,Colombia,Seasonal,0.262108946,Precipitation,0.349935467
5811,1,Colombia,Ebisuzaki,-0.172821679,Precipitation,0.349935467
5812,2,Colombia,Ebisuzaki,-0.164754636,Precipitation,0.349935467
5813,3,Colombia,Ebisuzaki,0.23945846,Precipitation,0.349935467
5814,4,Colombia,Ebisuzaki,-0.303150743,Precipitation,0.349935467
5815,5,Colombia,Ebisuzaki,0.019475944,Precipitation,0.349935467
5816,6,Colombia,Ebisuzaki,0.015973315,Precipitation,0.349935467
5817,7,Colombia,Ebisuzaki,0.282706674,Precipitation,0.349935467
5818,8,Colombia,Ebisuzaki,0.017188281,Precipitation,0.349935467
5819,9,Colombia,Ebisuzaki,-0.093180391,Precipitation,0.349935467
5820,10,Colombia,Ebisuzaki,0.028295981,Precipitation,0.349935467
5821,11,Colombia,Ebisuzaki,0.186362155,Precipitation,0.349935467
5822,12,Colombia,Ebisuzaki,-0.292778319,Precipitation,0.349935467
5823,13,Colombia,Ebisuzaki,0.296573046,Precipitation,0.349935467
5824,14,Colombia,Ebisuzaki,0.183156621,Precipitation,0.349935467
5825,15,Colombia,Ebisuzaki,0.031534474,Precipitation,0.349935467
5826,16,Colombia,Ebisuzaki,0.06674135,Precipitation,0.349935467
5827,17,Colombia,Ebisuzaki,-0.151232862,Precipitation,0.349935467
5828,18,Colombia,Ebisuzaki,-0.252986894,Precipitation,0.349935467
5829,19,Colombia,Ebisuzaki,0.129406187,Precipitation,0.349935467
5830,20,Colombia,Ebisuzaki,0.1275719,Precipitation,0.349935467
5831,21,Colombia,Ebisuzaki,-0.16633563,Precipitation,0.349935467
5832,22,Colombia,Ebisuzaki,0.155101436,Precipitation,0.349935467
5833,23,Colombia,Ebisuzaki,0.107845797,Precipitation,0.349935467
5834,24,Colombia,Ebisuzaki,-0.279996244,Precipitation,0.349935467
5835,25,Colombia,Ebisuzaki,-0.105465693,Precipitation,0.349935467
5836,26,Colombia,Ebisuzaki,-0.049515538,Precipitation,0.349935467
5837,27,Colombia,Ebisuzaki,0.207153571,Precipitation,0.349935467
5838,28,Colombia,Ebisuzaki,-0.122771655,Precipitation,0.349935467
5839,29,Colombia,Ebisuzaki,0.324170657,Precipitation,0.349935467
5840,30,Colombia,Ebisuzaki,-0.113258896,Precipitation,0.349935467
5841,31,Colombia,Ebisuzaki,0.005606463,Precipitation,0.349935467
5842,32,Colombia,Ebisuzaki,-0.11376097,Precipitation,0.349935467
5843,33,Colombia,Ebisuzaki,-0.002026203,Precipitation,0.349935467
5844,34,Colombia,Ebisuzaki,-0.131845173,Precipitation,0.349935467
5845,35,Colombia,Ebisuzaki,-0.123915674,Precipitation,0.349935467
5846,36,Colombia,Ebisuzaki,0.271802766,Precipitation,0.349935467
5847,37,Colombia,Ebisuzaki,-0.288969234,Precipitation,0.349935467
5848,38,Colombia,Ebisuzaki,0.297296996,Precipitation,0.349935467
5849,39,Colombia,Ebisuzaki,-0.143338213,Precipitation,0.349935467
5850,40,Colombia,Ebisuzaki,-0.062500373,Precipitation,0.349935467
5851,41,Colombia,Ebisuzaki,-0.035926711,Precipitation,0.349935467
5852,42,Colombia,Ebisuzaki,0.002547682,Precipitation,0.349935467
5853,43,Colombia,Ebisuzaki,-0.365369509,Precipitation,0.349935467
5854,44,Colombia,Ebisuzaki,-0.114768041,Precipitation,0.349935467
5855,45,Colombia,Ebisuzaki,-0.226635286,Precipitation,0.349935467
5856,46,Colombia,Ebisuzaki,0.415641624,Precipitation,0.349935467
5857,47,Colombia,Ebisuzaki,0.102413113,Precipitation,0.349935467
5858,48,Colombia,Ebisuzaki,-0.100357328,Precipitation,0.349935467
5859,49,Colombia,Ebisuzaki,0.037215823,Precipitation,0.349935467
5860,50,Colombia,Ebisuzaki,0.054271698,Precipitation,0.349935467
5861,51,Colombia,Ebisuzaki,-0.377078992,Precipitation,0.349935467
5862,52,Colombia,Ebisuzaki,0.192787042,Precipitation,0.349935467
5863,53,Colombia,Ebisuzaki,0.070393909,Precipitation,0.349935467
5864,54,Colombia,Ebisuzaki,0.112967644,Precipitation,0.349935467
5865,55,Colombia,Ebisuzaki,0.101142546,Precipitation,0.349935467
5866,56,Colombia,Ebisuzaki,-0.410231564,Precipitation,0.349935467
5867,57,Colombia,Ebisuzaki,-0.137808767,Precipitation,0.349935467
5868,58,Colombia,Ebisuzaki,-0.068114021,Precipitation,0.349935467
5869,59,Colombia,Ebisuzaki,-0.152779563,Precipitation,0.349935467
5870,60,Colombia,Ebisuzaki,0.156968882,Precipitation,0.349935467
5871,61,Colombia,Ebisuzaki,-0.006815046,Precipitation,0.349935467
5872,62,Colombia,Ebisuzaki,-0.002113717,Precipitation,0.349935467
5873,63,Colombia,Ebisuzaki,-0.188548118,Precipitation,0.349935467
5874,64,Colombia,Ebisuzaki,0.112333875,Precipitation,0.349935467
5875,65,Colombia,Ebisuzaki,0.130892532,Precipitation,0.349935467
5876,66,Colombia,Ebisuzaki,0.036091135,Precipitation,0.349935467
5877,67,Colombia,Ebisuzaki,-0.009927467,Precipitation,0.349935467
5878,68,Colombia,Ebisuzaki,0.05166907,Precipitation,0.349935467
5879,69,Colombia,Ebisuzaki,0.077707829,Precipitation,0.349935467
5880,70,Colombia,Ebisuzaki,-0.06649882,Precipitation,0.349935467
5881,1,Malaysia,Seasonal,0.318584617,Precipitation,0.05796449
5882,2,Malaysia,Seasonal,0.054190159,Precipitation,0.05796449
5883,3,Malaysia,Seasonal,-0.002947096,Precipitation,0.05796449
5884,4,Malaysia,Seasonal,0.206891926,Precipitation,0.05796449
5885,5,Malaysia,Seasonal,-0.161224024,Precipitation,0.05796449
5886,6,Malaysia,Seasonal,-0.052076798,Precipitation,0.05796449
5887,7,Malaysia,Seasonal,-0.093662735,Precipitation,0.05796449
5888,8,Malaysia,Seasonal,0.270147801,Precipitation,0.05796449
5889,9,Malaysia,Seasonal,-0.026940457,Precipitation,0.05796449
5890,10,Malaysia,Seasonal,0.096882688,Precipitation,0.05796449
