"","country","time","Observations","pred.plus","Pred_Variance.x","Const_Predictions.x","pred.minus","Pred_Variance.y","Const_Predictions.y","delta","Driver","delta_trans"
"4221","Ecuador",20,-0.170818238857421,-0.153781970567177,1.18563507910434,2.9776622939434,-0.158841682120102,1.16897642919661,2.9776622939434,0.0120423804876945,"Relative humidity",0.0255795826426537
"4222","Ecuador",21,-0.33396124866068,-0.330684463183334,0.274076109812661,1.03600194586752,-0.339292282665297,0.270552706150605,1.03600194586752,0.0204870645859777,"Relative humidity",0.0435171901616879
"4223","Ecuador",22,-0.403816884588678,-0.404409722949594,0.182426984966453,-0.170818238857421,-0.40369132192256,0.180976061867167,-0.170818238857421,-0.00170983235304952,"Relative humidity",-0.00363190633484847
"4224","Ecuador",23,-0.418524118518058,-0.419815722876621,0.204149327710229,-0.33396124866068,-0.418385011748279,0.203913243573503,-0.33396124866068,-0.00340516798146439,"Relative humidity",-0.00723301974082221
"4225","Ecuador",24,-0.406111630308155,-0.406875530367881,0.282493565078612,-0.403816884588678,-0.405230989096952,0.274933531729502,-0.403816884588678,-0.00391409500425097,"Relative humidity",-0.00831404693903701
"4226","Ecuador",25,0.045208229117438,0.0427730334475183,0.415893239268798,-0.418524118518058,0.0573925503790303,0.409538789391338,-0.418524118518058,-0.0347952217421933,"Relative humidity",-0.0739095771831315
"4227","Ecuador",26,0.253031726192476,0.233677228819213,0.506240758966182,-0.406111630308155,0.259753216102842,0.506240273599443,-0.406111630308155,-0.0620622257172382,"Relative humidity",-0.13182824054956
"4228","Ecuador",27,0.216889481110702,0.148422190125222,0.814150290134828,0.045208229117438,0.185066267718854,0.803490877049845,0.045208229117438,-0.0872148383138605,"Relative humidity",-0.185255661585742
"4229","Ecuador",28,0.0583136113270528,0.138624824275537,0.98270398988553,0.253031726192476,0.172369192949085,0.960072663088108,0.253031726192476,-0.0803133780717191,"Relative humidity",-0.170596062281498
"4230","Ecuador",29,0.27245510960377,0.221338033670598,1.06433786061103,0.216889481110702,0.254010889802659,1.03959185569202,0.216889481110702,-0.0777631216812212,"Relative humidity",-0.165178985967778
"4231","Ecuador",30,0.253486205052503,0.23387349336146,0.833219733883777,0.0583136113270528,0.267602417916809,0.82231327073847,0.0583136113270528,-0.0802766202554479,"Relative humidity",-0.170517983898239
"4232","Ecuador",31,-0.027977768293048,-0.0196386559777015,0.270242541720574,0.27245510960377,-0.0237391988223529,0.262798414931984,0.27245510960377,0.00975950834842338,"Relative humidity",0.020730465260192
"4233","Ecuador",32,-0.274201003803762,-0.266638563622526,0.0861486896792591,0.253486205052503,-0.269359379253437,0.0834387698425935,0.253486205052503,0.00647568477403662,"Relative humidity",0.0137551968246235
"4234","Ecuador",33,-0.373597765633477,-0.373189803546843,0.0608373149086988,-0.027977768293048,-0.374457456216279,0.0592022288057875,-0.027977768293048,0.00301708024497074,"Relative humidity",0.00640867090560781
"4235","Ecuador",34,-0.426004393525706,-0.41625674380064,0.040439835113538,-0.274201003803762,-0.416267587637959,0.0413224942478782,-0.274201003803762,2.58089050277152e-05,"Relative humidity",5.48214715311018e-05
"4236","Ecuador",35,-0.452662186331846,-0.468248728262434,0.0377275083630135,-0.373597765633477,-0.467534865635791,0.0378966329057461,-0.373597765633477,-0.00169903072063784,"Relative humidity",-0.00360896226251721
"4237","Ecuador",36,-0.518166745960574,-0.510644381491191,0.0675145806735724,-0.426004393525706,-0.511752907299596,0.0653679382265721,-0.426004393525706,0.00263834991888637,"Relative humidity",0.00560419842732547
"4238","Ecuador",37,-0.304658537898648,-0.27931525006836,0.191899226193051,-0.452662186331846,-0.289078860570608,0.187075218324645,-0.452662186331846,0.0232379082032344,"Relative humidity",0.0493603398376623
"4239","Ecuador",38,-0.068523242985898,-0.0867420802087809,0.687036676243591,-0.518166745960574,-0.0705729749092659,0.661034467906593,-0.518166745960574,-0.0384833238269868,"Relative humidity",-0.0817435857638205
"4240","Ecuador",39,0.300334780000801,0.505097301497582,1.62083150023471,-0.304658537898648,0.526907939983205,1.61013357368378,-0.304658537898648,-0.0519104705033208,"Relative humidity",-0.110264591923133
"4241","Ecuador",40,0.425942306249746,0.420121518998006,1.38027519193649,-0.068523242985898,0.461307957078958,1.38076405228358,-0.068523242985898,-0.0980258959657445,"Relative humidity",-0.208219754353234
"4242","Ecuador",41,0.301221386301508,0.361332798331041,2.02441761041293,0.300334780000801,0.471586891175719,2.02270584047235,0.300334780000801,-0.262410558877348,"Relative humidity",-0.557394161724675
"4243","Ecuador",42,-0.0667500303844833,0.0327709452474953,1.33457701443478,0.425942306249746,0.0579370475271494,1.31210858186995,0.425942306249746,-0.0598966513948086,"Relative humidity",-0.127228278988306
"4244","Ecuador",43,-0.271369824019991,-0.272961137972524,0.425563342823854,0.301221386301508,-0.261167744880414,0.41057844660745,0.301221386301508,-0.0280688978750249,"Relative humidity",-0.0596219903212727
"4245","Ecuador",44,-0.422726185355023,-0.421091313137246,0.0839435877355063,-0.0667500303844833,-0.421065370290587,0.0803560629346263,-0.0667500303844833,-6.17453440038959e-05,"Relative humidity",-0.000131155142570081
"4246","Ecuador",45,-0.409412189898183,-0.426094586009767,0.0359163054813672,-0.271369824019991,-0.42459776194075,0.0351482390353324,-0.271369824019991,-0.0035625202689302,"Relative humidity",-0.00756725646796725
"4247","Ecuador",46,-0.513718813510807,-0.500786562090823,0.0401324198281385,-0.422726185355023,-0.500745869711873,0.0393255493063552,-0.422726185355023,-9.68500091634602e-05,"Relative humidity",-0.000205722017824467
"4248","Ecuador",47,-0.498631605452553,-0.469467855649657,0.0448076238828484,-0.409412189898183,-0.468850806337241,0.0441192094567908,-0.409412189898183,-0.00146860992411495,"Relative humidity",-0.00311951851729871
"4249","Ecuador",48,-0.520379536475785,-0.521316257527813,0.0499417755502094,-0.513718813510807,-0.521412720290963,0.0482955218132633,-0.513718813510807,0.000229586466462085,"Relative humidity",0.000487671519638728
"4250","Ecuador",49,-0.400859046761948,-0.391607170946713,0.164655753712368,-0.498631605452553,-0.394434885055753,0.157662162233619,-0.498631605452553,0.00673010879282087,"Relative humidity",0.0142956265362921
"4251","Ecuador",50,-0.409151423339152,-0.408840372100959,0.299364957597637,-0.520379536475785,-0.407426677266972,0.286393274712323,-0.520379536475785,-0.00336466830298319,"Relative humidity",-0.00714699315548309
"4252","Ecuador",51,-0.440979844487233,-0.262761992050138,0.930367882611003,-0.400859046761948,-0.258317623786006,0.899959666000395,-0.400859046761948,-0.0105778309898252,"Relative humidity",-0.0224686889988857
"4253","Ecuador",52,-0.463659084649863,-0.4737654744142,0.856960214805917,-0.409151423339152,-0.446113157478363,0.821659655553679,-0.409151423339152,-0.065813973469529,"Relative humidity",-0.139797440807115
"4254","Ecuador",53,-0.478485526149086,-0.458181959125236,0.622513153976731,-0.440979844487233,-0.430413715448697,0.601859369061376,-0.440979844487233,-0.066089885229642,"Relative humidity",-0.140383513276517
"4255","Ecuador",54,-0.478925104062882,-0.498049282663767,0.652510145144873,-0.463659084649863,-0.492754157256538,0.633877392952237,-0.463659084649863,-0.0126026778832957,"Relative humidity",-0.0267697271950443
"4256","Ecuador",55,-0.469768472604317,-0.470412419459467,0.12313010405718,-0.478485526149086,-0.471233390667623,0.117681723034707,-0.478485526149086,0.00195395479656165,"Relative humidity",0.0041504541605982
"4257","Ecuador",56,-0.52297230111987,-0.520101271440609,0.0671838633197524,-0.478925104062882,-0.519659068836894,0.0651371029765321,-0.478925104062882,-0.001052465531065,"Relative humidity",-0.00223557369391636
"4258","Ecuador",57,-0.513376091747509,-0.514807472265575,0.0478556435300637,-0.469768472604317,-0.513636973623856,0.0468713338649353,-0.469768472604317,-0.00278584853236579,"Relative humidity",-0.00591750466914611
"4259","Ecuador",58,-0.532561060019116,-0.537954961993083,0.0459147384659251,-0.52297230111987,-0.536834964312418,0.0458046325314726,-0.52297230111987,-0.00266565358021259,"Relative humidity",-0.00566219495567423
"4260","Ecuador",59,-0.532128932578436,-0.520819116600216,0.0459261780801056,-0.513376091747509,-0.520108975669267,0.0465382333340593,-0.513376091747509,-0.00169017288849636,"Relative humidity",-0.00359014707481165
"4261","Ecuador",60,-0.501164766311717,-0.497059890653875,0.119138019446684,-0.532561060019116,-0.497652175844785,0.116663325284191,-0.532561060019116,0.00140967000817367,"Relative humidity",0.00299432246886695
"4262","Ecuador",61,-0.399786178633361,-0.414161277654493,0.23087439019844,-0.532128932578436,-0.412196877384186,0.223235948016116,-0.532128932578436,-0.00467537630114191,"Relative humidity",-0.00993110744198551
"4263","Ecuador",62,-0.40192446441742,-0.406175704118973,0.583742918577478,-0.501164766311717,-0.395579060586519,0.565502624079044,-0.501164766311717,-0.0252205707727557,"Relative humidity",-0.0535717730423672
"4264","Ecuador",63,-0.2960010881388,-0.282466879005664,0.991142926252801,-0.399786178633361,-0.269320939266337,0.969847887630748,-0.399786178633361,-0.0312880302668172,"Relative humidity",-0.0664598462699067
"4265","Ecuador",64,-0.332456253091413,-0.365697896270662,1.42137021645385,-0.40192446441742,-0.335139652203433,1.38603849717483,-0.40192446441742,-0.0727302333827051,"Relative humidity",-0.154488476537795
"4266","Ecuador",65,-0.135190076420595,-0.155084528784814,0.850128895773107,-0.2960010881388,-0.136491013138128,0.834136712872903,-0.2960010881388,-0.0442535483849588,"Relative humidity",-0.0940002933224414
"4267","Ecuador",66,-0.0987423619410982,-0.179238741336345,0.561455523372169,-0.332456253091413,-0.156347537217859,0.551950446378695,-0.332456253091413,-0.0544822737290075,"Relative humidity",-0.115727436517631
"4268","Ecuador",67,-0.17035630952428,-0.181626947176396,0.238161290732698,-0.135190076420595,-0.179106108368247,0.232188656621176,-0.135190076420595,-0.00599972938345156,"Relative humidity",-0.0127442056621928
"4269","Ecuador",68,-0.31744354976431,-0.319601616814742,0.0622512734446534,-0.0987423619410982,-0.318987090395577,0.0606793583824507,-0.0987423619410982,-0.00146260530504823,"Relative humidity",-0.00310676392531321
"4270","Ecuador",69,-0.371481831268764,-0.375796012808554,0.0425110408467236,-0.17035630952428,-0.373655909431418,0.0424763237626806,-0.17035630952428,-0.00509355896692738,"Relative humidity",-0.010819381821799
"4271","Ecuador",70,-0.3907785566371,-0.402233073176419,0.0368933292531515,-0.31744354976431,-0.399789555614277,0.0378851688702894,-0.31744354976431,-0.00581570073785395,"Relative humidity",-0.0123533048802843
"4272","Ecuador",71,-0.332880930058978,-0.338636981442201,0.0501929327084389,-0.371481831268764,-0.337202582436823,0.0507615946476598,-0.371481831268764,-0.00341394532341386,"Relative humidity",-0.00725166395688968
"4273","Ecuador",72,NA,-0.424106108977283,0.0866144433590108,-0.3907785566371,-0.425577128618894,0.0835679280898433,-0.3907785566371,0.00350110437005153,"Relative humidity",0.00743680110969775
"4274","Ecuador",73,NA,0.279102963135094,0.563176686848067,-0.332880930058978,0.263723771605861,0.543935405167279,-0.332880930058978,0.036603287371408,"Relative humidity",0.0777501437748531
"4275","Brazil",12,-0.640772649907109,NA,NA,NA,NA,NA,NA,NA,"Relative humidity",NA
"4276","Brazil",13,0.159870869107007,NA,NA,NA,NA,NA,NA,NA,"Relative humidity",NA
"4277","Brazil",14,0.956286520398166,0.282223743264036,0.922789636844726,-0.640772649907109,0.333415913658781,0.947910624532041,-0.640772649907109,-1.19641175378977,"Relative humidity",-2.54133419567501
"4278","Brazil",15,2.40136766973052,1.82003360964174,3.6379430155509,0.159870869107007,1.73627775671738,3.39969956506384,0.159870869107007,1.95745728525859,"Relative humidity",4.15789390219829
"4279","Brazil",16,2.25616635223859,2.13765153863832,3.95993466824502,0.956286520398166,2.09501922997769,3.83337756513913,0.956286520398166,0.99635930220313,"Relative humidity",2.11639676545057
"4280","Brazil",17,0.900013321425802,1.54091629652302,2.42753154951853,2.40136766973052,1.49671881590649,2.34441624796763,2.40136766973052,1.03293892190474,"Relative humidity",2.19409663601605
"4281","Brazil",18,-0.120468446634727,0.189306459487091,1.16150210256067,2.25616635223859,0.173367776131957,1.15678947483243,2.25616635223859,0.372502825314354,"Relative humidity",0.791244456566305
"4282","Brazil",19,-0.441965014001349,-0.225627675120056,0.898034371854541,0.900013321425802,-0.23003685229412,0.886313187212062,0.900013321425802,0.103046840071705,"Relative humidity",0.218884892764515
"4283","Brazil",20,-0.535117893801751,-0.517861873791624,0.478402321991256,-0.120468446634727,-0.515030638306677,0.466435015057248,-0.120468446634727,-0.0661687790499528,"Relative humidity",-0.140551094013456
"4284","Brazil",21,-0.547455128674439,-0.485200435063369,0.335537097120505,-0.441965014001349,-0.485304985959707,0.337276009588721,-0.441965014001349,0.00244345805782945,"Relative humidity",0.00519022276268174
"4285","Brazil",22,-0.49169138620947,-0.60347960815218,0.341228520218819,-0.535117893801751,-0.601969416325086,0.340832757628141,-0.535117893801751,-0.0352946796058872,"Relative humidity",-0.0749704906556742
"4286","Brazil",23,-0.275105582060882,-0.297422861437706,0.404381564458734,-0.547455128674439,-0.295955710580862,0.404035095452448,-0.547455128674439,-0.0342887694773567,"Relative humidity",-0.0728338066927218
"4287","Brazil",24,-0.432220105076353,-0.488658318615663,0.690593047806777,-0.49169138620947,-0.487208774514357,0.677613910304139,-0.49169138620947,-0.033877282152064,"Relative humidity",-0.0719597540870526
"4288","Brazil",25,0.957254177118005,0.701265874576675,1.35362296843373,-0.275105582060882,0.722337518666016,1.37476187034148,-0.275105582060882,-0.492465204459287,"Relative humidity",-1.04606015471525
"4289","Brazil",26,2.2115128000096,1.26528043076047,2.27293772660593,-0.432220105076353,1.21126707587592,2.17114561416776,-0.432220105076353,1.26234563112282,"Relative humidity",2.68138632788548
