date,Year,Month,Cases,Hemisphere,model,country,facet
2018/3/1,2018,3,-1.023610504,N,obs,Singapore,N-obs
2018/4/1,2018,4,-0.932129293,N,obs,Singapore,N-obs
2018/5/1,2018,5,-0.847685098,N,obs,Singapore,N-obs
2018/6/1,2018,6,-0.844870291,N,obs,Singapore,N-obs
2018/7/1,2018,7,-0.864573937,N,obs,Singapore,N-obs
2018/8/1,2018,8,-0.871610953,N,obs,Singapore,N-obs
2018/9/1,2018,9,-0.895536808,N,obs,Singapore,N-obs
2018/10/1,2018,10,-0.770277919,N,obs,Singapore,N-obs
2018/11/1,2018,11,-0.716796595,N,obs,Singapore,N-obs
2018/12/1,2018,12,-0.722426208,N,obs,Singapore,N-obs
2019/1/1,2019,1,-0.122872423,N,obs,Singapore,N-obs
2019/2/1,2019,2,-0.435315945,N,obs,Singapore,N-obs
2019/3/1,2019,3,-0.597167319,N,obs,Singapore,N-obs
2019/4/1,2019,4,-0.477538043,N,obs,Singapore,N-obs
2019/5/1,2019,5,0.724384335,N,obs,Singapore,N-obs
2019/6/1,2019,6,1.316901104,N,obs,Singapore,N-obs
2019/7/1,2019,7,3.164821574,N,obs,Singapore,N-obs
2019/8/1,2019,8,1.509715349,N,obs,Singapore,N-obs
2019/9/1,2019,9,0.486533185,N,obs,Singapore,N-obs
2019/10/1,2019,10,0.562532961,N,obs,Singapore,N-obs
2019/11/1,2019,11,0.662458592,N,obs,Singapore,N-obs
2019/12/1,2019,12,0.68356964,N,obs,Singapore,N-obs
2014/4/1,2014,4,-0.774172479,N,obs,Sri Lanka,N-obs
2014/5/1,2014,5,-0.374475442,N,obs,Sri Lanka,N-obs
2014/6/1,2014,6,-0.000199749,N,obs,Sri Lanka,N-obs
2014/7/1,2014,7,-0.155637485,N,obs,Sri Lanka,N-obs
2014/8/1,2014,8,-0.415823411,N,obs,Sri Lanka,N-obs
2014/9/1,2014,9,-0.627463758,N,obs,Sri Lanka,N-obs
2014/10/1,2014,10,-0.373709738,N,obs,Sri Lanka,N-obs
2014/11/1,2014,11,-0.196832314,N,obs,Sri Lanka,N-obs
2014/12/1,2014,12,-0.206173892,N,obs,Sri Lanka,N-obs
2015/1/1,2015,1,-0.060077734,N,obs,Sri Lanka,N-obs
2015/2/1,2015,2,-0.460387333,N,obs,Sri Lanka,N-obs
2015/3/1,2015,3,-0.7305274,N,obs,Sri Lanka,N-obs
2015/4/1,2015,4,-0.831447073,N,obs,Sri Lanka,N-obs
2015/5/1,2015,5,-0.78182951,N,obs,Sri Lanka,N-obs
2015/6/1,2015,6,-0.803116057,N,obs,Sri Lanka,N-obs
2015/7/1,2015,7,-0.706331181,N,obs,Sri Lanka,N-obs
2015/8/1,2015,8,-0.785964307,N,obs,Sri Lanka,N-obs
2015/9/1,2015,9,-0.863453464,N,obs,Sri Lanka,N-obs
2015/10/1,2015,10,-0.714141353,N,obs,Sri Lanka,N-obs
2015/11/1,2015,11,-0.600817289,N,obs,Sri Lanka,N-obs
2015/12/1,2015,12,-0.453496005,N,obs,Sri Lanka,N-obs
2016/1/1,2016,1,-0.006631655,N,obs,Sri Lanka,N-obs
2016/2/1,2016,2,-0.351963769,N,obs,Sri Lanka,N-obs
2016/3/1,2016,3,-0.618887883,N,obs,Sri Lanka,N-obs
2016/4/1,2016,4,-0.598060757,N,obs,Sri Lanka,N-obs
2016/5/1,2016,5,-0.660848414,N,obs,Sri Lanka,N-obs
2016/6/1,2016,6,-0.307246706,N,obs,Sri Lanka,N-obs
2016/7/1,2016,7,0.610218791,N,obs,Sri Lanka,N-obs
2016/8/1,2016,8,-0.285500737,N,obs,Sri Lanka,N-obs
2016/9/1,2016,9,-0.477079662,N,obs,Sri Lanka,N-obs
2016/10/1,2016,10,-0.696989602,N,obs,Sri Lanka,N-obs
2016/11/1,2016,11,-0.68427893,N,obs,Sri Lanka,N-obs
2016/12/1,2016,12,0.231195739,N,obs,Sri Lanka,N-obs
2017/1/1,2017,1,0.637784104,N,obs,Sri Lanka,N-obs
2017/2/1,2017,2,0.303631256,N,obs,Sri Lanka,N-obs
2017/3/1,2017,3,1.039931391,N,obs,Sri Lanka,N-obs
2017/4/1,2017,4,0.877449186,N,obs,Sri Lanka,N-obs
2017/5/1,2017,5,1.400424428,N,obs,Sri Lanka,N-obs
2017/6/1,2017,6,2.836424089,N,obs,Sri Lanka,N-obs
2017/7/1,2017,7,5.244254171,N,obs,Sri Lanka,N-obs
2017/8/1,2017,8,2.36536352,N,obs,Sri Lanka,N-obs
2017/9/1,2017,9,0.417261601,N,obs,Sri Lanka,N-obs
2017/10/1,2017,10,-0.023630265,N,obs,Sri Lanka,N-obs
2017/11/1,2017,11,0.319711022,N,obs,Sri Lanka,N-obs
2017/12/1,2017,12,0.608534245,N,obs,Sri Lanka,N-obs
2018/1/1,2018,1,0.082802471,N,obs,Sri Lanka,N-obs
2018/2/1,2018,2,-0.344153597,N,obs,Sri Lanka,N-obs
2018/3/1,2018,3,-0.514139694,N,obs,Sri Lanka,N-obs
2018/4/1,2018,4,-0.630832851,N,obs,Sri Lanka,N-obs
2018/5/1,2018,5,-0.486574381,N,obs,Sri Lanka,N-obs
2018/6/1,2018,6,-0.187490736,N,obs,Sri Lanka,N-obs
2018/7/1,2018,7,-0.043232265,N,obs,Sri Lanka,N-obs
2018/8/1,2018,8,-0.374322301,N,obs,Sri Lanka,N-obs
2018/9/1,2018,9,-0.717969868,N,obs,Sri Lanka,N-obs
2018/10/1,2018,10,-0.740022119,N,obs,Sri Lanka,N-obs
2018/11/1,2018,11,-0.336955988,N,obs,Sri Lanka,N-obs
2018/12/1,2018,12,-0.177077173,N,obs,Sri Lanka,N-obs
2019/1/1,2019,1,-0.177230314,N,obs,Sri Lanka,N-obs
2019/2/1,2019,2,-0.45962163,N,obs,Sri Lanka,N-obs
2019/3/1,2019,3,-0.44492013,N,obs,Sri Lanka,N-obs
2019/4/1,2019,4,-0.576927351,N,obs,Sri Lanka,N-obs
2019/5/1,2019,5,-0.379375942,N,obs,Sri Lanka,N-obs
2019/6/1,2019,6,-0.110001578,N,obs,Sri Lanka,N-obs
2019/7/1,2019,7,0.330737147,N,obs,Sri Lanka,N-obs
2019/8/1,2019,8,0.430125414,N,obs,Sri Lanka,N-obs
2019/9/1,2019,9,0.087243549,N,obs,Sri Lanka,N-obs
2019/10/1,2019,10,0.740541465,N,obs,Sri Lanka,N-obs
2019/11/1,2019,11,2.3019633,N,obs,Sri Lanka,N-obs
2019/12/1,2019,12,1.462446382,N,obs,Sri Lanka,N-obs
2014/4/1,2014,4,-1.074539044,N,obs,Thailand,N-obs
2014/5/1,2014,5,-0.882559797,N,obs,Thailand,N-obs
2014/6/1,2014,6,-0.551518659,N,obs,Thailand,N-obs
2014/7/1,2014,7,-0.278317422,N,obs,Thailand,N-obs
2014/8/1,2014,8,-0.306446249,N,obs,Thailand,N-obs
2014/9/1,2014,9,-0.465725735,N,obs,Thailand,N-obs
2014/10/1,2014,10,-0.556968619,N,obs,Thailand,N-obs
2014/11/1,2014,11,-0.574021721,N,obs,Thailand,N-obs
2014/12/1,2014,12,-0.80854582,N,obs,Thailand,N-obs
2015/1/1,2015,1,-0.853551944,N,obs,Thailand,N-obs
2015/2/1,2015,2,-0.933719102,N,obs,Thailand,N-obs
2015/3/1,2015,3,-0.840014945,N,obs,Thailand,N-obs
2015/4/1,2015,4,-0.714314248,N,obs,Thailand,N-obs
2015/5/1,2015,5,0.100366918,N,obs,Thailand,N-obs
2015/6/1,2015,6,0.95267039,N,obs,Thailand,N-obs
2015/7/1,2015,7,1.800402927,N,obs,Thailand,N-obs
2015/8/1,2015,8,2.524192819,N,obs,Thailand,N-obs
2015/9/1,2015,9,2.406227549,N,obs,Thailand,N-obs
2015/10/1,2015,10,1.857187998,N,obs,Thailand,N-obs
2015/11/1,2015,11,2.808997197,N,obs,Thailand,N-obs
2015/12/1,2015,12,0.564844181,N,obs,Thailand,N-obs
2016/1/1,2016,1,-0.074910838,N,obs,Thailand,N-obs
2016/2/1,2016,2,-0.603732795,N,obs,Thailand,N-obs
2016/3/1,2016,3,-0.664912994,N,obs,Thailand,N-obs
2016/4/1,2016,4,-0.939169062,N,obs,Thailand,N-obs
2016/5/1,2016,5,-0.969231747,N,obs,Thailand,N-obs
2016/6/1,2016,6,-0.659814644,N,obs,Thailand,N-obs
2016/7/1,2016,7,-0.000545251,N,obs,Thailand,N-obs
2016/8/1,2016,8,0.485907659,N,obs,Thailand,N-obs
2016/9/1,2016,9,0.088060556,N,obs,Thailand,N-obs
2016/10/1,2016,10,-0.203600224,N,obs,Thailand,N-obs
2016/11/1,2016,11,-0.393997225,N,obs,Thailand,N-obs
2016/12/1,2016,12,-0.634674505,N,obs,Thailand,N-obs
2017/1/1,2017,1,-0.715369079,N,obs,Thailand,N-obs
2017/2/1,2017,2,-0.882032381,N,obs,Thailand,N-obs
2017/3/1,2017,3,-0.938114231,N,obs,Thailand,N-obs
2017/4/1,2017,4,-0.941278724,N,obs,Thailand,N-obs
2017/5/1,2017,5,-0.654540489,N,obs,Thailand,N-obs
2017/6/1,2017,6,-0.041332051,N,obs,Thailand,N-obs
2017/7/1,2017,7,0.191082386,N,obs,Thailand,N-obs
2017/8/1,2017,8,0.037604471,N,obs,Thailand,N-obs
2017/9/1,2017,9,-0.417203508,N,obs,Thailand,N-obs
2017/10/1,2017,10,-0.584921641,N,obs,Thailand,N-obs
2017/11/1,2017,11,-0.582811979,N,obs,Thailand,N-obs
2017/12/1,2017,12,-0.794481406,N,obs,Thailand,N-obs
2018/1/1,2018,1,-0.923698207,N,obs,Thailand,N-obs
2018/2/1,2018,2,-0.967473695,N,obs,Thailand,N-obs
2018/3/1,2018,3,-0.86058415,N,obs,Thailand,N-obs
2018/4/1,2018,4,-0.772505759,N,obs,Thailand,N-obs
2018/5/1,2018,5,-0.035354675,N,obs,Thailand,N-obs
2018/6/1,2018,6,1.079777529,N,obs,Thailand,N-obs
2018/7/1,2018,7,1.163812401,N,obs,Thailand,N-obs
2018/8/1,2018,8,0.863888778,N,obs,Thailand,N-obs
2018/9/1,2018,9,0.27212857,N,obs,Thailand,N-obs
2018/10/1,2018,10,0.005783735,N,obs,Thailand,N-obs
2018/11/1,2018,11,-0.043441713,N,obs,Thailand,N-obs
2018/12/1,2018,12,-0.311017184,N,obs,Thailand,N-obs
2019/1/1,2019,1,-0.298359212,N,obs,Thailand,N-obs
2019/2/1,2019,2,-0.441288816,N,obs,Thailand,N-obs
2019/3/1,2019,3,-0.373603825,N,obs,Thailand,N-obs
2019/4/1,2019,4,-0.45060649,N,obs,Thailand,N-obs
2019/5/1,2019,5,0.150471392,N,obs,Thailand,N-obs
2019/6/1,2019,6,1.969527503,N,obs,Thailand,N-obs
2019/7/1,2019,7,2.62281952,N,obs,Thailand,N-obs
2019/8/1,2019,8,1.883734579,N,obs,Thailand,N-obs
2019/9/1,2019,9,1.208291109,N,obs,Thailand,N-obs
2019/10/1,2019,10,0.941243054,N,obs,Thailand,N-obs
2019/11/1,2019,11,0.514036487,N,obs,Thailand,N-obs
2019/12/1,2019,12,-0.478207902,N,obs,Thailand,N-obs
2014/4/1,2014,4,0.024270345,N,obs,Venezuela,N-obs
2014/5/1,2014,5,-0.13474633,N,obs,Venezuela,N-obs
2014/6/1,2014,6,0.443084659,N,obs,Venezuela,N-obs
2014/7/1,2014,7,1.090617454,N,obs,Venezuela,N-obs
2014/8/1,2014,8,1.761384184,N,obs,Venezuela,N-obs
2014/9/1,2014,9,3.40676924,N,obs,Venezuela,N-obs
2014/10/1,2014,10,4.1864639,N,obs,Venezuela,N-obs
2014/11/1,2014,11,-0.677273806,N,obs,Venezuela,N-obs
2014/12/1,2014,12,2.917347901,N,obs,Venezuela,N-obs
2015/1/1,2015,1,1.625903185,N,obs,Venezuela,N-obs
2015/2/1,2015,2,0.725211017,N,obs,Venezuela,N-obs
2015/3/1,2015,3,0.056556463,N,obs,Venezuela,N-obs
2015/4/1,2015,4,-0.234320338,N,obs,Venezuela,N-obs
2015/5/1,2015,5,-0.299797792,N,obs,Venezuela,N-obs
2015/6/1,2015,6,0.032719048,N,obs,Venezuela,N-obs
2015/7/1,2015,7,0.295835822,N,obs,Venezuela,N-obs
2015/8/1,2015,8,0.544770844,N,obs,Venezuela,N-obs
2015/9/1,2015,9,1.3160168,N,obs,Venezuela,N-obs
2015/10/1,2015,10,1.709183264,N,obs,Venezuela,N-obs
2015/11/1,2015,11,-0.736414732,N,obs,Venezuela,N-obs
2015/12/1,2015,12,1.015182599,N,obs,Venezuela,N-obs
2016/1/1,2016,1,1.569779652,N,obs,Venezuela,N-obs
2016/2/1,2016,2,0.810301533,N,obs,Venezuela,N-obs
2016/3/1,2016,3,-0.023102744,N,obs,Venezuela,N-obs
2016/4/1,2016,4,-0.27988299,N,obs,Venezuela,N-obs
2016/5/1,2016,5,-0.252122964,N,obs,Venezuela,N-obs
2016/6/1,2016,6,-0.164920272,N,obs,Venezuela,N-obs
2016/7/1,2016,7,-0.286219518,N,obs,Venezuela,N-obs
2016/8/1,2016,8,-0.459116206,N,obs,Venezuela,N-obs
2016/9/1,2016,9,-0.562009348,N,obs,Venezuela,N-obs
2016/10/1,2016,10,-0.554767602,N,obs,Venezuela,N-obs
2016/11/1,2016,11,-0.58162241,N,obs,Venezuela,N-obs
2016/12/1,2016,12,-0.673954673,N,obs,Venezuela,N-obs
2017/1/1,2017,1,-0.641065076,N,obs,Venezuela,N-obs
2017/2/1,2017,2,-0.640159858,N,obs,Venezuela,N-obs
2017/3/1,2017,3,-0.608175479,N,obs,Venezuela,N-obs
2017/4/1,2017,4,-0.703223396,N,obs,Venezuela,N-obs
2017/5/1,2017,5,-0.653738131,N,obs,Venezuela,N-obs
2017/6/1,2017,6,-0.618736359,N,obs,Venezuela,N-obs
2017/7/1,2017,7,-0.634728548,N,obs,Venezuela,N-obs
2017/8/1,2017,8,-0.600631994,N,obs,Venezuela,N-obs
2017/9/1,2017,9,-0.570759791,N,obs,Venezuela,N-obs
2017/10/1,2017,10,-0.615718965,N,obs,Venezuela,N-obs
2017/11/1,2017,11,-0.667618145,N,obs,Venezuela,N-obs
2017/12/1,2017,12,-0.717706888,N,obs,Venezuela,N-obs
2018/1/1,2018,1,-0.629900717,N,obs,Venezuela,N-obs
2018/2/1,2018,2,-0.561707608,N,obs,Venezuela,N-obs
2018/3/1,2018,3,-0.574682404,N,obs,Venezuela,N-obs
2018/4/1,2018,4,-0.645289428,N,obs,Venezuela,N-obs
2018/5/1,2018,5,-0.623865929,N,obs,Venezuela,N-obs
2018/6/1,2018,6,-0.572268488,N,obs,Venezuela,N-obs
2018/7/1,2018,7,-0.482651881,N,obs,Venezuela,N-obs
2018/8/1,2018,8,-0.447650108,N,obs,Venezuela,N-obs
2018/9/1,2018,9,0.140440021,N,obs,Venezuela,N-obs
2018/10/1,2018,10,0.211952264,N,obs,Venezuela,N-obs
2018/11/1,2018,11,0.065608645,N,obs,Venezuela,N-obs
2018/12/1,2018,12,-0.36316307,N,obs,Venezuela,N-obs
2019/1/1,2019,1,-0.439503143,N,obs,Venezuela,N-obs
2019/2/1,2019,2,-0.55567282,N,obs,Venezuela,N-obs
2019/3/1,2019,3,-0.674558151,N,obs,Venezuela,N-obs
2019/4/1,2019,4,-0.705637312,N,obs,Venezuela,N-obs
2019/5/1,2019,5,-0.584338065,N,obs,Venezuela,N-obs
2019/6/1,2019,6,-0.472996219,N,obs,Venezuela,N-obs
2019/7/1,2019,7,-0.391224836,N,obs,Venezuela,N-obs
2019/8/1,2019,8,-0.320316073,N,obs,Venezuela,N-obs
2019/9/1,2019,9,-0.261778625,N,obs,Venezuela,N-obs
2019/10/1,2019,10,-0.268115153,N,obs,Venezuela,N-obs
2019/11/1,2019,11,-0.333592607,N,obs,Venezuela,N-obs
2019/12/1,2019,12,-0.447951847,N,obs,Venezuela,N-obs
2014/4/1,2014,4,-1.056667607,N,obs,Vietnam,N-obs
2014/5/1,2014,5,-1.046206744,N,obs,Vietnam,N-obs
2014/6/1,2014,6,-1.046206744,N,obs,Vietnam,N-obs
2014/7/1,2014,7,-0.840632112,N,obs,Vietnam,N-obs
2014/8/1,2014,8,-0.93543368,N,obs,Vietnam,N-obs
2014/9/1,2014,9,-0.872201501,N,obs,Vietnam,N-obs
2014/10/1,2014,10,-0.732567664,N,obs,Vietnam,N-obs
2014/11/1,2014,11,-0.732567664,N,obs,Vietnam,N-obs
2014/12/1,2014,12,-0.758906622,N,obs,Vietnam,N-obs
2015/1/1,2015,1,-1.021081993,N,obs,Vietnam,N-obs
2015/2/1,2015,2,-0.832693064,N,obs,Vietnam,N-obs
2015/3/1,2015,3,-0.839791507,N,obs,Vietnam,N-obs
2015/4/1,2015,4,-1.010994733,N,obs,Vietnam,N-obs
2015/5/1,2015,5,-0.987457792,N,obs,Vietnam,N-obs
2015/6/1,2015,6,-0.950657971,N,obs,Vietnam,N-obs
2015/7/1,2015,7,-0.818309378,N,obs,Vietnam,N-obs
2015/8/1,2015,8,-0.584434376,N,obs,Vietnam,N-obs
2015/9/1,2015,9,-0.445734544,N,obs,Vietnam,N-obs
2015/10/1,2015,10,0.578962998,N,obs,Vietnam,N-obs
2015/11/1,2015,11,0.780334605,N,obs,Vietnam,N-obs
2015/12/1,2015,12,0.418220635,N,obs,Vietnam,N-obs
2016/1/1,2016,1,0.049568625,N,obs,Vietnam,N-obs
2016/2/1,2016,2,-0.810183529,N,obs,Vietnam,N-obs
2016/3/1,2016,3,-0.745363541,N,obs,Vietnam,N-obs
2016/4/1,2016,4,-0.808502319,N,obs,Vietnam,N-obs
2016/5/1,2016,5,-0.614789558,N,obs,Vietnam,N-obs
2016/6/1,2016,6,-0.684653177,N,obs,Vietnam,N-obs
2016/7/1,2016,7,-0.208964125,N,obs,Vietnam,N-obs
2016/8/1,2016,8,0.372827962,N,obs,Vietnam,N-obs
2016/9/1,2016,9,0.293717688,N,obs,Vietnam,N-obs
2016/10/1,2016,10,0.323699268,N,obs,Vietnam,N-obs
2016/11/1,2016,11,0.287086248,N,obs,Vietnam,N-obs
2016/12/1,2016,12,-0.12976045,N,obs,Vietnam,N-obs
2017/1/1,2017,1,-0.559496426,N,obs,Vietnam,N-obs
2017/2/1,2017,2,-0.663918252,N,obs,Vietnam,N-obs
2017/3/1,2017,3,-0.29153022,N,obs,Vietnam,N-obs
2017/4/1,2017,4,-0.203266691,N,obs,Vietnam,N-obs
2017/5/1,2017,5,-0.040002512,N,obs,Vietnam,N-obs
2017/6/1,2017,6,0.410655189,N,obs,Vietnam,N-obs
2017/7/1,2017,7,1.036625742,N,obs,Vietnam,N-obs
2017/8/1,2017,8,1.477102782,N,obs,Vietnam,N-obs
2017/9/1,2017,9,2.033676718,N,obs,Vietnam,N-obs
2017/10/1,2017,10,0.444372791,N,obs,Vietnam,N-obs
2017/11/1,2017,11,0.004362754,N,obs,Vietnam,N-obs
2017/12/1,2017,12,-0.663638051,N,obs,Vietnam,N-obs
2018/1/1,2018,1,-0.514757558,N,obs,Vietnam,N-obs
2018/2/1,2018,2,-0.851279775,N,obs,Vietnam,N-obs
2018/3/1,2018,3,-0.850252369,N,obs,Vietnam,N-obs
2018/4/1,2018,4,-0.891442016,N,obs,Vietnam,N-obs
2018/5/1,2018,5,-0.838950902,N,obs,Vietnam,N-obs
2018/6/1,2018,6,-0.478051138,N,obs,Vietnam,N-obs
2018/7/1,2018,7,-0.29311803,N,obs,Vietnam,N-obs
2018/8/1,2018,8,0.403369946,N,obs,Vietnam,N-obs
2018/9/1,2018,9,0.405237957,N,obs,Vietnam,N-obs
2018/10/1,2018,10,0.713553205,N,obs,Vietnam,N-obs
2018/11/1,2018,11,0.713553205,N,obs,Vietnam,N-obs
2018/12/1,2018,12,0.025844882,N,obs,Vietnam,N-obs
2019/1/1,2019,1,0.278773599,N,obs,Vietnam,N-obs
2019/2/1,2019,2,0.935566336,N,obs,Vietnam,N-obs
2019/3/1,2019,3,-0.186174388,N,obs,Vietnam,N-obs
2019/4/1,2019,4,-0.312825548,N,obs,Vietnam,N-obs
2019/5/1,2019,5,0.005203359,N,obs,Vietnam,N-obs
2019/6/1,2019,6,2.119325032,N,obs,Vietnam,N-obs
2019/7/1,2019,7,1.397151903,N,obs,Vietnam,N-obs
2019/8/1,2019,8,2.040308158,N,obs,Vietnam,N-obs
2019/9/1,2019,9,2.391494263,N,obs,Vietnam,N-obs
2019/10/1,2019,10,2.194605883,N,obs,Vietnam,N-obs
2019/11/1,2019,11,3.241532759,N,obs,Vietnam,N-obs
2019/12/1,2019,12,1.776731778,N,obs,Vietnam,N-sim
2014/4/1,2014,4,-0.328231053,N,sim,Belize,N-sim
2014/5/1,2014,5,-0.276693995,N,sim,Belize,N-sim
2014/6/1,2014,6,-0.30636908,N,sim,Belize,N-sim
2014/7/1,2014,7,-0.259033412,N,sim,Belize,N-sim
2014/8/1,2014,8,-0.246561916,N,sim,Belize,N-sim
2014/9/1,2014,9,-0.385030906,N,sim,Belize,N-sim
2014/10/1,2014,10,-0.327464484,N,sim,Belize,N-sim
2014/11/1,2014,11,-0.508271698,N,sim,Belize,N-sim
2014/12/1,2014,12,-0.43524121,N,sim,Belize,N-sim
2015/1/1,2015,1,-0.411285912,N,sim,Belize,N-sim
2015/2/1,2015,2,-0.567784028,N,sim,Belize,N-sim
2015/3/1,2015,3,0.025702939,N,sim,Belize,N-sim
2015/4/1,2015,4,0.139155228,N,sim,Belize,N-sim
2015/5/1,2015,5,-0.19204703,N,sim,Belize,N-sim
2015/6/1,2015,6,-0.339272603,N,sim,Belize,N-sim
2015/7/1,2015,7,-0.186975877,N,sim,Belize,N-sim
2015/8/1,2015,8,-0.233898777,N,sim,Belize,N-sim
2015/9/1,2015,9,-0.317277954,N,sim,Belize,N-sim
2015/10/1,2015,10,-0.26749516,N,sim,Belize,N-sim
2015/11/1,2015,11,-0.333066338,N,sim,Belize,N-sim
2015/12/1,2015,12,-0.256777929,N,sim,Belize,N-sim
2016/1/1,2016,1,-0.348368245,N,sim,Belize,N-sim
2016/2/1,2016,2,-0.375537238,N,sim,Belize,N-sim
2016/3/1,2016,3,-0.199358924,N,sim,Belize,N-sim
2016/4/1,2016,4,-0.30585312,N,sim,Belize,N-sim
2016/5/1,2016,5,-0.269868578,N,sim,Belize,N-sim
2016/6/1,2016,6,-0.349989834,N,sim,Belize,N-sim
2016/7/1,2016,7,-0.263352737,N,sim,Belize,N-sim
2016/8/1,2016,8,-0.24753487,N,sim,Belize,N-sim
2016/9/1,2016,9,-0.343090709,N,sim,Belize,N-sim
2016/10/1,2016,10,-0.353011887,N,sim,Belize,N-sim
2016/11/1,2016,11,-0.503288997,N,sim,Belize,N-sim
2016/12/1,2016,12,-0.301297928,N,sim,Belize,N-sim
2017/1/1,2017,1,-0.353984841,N,sim,Belize,N-sim
2017/2/1,2017,2,-0.46255762,N,sim,Belize,N-sim
2017/3/1,2017,3,-0.394642509,N,sim,Belize,N-sim
2017/4/1,2017,4,0.039353773,N,sim,Belize,N-sim
2017/5/1,2017,5,-0.167207229,N,sim,Belize,N-sim
2017/6/1,2017,6,-0.334113,N,sim,Belize,N-sim
2017/7/1,2017,7,-0.269588485,N,sim,Belize,N-sim
2017/8/1,2017,8,-0.275824233,N,sim,Belize,N-sim
2017/9/1,2017,9,-0.349621291,N,sim,Belize,N-sim
2017/10/1,2017,10,-0.307916961,N,sim,Belize,N-sim
2017/11/1,2017,11,-0.384146403,N,sim,Belize,N-sim
2017/12/1,2017,12,-0.279259054,N,sim,Belize,N-sim
2018/1/1,2018,1,-0.355193662,N,sim,Belize,N-sim
2018/2/1,2018,2,-0.380313555,N,sim,Belize,N-sim
2018/3/1,2018,3,-0.290049994,N,sim,Belize,N-sim
2018/4/1,2018,4,-0.342722166,N,sim,Belize,N-sim
2018/5/1,2018,5,-0.272654763,N,sim,Belize,N-sim
2018/6/1,2018,6,-0.369168814,N,sim,Belize,N-sim
2018/7/1,2018,7,-0.282015756,N,sim,Belize,N-sim
2018/8/1,2018,8,-0.340334007,N,sim,Belize,N-sim
2018/9/1,2018,9,-0.385222549,N,sim,Belize,N-sim
2018/10/1,2018,10,-0.340776258,N,sim,Belize,N-sim
2018/11/1,2018,11,-0.469648388,N,sim,Belize,N-sim
2018/12/1,2018,12,-0.493721619,N,sim,Belize,N-sim
2019/1/1,2019,1,-0.432263382,N,sim,Belize,N-sim
2019/2/1,2019,2,-0.226837492,N,sim,Belize,N-sim
2019/3/1,2019,3,-0.34661398,N,sim,Belize,N-sim
2019/4/1,2019,4,-0.001244928,N,sim,Belize,N-sim
2019/5/1,2019,5,-0.02232559,N,sim,Belize,N-sim
2019/6/1,2019,6,1.131066704,N,sim,Belize,N-sim
2019/7/1,2019,7,2.262125289,N,sim,Belize,N-sim
2019/8/1,2019,8,3.902701996,N,sim,Belize,N-sim
2019/9/1,2019,9,4.250164373,N,sim,Belize,N-sim
2019/10/1,2019,10,3.985329346,N,sim,Belize,N-sim
2019/11/1,2019,11,2.108737677,N,sim,Belize,N-sim
2019/12/1,2019,12,1.124963631,N,sim,Belize,N-sim
2014/4/1,2014,4,1.11163728,S,sim,Brazil,S-sim
2014/5/1,2014,5,0.123468226,S,sim,Brazil,S-sim
2014/6/1,2014,6,-0.392069635,S,sim,Brazil,S-sim
2014/7/1,2014,7,-0.562793525,S,sim,Brazil,S-sim
2014/8/1,2014,8,-0.63540804,S,sim,Brazil,S-sim
2014/9/1,2014,9,-0.656151045,S,sim,Brazil,S-sim
2014/10/1,2014,10,-0.661525751,S,sim,Brazil,S-sim
2014/11/1,2014,11,-0.659419258,S,sim,Brazil,S-sim
2014/12/1,2014,12,-0.648984771,S,sim,Brazil,S-sim
2015/1/1,2015,1,-0.595657612,S,sim,Brazil,S-sim
2015/2/1,2015,2,-0.527123115,S,sim,Brazil,S-sim
2015/3/1,2015,3,-0.276744405,S,sim,Brazil,S-sim
2015/4/1,2015,4,-0.165254251,S,sim,Brazil,S-sim
2015/5/1,2015,5,-0.384357492,S,sim,Brazil,S-sim
2015/6/1,2015,6,-0.555011399,S,sim,Brazil,S-sim
2015/7/1,2015,7,-0.639684011,S,sim,Brazil,S-sim
2015/8/1,2015,8,-0.660734942,S,sim,Brazil,S-sim
2015/9/1,2015,9,-0.669041941,S,sim,Brazil,S-sim
2015/10/1,2015,10,-0.656402985,S,sim,Brazil,S-sim
2015/11/1,2015,11,-0.563983239,S,sim,Brazil,S-sim
2015/12/1,2015,12,-0.326005543,S,sim,Brazil,S-sim
2016/1/1,2016,1,0.003685069,S,sim,Brazil,S-sim
2016/2/1,2016,2,0.545186678,S,sim,Brazil,S-sim
2016/3/1,2016,3,1.573484069,S,sim,Brazil,S-sim
2016/4/1,2016,4,3.042346374,S,sim,Brazil,S-sim
2016/5/1,2016,5,1.646511484,S,sim,Brazil,S-sim
2016/6/1,2016,6,0.158802718,S,sim,Brazil,S-sim
2016/7/1,2016,7,-0.303393988,S,sim,Brazil,S-sim
2016/8/1,2016,8,-0.501607259,S,sim,Brazil,S-sim
2016/9/1,2016,9,-0.568385179,S,sim,Brazil,S-sim
2016/10/1,2016,10,-0.580751201,S,sim,Brazil,S-sim
2016/11/1,2016,11,-0.544569914,S,sim,Brazil,S-sim
2016/12/1,2016,12,-0.476182381,S,sim,Brazil,S-sim
2017/1/1,2017,1,-0.15371403,S,sim,Brazil,S-sim
2017/2/1,2017,2,0.171609634,S,sim,Brazil,S-sim
2017/3/1,2017,3,0.75199388,S,sim,Brazil,S-sim
2017/4/1,2017,4,1.174076245,S,sim,Brazil,S-sim
2017/5/1,2017,5,0.537250589,S,sim,Brazil,S-sim
2017/6/1,2017,6,-0.163672632,S,sim,Brazil,S-sim
