old_time,date,country,cases,month,time,time_yr,time_14
2016.74538,2016/9/30,Laos,645,9,1369,1003,1004
2016.830253,2016/10/31,Laos,894,10,1400,1034,1035
2016.912389,2016/11/30,Laos,715,11,1430,1064,1065
2016.997262,2016/12/31,Laos,244,12,1461,1095,1096
2017.082136,2017/1/31,Laos,283,1,1492,1126,1127
2017.158795,2017/2/28,Laos,155,2,1520,1154,1155
2017.243669,2017/3/31,Laos,94,3,1551,1185,1186
2017.325804,2017/4/30,Laos,195,4,1581,1215,1216
2017.410678,2017/5/31,Laos,832,5,1612,1246,1247
2017.492813,2017/6/30,Laos,1489,6,1642,1276,1277
2017.577687,2017/7/31,Laos,2692,7,1673,1307,1308
2017.66256,2017/8/31,Laos,1968,8,1704,1338,1339
2017.744695,2017/9/30,Laos,1539,9,1734,1368,1369
2017.829569,2017/10/31,Laos,1055,10,1765,1399,1400
2017.911704,2017/11/30,Laos,518,11,1795,1429,1430
2017.996578,2017/12/31,Laos,219,12,1826,1460,1461
2018.081451,2018/1/31,Laos,39,1,1857,1491,1492
2018.158111,2018/2/28,Laos,24,2,1885,1519,1520
2018.242984,2018/3/31,Laos,71,3,1916,1550,1551
2018.32512,2018/4/30,Laos,50,4,1946,1580,1581
2018.409993,2018/5/31,Laos,108,5,1977,1611,1612
2018.492129,2018/6/30,Laos,343,6,2007,1641,1642
2018.577002,2018/7/31,Laos,1967,7,2038,1672,1673
2018.661875,2018/8/31,Laos,734,8,2069,1703,1704
2018.744011,2018/9/30,Laos,621,9,2099,1733,1734
2018.828884,2018/10/31,Laos,554,10,2130,1764,1765
2018.91102,2018/11/30,Laos,482,11,2160,1794,1795
2018.995893,2018/12/31,Laos,225,12,2191,1825,1826
2019.080767,2019/1/31,Laos,545,1,2222,1856,1857
2019.157426,2019/2/28,Laos,433,2,2250,1884,1885
2019.2423,2019/3/31,Laos,465,3,2281,1915,1916
2019.324435,2019/4/30,Laos,962,4,2311,1945,1946
2019.409309,2019/5/31,Laos,5637,5,2342,1976,1977
2019.491444,2019/6/30,Laos,7615,6,2372,2006,2007
2019.576318,2019/7/31,Laos,9101,7,2403,2037,2038
2019.661191,2019/8/31,Laos,5904,8,2434,2068,2069
2019.743326,2019/9/30,Laos,3066,9,2464,2098,2099
2019.8282,2019/10/31,Laos,4298,10,2495,2129,2130
2019.910335,2019/11/30,Laos,706,11,2525,2159,2160
2019.995209,2019/12/31,Laos,21,12,2556,2190,2191
2014.081451,2014/1/31,Malaysia,8804,1,396,30,31
2014.158111,2014/2/28,Malaysia,8966,2,424,58,59
2014.242984,2014/3/31,Malaysia,7153,3,455,89,90
2014.32512,2014/4/30,Malaysia,4952,4,485,119,120
2014.409993,2014/5/31,Malaysia,6417,5,516,150,151
2014.492129,2014/6/30,Malaysia,8350,6,546,180,181
2014.577002,2014/7/31,Malaysia,11061,7,577,211,212
2014.661875,2014/8/31,Malaysia,12241,8,608,242,243
2014.744011,2014/9/30,Malaysia,8983,9,638,272,273
2014.828884,2014/10/31,Malaysia,8904,10,669,303,304
2014.91102,2014/11/30,Malaysia,9596,11,699,333,334
2014.995893,2014/12/31,Malaysia,11748,12,730,364,365
2015.080767,2015/1/31,Malaysia,13619,1,761,395,396
2015.157426,2015/2/28,Malaysia,11431,2,789,423,424
2015.2423,2015/3/31,Malaysia,8077,3,820,454,455
2015.324435,2015/4/30,Malaysia,6243,4,850,484,485
2015.409309,2015/5/31,Malaysia,8680,5,881,515,516
2015.491444,2015/6/30,Malaysia,11306,6,911,545,546
2015.576318,2015/7/31,Malaysia,12022,7,942,576,577
2015.661191,2015/8/31,Malaysia,10802,8,973,607,608
2015.743326,2015/9/30,Malaysia,9452,9,1003,637,638
2015.8282,2015/10/31,Malaysia,9724,10,1034,668,669
2015.910335,2015/11/30,Malaysia,9175,11,1064,698,699
2015.995209,2015/12/31,Malaysia,8661,12,1095,729,730
2016.080082,2016/1/31,Malaysia,14721,1,1126,760,761
2016.15948,2016/2/29,Malaysia,11321,2,1155,789,790
2016.244353,2016/3/31,Malaysia,9689,3,1186,820,821
2016.326489,2016/4/30,Malaysia,6755,4,1216,850,851
2016.411362,2016/5/31,Malaysia,5717,5,1247,881,882
2016.493498,2016/6/30,Malaysia,7604,6,1277,911,912
2016.578371,2016/7/31,Malaysia,8939,7,1308,942,943
2016.663244,2016/8/31,Malaysia,9441,8,1339,973,974
2016.74538,2016/9/30,Malaysia,7328,9,1369,1003,1004
2016.830253,2016/10/31,Malaysia,6369,10,1400,1034,1035
2016.912389,2016/11/30,Malaysia,5643,11,1430,1064,1065
2016.997262,2016/12/31,Malaysia,6641,12,1461,1095,1096
2017.082136,2017/1/31,Malaysia,8117,1,1492,1126,1127
2017.158795,2017/2/28,Malaysia,7260,2,1520,1154,1155
2017.243669,2017/3/31,Malaysia,8168,3,1551,1185,1186
2017.325804,2017/4/30,Malaysia,8177,4,1581,1215,1216
2017.410678,2017/5/31,Malaysia,9113,5,1612,1246,1247
2017.492813,2017/6/30,Malaysia,8846,6,1642,1276,1277
2017.577687,2017/7/31,Malaysia,8763,7,1673,1307,1308
2017.66256,2017/8/31,Malaysia,7117,8,1704,1338,1339
2017.744695,2017/9/30,Malaysia,5153,9,1734,1368,1369
2017.829569,2017/10/31,Malaysia,4959,10,1765,1399,1400
2017.911704,2017/11/30,Malaysia,4202,11,1795,1429,1430
2017.996578,2017/12/31,Malaysia,4459,12,1826,1460,1461
2018.081451,2018/1/31,Malaysia,4920,1,1857,1491,1492
2018.158111,2018/2/28,Malaysia,4834,2,1885,1519,1520
2018.242984,2018/3/31,Malaysia,4963,3,1916,1550,1551
2018.32512,2018/4/30,Malaysia,4966,4,1946,1580,1581
2018.409993,2018/5/31,Malaysia,5521,5,1977,1611,1612
2018.492129,2018/6/30,Malaysia,3009,6,2007,1641,1642
2018.577002,2018/7/31,Malaysia,3757,7,2038,1672,1673
2018.661875,2018/8/31,Malaysia,4293,8,2069,1703,1704
2018.744011,2018/9/30,Malaysia,5474,9,2099,1733,1734
2018.828884,2018/10/31,Malaysia,1424,10,2130,1764,1765
2018.91102,2018/11/30,Malaysia,7710,11,2160,1794,1795
2018.995893,2018/12/31,Malaysia,8790,12,2191,1825,1826
2019.080767,2019/1/31,Malaysia,2587,1,2222,1856,1857
2019.157426,2019/2/28,Malaysia,11080,2,2250,1884,1885
2019.2423,2019/3/31,Malaysia,11126,3,2281,1915,1916
2019.324435,2019/4/30,Malaysia,8675,4,2311,1945,1946
2019.409309,2019/5/31,Malaysia,9876,5,2342,1976,1977
2019.491444,2019/6/30,Malaysia,3878,6,2372,2006,2007
2019.576318,2019/7/31,Malaysia,6529,7,2403,2037,2038
2019.661191,2019/8/31,Malaysia,6616,8,2434,2068,2069
2019.743326,2019/9/30,Malaysia,9617,9,2464,2098,2099
2019.8282,2019/10/31,Malaysia,2181,10,2495,2129,2130
2019.910335,2019/11/30,Malaysia,10918,11,2525,2159,2160
2019.995209,2019/12/31,Malaysia,5500,12,2556,2190,2191
2014.081451,2014/1/31,Mexico,5187,1,396,30,31
2014.158111,2014/2/28,Mexico,5056,2,424,58,59
2014.242984,2014/3/31,Mexico,5246,3,455,89,90
2014.32512,2014/4/30,Mexico,4466,4,485,119,120
2014.409993,2014/5/31,Mexico,6093,5,516,150,151
2014.492129,2014/6/30,Mexico,8772,6,546,180,181
2014.577002,2014/7/31,Mexico,11695,7,577,211,212
2014.661875,2014/8/31,Mexico,11334,8,608,242,243
2014.744011,2014/9/30,Mexico,15993,9,638,272,273
2014.828884,2014/10/31,Mexico,25190,10,669,303,304
2014.91102,2014/11/30,Mexico,18343,11,699,333,334
2014.995893,2014/12/31,Mexico,6844,12,730,364,365
2015.080767,2015/1/31,Mexico,5661,1,761,395,396
2015.157426,2015/2/28,Mexico,3832,2,789,423,424
2015.2423,2015/3/31,Mexico,5117,3,820,454,455
2015.324435,2015/4/30,Mexico,8207,4,850,484,485
2015.409309,2015/5/31,Mexico,11337,5,881,515,516
2015.491444,2015/6/30,Mexico,18365,6,911,545,546
2015.576318,2015/7/31,Mexico,29141,7,942,576,577
2015.661191,2015/8/31,Mexico,37018,8,973,607,608
2015.743326,2015/9/30,Mexico,34930,9,1003,637,638
2015.8282,2015/10/31,Mexico,35925,10,1034,668,669
2015.910335,2015/11/30,Mexico,23237,11,1064,698,699
2015.995209,2015/12/31,Mexico,6820,12,1095,729,730
2016.080082,2016/1/31,Mexico,5318,1,1126,760,761
2016.15948,2016/2/29,Mexico,7944,2,1155,789,790
2016.244353,2016/3/31,Mexico,6035,3,1186,820,821
2016.326489,2016/4/30,Mexico,4590,4,1216,850,851
2016.411362,2016/5/31,Mexico,4855,5,1247,881,882
2016.493498,2016/6/30,Mexico,6797,6,1277,911,912
2016.578371,2016/7/31,Mexico,9579,7,1308,942,943
2016.663244,2016/8/31,Mexico,20215,8,1339,973,974
2016.74538,2016/9/30,Mexico,22790,9,1369,1003,1004
2016.830253,2016/10/31,Mexico,23317,10,1400,1034,1035
2016.912389,2016/11/30,Mexico,14388,11,1430,1064,1065
2016.997262,2016/12/31,Mexico,4243,12,1461,1095,1096
2017.082136,2017/1/31,Mexico,2187,1,1492,1126,1127
2017.158795,2017/2/28,Mexico,2116,2,1520,1154,1155
2017.243669,2017/3/31,Mexico,2753,3,1551,1185,1186
2017.325804,2017/4/30,Mexico,2419,4,1581,1215,1216
2017.410678,2017/5/31,Mexico,3111,5,1612,1246,1247
2017.492813,2017/6/30,Mexico,5440,6,1642,1276,1277
2017.577687,2017/7/31,Mexico,6406,7,1673,1307,1308
2017.66256,2017/8/31,Mexico,8844,8,1704,1338,1339
2017.744695,2017/9/30,Mexico,16492,9,1734,1368,1369
2017.829569,2017/10/31,Mexico,21107,10,1765,1399,1400
2017.911704,2017/11/30,Mexico,15845,11,1795,1429,1430
2017.996578,2017/12/31,Mexico,3709,12,1826,1460,1461
2018.081451,2018/1/31,Mexico,1166,1,1857,1491,1492
2018.158111,2018/2/28,Mexico,1531,2,1885,1519,1520
2018.242984,2018/3/31,Mexico,1859,3,1916,1550,1551
2018.32512,2018/4/30,Mexico,2163,4,1946,1580,1581
2018.409993,2018/5/31,Mexico,2776,5,1977,1611,1612
2018.492129,2018/6/30,Mexico,4606,6,2007,1641,1642
2018.577002,2018/7/31,Mexico,5421,7,2038,1672,1673
2018.661875,2018/8/31,Mexico,5733,8,2069,1703,1704
2018.744011,2018/9/30,Mexico,15353,9,2099,1733,1734
2018.828884,2018/10/31,Mexico,20296,10,2130,1764,1765
2018.91102,2018/11/30,Mexico,12954,11,2160,1794,1795
2018.995893,2018/12/31,Mexico,4890,12,2191,1825,1826
2019.080767,2019/1/31,Mexico,2987,1,2222,1856,1857
2019.157426,2019/2/28,Mexico,3116,2,2250,1884,1885
2019.2423,2019/3/31,Mexico,3624,3,2281,1915,1916
2019.324435,2019/4/30,Mexico,2659,4,2311,1945,1946
2019.409309,2019/5/31,Mexico,5372,5,2342,1976,1977
2019.491444,2019/6/30,Mexico,9032,6,2372,2006,2007
2019.576318,2019/7/31,Mexico,14664,7,2403,2037,2038
2019.661191,2019/8/31,Mexico,31967,8,2434,2068,2069
2019.743326,2019/9/30,Mexico,59903,9,2464,2098,2099
2019.8282,2019/10/31,Mexico,75407,10,2495,2129,2130
2019.910335,2019/11/30,Mexico,41869,11,2525,2159,2160
2019.995209,2019/12/31,Mexico,17143,12,2556,2190,2191
2014.081451,2014/1/31,Nicaragua,2074,1,396,30,31
2014.158111,2014/2/28,Nicaragua,1627,2,424,58,59
2014.242984,2014/3/31,Nicaragua,1951,3,455,89,90
2014.32512,2014/4/30,Nicaragua,1399,4,485,119,120
2014.409993,2014/5/31,Nicaragua,1780,5,516,150,151
2014.492129,2014/6/30,Nicaragua,2697,6,546,180,181
2014.577002,2014/7/31,Nicaragua,4160,7,577,211,212
2014.661875,2014/8/31,Nicaragua,4027,8,608,242,243
2014.744011,2014/9/30,Nicaragua,3383,9,638,272,273
2014.828884,2014/10/31,Nicaragua,4383,10,669,303,304
2014.91102,2014/11/30,Nicaragua,3811,11,699,333,334
2014.995893,2014/12/31,Nicaragua,4281,12,730,364,365
2015.080767,2015/1/31,Nicaragua,3755,1,761,395,396
2015.157426,2015/2/28,Nicaragua,2384,2,789,423,424
2015.2423,2015/3/31,Nicaragua,1370,3,820,454,455
2015.324435,2015/4/30,Nicaragua,1658,4,850,484,485
2015.409309,2015/5/31,Nicaragua,2081,5,881,515,516
2015.491444,2015/6/30,Nicaragua,2947,6,911,545,546
2015.576318,2015/7/31,Nicaragua,4886,7,942,576,577
2015.661191,2015/8/31,Nicaragua,6655,8,973,607,608
2015.743326,2015/9/30,Nicaragua,4316,9,1003,637,638
2015.8282,2015/10/31,Nicaragua,7095,10,1034,668,669
2015.910335,2015/11/30,Nicaragua,7879,11,1064,698,699
2015.995209,2015/12/31,Nicaragua,4301,12,1095,729,730
2016.080082,2016/1/31,Nicaragua,4898,1,1126,760,761
2016.15948,2016/2/29,Nicaragua,3422,2,1155,789,790
2016.244353,2016/3/31,Nicaragua,2867,3,1186,820,821
2016.326489,2016/4/30,Nicaragua,4906,4,1216,850,851
2016.411362,2016/5/31,Nicaragua,6582,5,1247,881,882
2016.493498,2016/6/30,Nicaragua,12455,6,1277,911,912
2016.578371,2016/7/31,Nicaragua,17447,7,1308,942,943
2016.663244,2016/8/31,Nicaragua,11909,8,1339,973,974
2016.74538,2016/9/30,Nicaragua,6937,9,1369,1003,1004
2016.830253,2016/10/31,Nicaragua,6507,10,1400,1034,1035
2016.912389,2016/11/30,Nicaragua,6070,11,1430,1064,1065
2016.997262,2016/12/31,Nicaragua,4463,12,1461,1095,1096
2017.082136,2017/1/31,Nicaragua,4777,1,1492,1126,1127
2017.158795,2017/2/28,Nicaragua,4679,2,1520,1154,1155
2017.243669,2017/3/31,Nicaragua,5326,3,1551,1185,1186
2017.325804,2017/4/30,Nicaragua,4900,4,1581,1215,1216
2017.410678,2017/5/31,Nicaragua,6216,5,1612,1246,1247
2017.492813,2017/6/30,Nicaragua,7756,6,1642,1276,1277
2017.577687,2017/7/31,Nicaragua,8134,7,1673,1307,1308
2017.66256,2017/8/31,Nicaragua,6903,8,1704,1338,1339
2017.744695,2017/9/30,Nicaragua,4509,9,1734,1368,1369
2017.829569,2017/10/31,Nicaragua,5050,10,1765,1399,1400
2017.911704,2017/11/30,Nicaragua,4602,11,1795,1429,1430
2017.996578,2017/12/31,Nicaragua,2604,12,1826,1460,1461
2018.081451,2018/1/31,Nicaragua,3369,1,1857,1491,1492
2018.158111,2018/2/28,Nicaragua,3847,2,1885,1519,1520
2018.242984,2018/3/31,Nicaragua,3588,3,1916,1550,1551
2018.32512,2018/4/30,Nicaragua,3351,4,1946,1580,1581
2018.409993,2018/5/31,Nicaragua,2938,5,1977,1611,1612
2018.492129,2018/6/30,Nicaragua,2675,6,2007,1641,1642
2018.577002,2018/7/31,Nicaragua,3900,7,2038,1672,1673
2018.661875,2018/8/31,Nicaragua,4279,8,2069,1703,1704
2018.744011,2018/9/30,Nicaragua,9738,9,2099,1733,1734
2018.828884,2018/10/31,Nicaragua,9154,10,2130,1764,1765
2018.91102,2018/11/30,Nicaragua,6137,11,2160,1794,1795
2018.995893,2018/12/31,Nicaragua,6409,12,2191,1825,1826
2019.080767,2019/1/31,Nicaragua,7168,1,2222,1856,1857
2019.157426,2019/2/28,Nicaragua,5944,2,2250,1884,1885
2019.2423,2019/3/31,Nicaragua,5147,3,2281,1915,1916
2019.324435,2019/4/30,Nicaragua,3004,4,2311,1945,1946
2019.409309,2019/5/31,Nicaragua,6028,5,2342,1976,1977
2019.491444,2019/6/30,Nicaragua,12711,6,2372,2006,2007
2019.576318,2019/7/31,Nicaragua,19370,7,2403,2037,2038
2019.661191,2019/8/31,Nicaragua,34602,8,2434,2068,2069
2019.743326,2019/9/30,Nicaragua,32222,9,2464,2098,2099
2019.8282,2019/10/31,Nicaragua,29666,10,2495,2129,2130
2019.910335,2019/11/30,Nicaragua,20281,11,2525,2159,2160
2019.995209,2019/12/31,Nicaragua,10520,12,2556,2190,2191
2014.081451,2014/1/31,Panama,12,1,396,30,31
2014.158111,2014/2/28,Panama,2859,2,424,58,59
2014.242984,2014/3/31,Panama,209,3,455,89,90
2014.32512,2014/4/30,Panama,620,4,485,119,120
2014.409993,2014/5/31,Panama,416,5,516,150,151
2014.492129,2014/6/30,Panama,171,6,546,180,181
2014.577002,2014/7/31,Panama,153,7,577,211,212
2014.661875,2014/8/31,Panama,112,8,608,242,243
2014.744011,2014/9/30,Panama,114,9,638,272,273
2014.828884,2014/10/31,Panama,141,10,669,303,304
2014.91102,2014/11/30,Panama,220,11,699,333,334
2014.995893,2014/12/31,Panama,490,12,730,364,365
2015.080767,2015/1/31,Panama,421,1,761,395,396
2015.157426,2015/2/28,Panama,352,2,789,423,424
2015.2423,2015/3/31,Panama,6,3,820,454,455
2015.324435,2015/4/30,Panama,66,4,850,484,485
2015.409309,2015/5/31,Panama,122,5,881,515,516
2015.491444,2015/6/30,Panama,347,6,911,545,546
2015.576318,2015/7/31,Panama,293,7,942,576,577
2015.661191,2015/8/31,Panama,316,8,973,607,608
2015.743326,2015/9/30,Panama,293,9,1003,637,638
2015.8282,2015/10/31,Panama,137,10,1034,668,669
2015.910335,2015/11/30,Panama,285,11,1064,698,699
2015.995209,2015/12/31,Panama,1129,12,1095,729,730
2016.080082,2016/1/31,Panama,333,1,1126,760,761
2016.15948,2016/2/29,Panama,177,2,1155,789,790
2016.244353,2016/3/31,Panama,200,3,1186,820,821
2016.326489,2016/4/30,Panama,59,4,1216,850,851
2016.411362,2016/5/31,Panama,321,5,1247,881,882
2016.493498,2016/6/30,Panama,129,6,1277,911,912
2016.578371,2016/7/31,Panama,1465,7,1308,942,943
2016.663244,2016/8/31,Panama,577,8,1339,973,974
2016.74538,2016/9/30,Panama,726,9,1369,1003,1004
2016.830253,2016/10/31,Panama,891,10,1400,1034,1035
2016.912389,2016/11/30,Panama,1446,11,1430,1064,1065
2016.997262,2016/12/31,Panama,1560,12,1461,1095,1096
2017.082136,2017/1/31,Panama,1070,1,1492,1126,1127
2017.158795,2017/2/28,Panama,468,2,1520,1154,1155
2017.243669,2017/3/31,Panama,316,3,1551,1185,1186
2017.325804,2017/4/30,Panama,230,4,1581,1215,1216
2017.410678,2017/5/31,Panama,274,5,1612,1246,1247
2017.492813,2017/6/30,Panama,575,6,1642,1276,1277
2017.577687,2017/7/31,Panama,1113,7,1673,1307,1308
2017.66256,2017/8/31,Panama,959,8,1704,1338,1339
2017.744695,2017/9/30,Panama,973,9,1734,1368,1369
2017.829569,2017/10/31,Panama,1145,10,1765,1399,1400
2017.911704,2017/11/30,Panama,1034,11,1795,1429,1430
2017.996578,2017/12/31,Panama,1022,12,1826,1460,1461
2018.081451,2018/1/31,Panama,889,1,1857,1491,1492
2018.158111,2018/2/28,Panama,749,2,1885,1519,1520
2018.242984,2018/3/31,Panama,405,3,1916,1550,1551
2018.32512,2018/4/30,Panama,316,4,1946,1580,1581
2018.409993,2018/5/31,Panama,338,5,1977,1611,1612
2018.492129,2018/6/30,Panama,407,6,2007,1641,1642
2018.577002,2018/7/31,Panama,664,7,2038,1672,1673
2018.661875,2018/8/31,Panama,635,8,2069,1703,1704
2018.744011,2018/9/30,Panama,729,9,2099,1733,1734
2018.828884,2018/10/31,Panama,677,10,2130,1764,1765
2018.91102,2018/11/30,Panama,656,11,2160,1794,1795
2018.995893,2018/12/31,Panama,552,12,2191,1825,1826
2019.080767,2019/1/31,Panama,602,1,2222,1856,1857
2019.157426,2019/2/28,Panama,322,2,2250,1884,1885
2019.2423,2019/3/31,Panama,202,3,2281,1915,1916
2019.324435,2019/4/30,Panama,137,4,2311,1945,1946
2019.409309,2019/5/31,Panama,201,5,2342,1976,1977
2019.491444,2019/6/30,Panama,322,6,2372,2006,2007
2019.576318,2019/7/31,Panama,556,7,2403,2037,2038
2019.661191,2019/8/31,Panama,889,8,2434,2068,2069
2019.743326,2019/9/30,Panama,1195,9,2464,2098,2099
2019.8282,2019/10/31,Panama,1505,10,2495,2129,2130
2019.910335,2019/11/30,Panama,1851,11,2525,2159,2160
2019.995209,2019/12/31,Panama,2074,12,2556,2190,2191
2014.081451,2014/1/31,Peru,2671,1,396,30,31
2014.158111,2014/2/28,Peru,2854,2,424,58,59
2014.242984,2014/3/31,Peru,2004,3,455,89,90
2014.32512,2014/4/30,Peru,1399,4,485,119,120
2014.409993,2014/5/31,Peru,1135,5,516,150,151
2014.492129,2014/6/30,Peru,1617,6,546,180,181
2014.577002,2014/7/31,Peru,1279,7,577,211,212
2014.661875,2014/8/31,Peru,852,8,608,242,243
2014.744011,2014/9/30,Peru,749,9,638,272,273
2014.828884,2014/10/31,Peru,1265,10,669,303,304
2014.91102,2014/11/30,Peru,1775,11,699,333,334
2014.995893,2014/12/31,Peru,1452,12,730,364,365
2015.080767,2015/1/31,Peru,1966,1,761,395,396
2015.157426,2015/2/28,Peru,2269,2,789,423,424
2015.2423,2015/3/31,Peru,3468,3,820,454,455
2015.324435,2015/4/30,Peru,7776,4,850,484,485
2015.409309,2015/5/31,Peru,7612,5,881,515,516
2015.491444,2015/6/30,Peru,7877,6,911,545,546
2015.576318,2015/7/31,Peru,3263,7,942,576,577
2015.661191,2015/8/31,Peru,1628,8,973,607,608
2015.743326,2015/9/30,Peru,1164,9,1003,637,638
2015.8282,2015/10/31,Peru,1137,10,1034,668,669
2015.910335,2015/11/30,Peru,215,11,1064,698,699
2015.995209,2015/12/31,Peru,1082,12,1095,729,730
2016.080082,2016/1/31,Peru,2020,1,1126,760,761
2016.15948,2016/2/29,Peru,4614,2,1155,789,790
2016.244353,2016/3/31,Peru,5448,3,1186,820,821
2016.326489,2016/4/30,Peru,6042,4,1216,850,851
2016.411362,2016/5/31,Peru,4478,5,1247,881,882
2016.493498,2016/6/30,Peru,3506,6,1277,911,912
2016.578371,2016/7/31,Peru,1061,7,1308,942,943
2016.663244,2016/8/31,Peru,556,8,1339,973,974
2016.74538,2016/9/30,Peru,647,9,1369,1003,1004
2016.830253,2016/10/31,Peru,1006,10,1400,1034,1035
2016.912389,2016/11/30,Peru,1268,11,1430,1064,1065
2016.997262,2016/12/31,Peru,1222,12,1461,1095,1096
2017.082136,2017/1/31,Peru,1804,1,1492,1126,1127
2017.158795,2017/2/28,Peru,3004,2,1520,1154,1155
2017.243669,2017/3/31,Peru,6241,3,1551,1185,1186
2017.325804,2017/4/30,Peru,12918,4,1581,1215,1216
2017.410678,2017/5/31,Peru,31989,5,1612,1246,1247
2017.492813,2017/6/30,Peru,11249,6,1642,1276,1277
2017.577687,2017/7/31,Peru,3750,7,1673,1307,1308
2017.66256,2017/8/31,Peru,1125,8,1704,1338,1339
2017.744695,2017/9/30,Peru,1352,9,1734,1368,1369
2017.829569,2017/10/31,Peru,930,10,1765,1399,1400
2017.911704,2017/11/30,Peru,1053,11,1795,1429,1430
2017.996578,2017/12/31,Peru,941,12,1826,1460,1461
2018.081451,2018/1/31,Peru,1812,1,1857,1491,1492
2018.158111,2018/2/28,Peru,1056,2,1885,1519,1520
2018.242984,2018/3/31,Peru,1209,3,1916,1550,1551
2018.32512,2018/4/30,Peru,1002,4,1946,1580,1581
2018.409993,2018/5/31,Peru,559,5,1977,1611,1612
2018.492129,2018/6/30,Peru,177,6,2007,1641,1642
2018.577002,2018/7/31,Peru,332,7,2038,1672,1673
2018.661875,2018/8/31,Peru,380,8,2069,1703,1704
2018.744011,2018/9/30,Peru,0,9,2099,1733,1734
2018.828884,2018/10/31,Peru,2,10,2130,1764,1765
2018.91102,2018/11/30,Peru,167,11,2160,1794,1795
2018.995893,2018/12/31,Peru,439,12,2191,1825,1826
2019.080767,2019/1/31,Peru,1469,1,2222,1856,1857
2019.157426,2019/2/28,Peru,1510,2,2250,1884,1885
2019.2423,2019/3/31,Peru,1260,3,2281,1915,1916
2019.324435,2019/4/30,Peru,570,4,2311,1945,1946
2019.409309,2019/5/31,Peru,1178,5,2342,1976,1977
2019.491444,2019/6/30,Peru,1389,6,2372,2006,2007
2019.576318,2019/7/31,Peru,638,7,2403,2037,2038
2019.661191,2019/8/31,Peru,803,8,2434,2068,2069
2019.743326,2019/9/30,Peru,603,9,2464,2098,2099
2019.8282,2019/10/31,Peru,647,10,2495,2129,2130
2019.910335,2019/11/30,Peru,4537,11,2525,2159,2160
2019.995209,2019/12/31,Peru,3105,12,2556,2190,2191
2014.081451,2014/1/31,Philippines,8427,1,396,30,31
2014.158111,2014/2/28,Philippines,5289,2,424,58,59
2014.242984,2014/3/31,Philippines,4341,3,455,89,90
2014.32512,2014/4/30,Philippines,3827,4,485,119,120
2014.409993,2014/5/31,Philippines,5435,5,516,150,151
2014.492129,2014/6/30,Philippines,8384,6,546,180,181
2014.577002,2014/7/31,Philippines,13183,7,577,211,212
2014.661875,2014/8/31,Philippines,16635,8,608,242,243
2014.744011,2014/9/30,Philippines,14300,9,638,272,273
2014.828884,2014/10/31,Philippines,13757,10,669,303,304
2014.91102,2014/11/30,Philippines,10332,11,699,333,334
2014.995893,2014/12/31,Philippines,2968,12,730,364,365
2015.080767,2015/1/31,Philippines,10598,1,761,395,396
2015.157426,2015/2/28,Philippines,7322,2,789,423,424
2015.2423,2015/3/31,Philippines,5543,3,820,454,455
2015.324435,2015/4/30,Philippines,4334,4,850,484,485
2015.409309,2015/5/31,Philippines,5810,5,881,515,516
2015.491444,2015/6/30,Philippines,11683,6,911,545,546
2015.576318,2015/7/31,Philippines,23579,7,942,576,577
2015.661191,2015/8/31,Philippines,31929,8,973,607,608
2015.743326,2015/9/30,Philippines,35755,9,1003,637,638
2015.8282,2015/10/31,Philippines,34385,10,1034,668,669
2015.910335,2015/11/30,Philippines,22951,11,1064,698,699
2015.995209,2015/12/31,Philippines,5371,12,1095,729,730
2016.080082,2016/1/31,Philippines,17651,1,1126,760,761
2016.15948,2016/2/29,Philippines,12888,2,1155,789,790
2016.244353,2016/3/31,Philippines,10142,3,1186,820,821
2016.326489,2016/4/30,Philippines,7509,4,1216,850,851
2016.411362,2016/5/31,Philippines,7116,5,1247,881,882
2016.493498,2016/6/30,Philippines,12888,6,1277,911,912
2016.578371,2016/7/31,Philippines,28185,7,1308,942,943
2016.663244,2016/8/31,Philippines,40569,8,1339,973,974
2016.74538,2016/9/30,Philippines,30259,9,1369,1003,1004
2016.830253,2016/10/31,Philippines,22302,10,1400,1034,1035
2016.912389,2016/11/30,Philippines,18716,11,1430,1064,1065
2016.997262,2016/12/31,Philippines,13448,12,1461,1095,1096
2017.082136,2017/1/31,Philippines,14611,1,1492,1126,1127
2017.158795,2017/2/28,Philippines,9380,2,1520,1154,1155
2017.243669,2017/3/31,Philippines,7391,3,1551,1185,1186
2017.325804,2017/4/30,Philippines,5173,4,1581,1215,1216
2017.410678,2017/5/31,Philippines,5117,5,1612,1246,1247
2017.492813,2017/6/30,Philippines,8982,6,1642,1276,1277
2017.577687,2017/7/31,Philippines,16941,7,1673,1307,1308
2017.66256,2017/8/31,Philippines,25185,8,1704,1338,1339
2017.744695,2017/9/30,Philippines,17339,9,1734,1368,1369
2017.829569,2017/10/31,Philippines,14497,10,1765,1399,1400
2017.911704,2017/11/30,Philippines,13872,11,1795,1429,1430
2017.996578,2017/12/31,Philippines,7789,12,1826,1460,1461
2018.081451,2018/1/31,Philippines,13572,1,1857,1491,1492
2018.158111,2018/2/28,Philippines,9596,2,1885,1519,1520
2018.242984,2018/3/31,Philippines,7747,3,1916,1550,1551
2018.32512,2018/4/30,Philippines,5815,4,1946,1580,1581
2018.409993,2018/5/31,Philippines,7708,5,1977,1611,1612
2018.492129,2018/6/30,Philippines,13760,6,2007,1641,1642
