country,date,obs_cases_std,pre_cases_std_without,pre_cases_std_with
Laos,2017/11/30,0.223776693,0.2781,0.199440557
Laos,2017/12/31,0.39745254,0.55335,0.683900676
Laos,2018/1/31,0.502006561,0.59823,0.875407005
Laos,2018/2/28,0.510719396,0.59791,0.860756421
Laos,2018/3/31,0.483419179,0.59176,0.869727463
Laos,2018/4/30,0.495617149,0.58372,0.852537884
Laos,2018/5/31,0.46192752,0.56165,0.812785634
Laos,2018/6/30,0.325426436,0.48484,0.709483582
Laos,2018/7/31,-0.617883177,0.25906,0.492028877
Laos,2018/8/31,0.098311868,-0.27446,0.144676793
Laos,2018/9/30,0.163948559,-1.11277,-0.487538799
Laos,2018/10/31,0.202865889,-1.19641,-1.045998667
Laos,2018/11/30,0.244687498,0.07657,-0.365831583
Laos,2018/12/31,0.393967406,0.57586,0.625494696
Laos,2019/1/31,0.20809359,0.59848,0.821518326
Laos,2019/2/28,0.273149426,0.59781,0.819023595
Laos,2019/3/31,0.254562044,0.58964,0.788589697
Laos,2019/4/30,-0.034123226,0.57088,0.609907737
Laos,2019/5/31,-2.749623499,0.48566,0.088309273
Laos,2019/6/30,-3.898556021,0.28095,-1.799826136
Laos,2019/7/31,-4.761707551,-0.36378,-2.886277924
Laos,2019/8/31,-2.904711963,-2.41622,-2.728928294
Laos,2019/9/30,-1.256243562,-3.50499,-0.596484072
Laos,2019/10/31,-1.971857752,-1.82058,0.084763532
Laos,2019/11/30,0.114575827,0.00866,0.493447627
Laos,2019/12/31,0.512461963,0.5635,0.664143726
Malaysia,2014/2/28,-0.434597062,0.603045486,0.805619928
Malaysia,2014/3/31,0.21381025,0.025280773,-0.324267239
Malaysia,2014/4/30,1.000983164,0.358701893,-0.034708023
Malaysia,2014/5/31,0.477035722,-0.427507945,-0.327568284
Malaysia,2014/6/30,-0.214288787,-0.961211278,1.066220816
Malaysia,2014/7/31,-1.183859787,-0.648398401,-1.640956848
Malaysia,2014/8/31,-1.605878887,-0.254578768,-3.39492244
Malaysia,2014/9/30,-0.440676999,0.001708691,-0.814629663
Malaysia,2014/10/31,-0.412423178,-0.074820755,-0.826582539
Malaysia,2014/11/30,-0.659912345,0.259995868,0.111643114
Malaysia,2014/12/31,-1.429560737,0.360759688,-0.412060531
Malaysia,2015/1/31,-2.098711361,0.476660585,-0.006012759
Malaysia,2015/2/28,-1.31618781,0.767782295,0.935419591
Malaysia,2015/3/31,-0.116652164,0.132185868,-0.718964477
Malaysia,2015/4/30,0.539265657,0.396015968,0.379775136
Malaysia,2015/5/31,-0.332311077,-0.945285845,-0.089932264
Malaysia,2015/6/30,-1.271482396,-3.665977941,0.9375548
Malaysia,2015/7/31,-1.527555003,-0.763457612,-2.177294889
Malaysia,2015/8/31,-1.091230171,-0.344979203,-2.395692573
Malaysia,2015/9/30,-0.608411709,-0.113198908,-0.526329152
Malaysia,2015/10/31,-0.705690688,-0.227188318,-0.730389378
Malaysia,2015/11/30,-0.509344513,-0.009823197,-0.053690327
Malaysia,2015/12/31,-0.325515854,-0.07214995,-0.224637986
Malaysia,2016/1/31,-2.492834283,-0.048256634,-0.321150078
Malaysia,2016/2/29,-1.276847046,0.222399231,0.838713625
Malaysia,2016/3/31,-0.693173172,-0.212953236,-0.485454209
Malaysia,2016/4/30,0.356152285,0.036376531,0.346113875
Malaysia,2016/5/31,0.727386036,-0.026137294,0.265524274
Malaysia,2016/6/30,0.052513119,0.381368629,0.919087152
Malaysia,2016/7/31,-0.424940693,0.314007399,-2.637301168
Malaysia,2016/8/31,-0.604477632,0.495565075,-1.513324212
Malaysia,2016/9/30,0.151222671,0.681980207,-0.379520338
Malaysia,2016/10/31,0.494202601,0.593234803,-0.478412941
Malaysia,2016/11/30,0.75385164,0.999790148,0.119534987
Malaysia,2016/12/31,0.396923622,0.667139932,-0.191358184
Malaysia,2017/1/31,-0.130957896,-0.873364519,0.29833049
Malaysia,2017/2/28,0.175542416,-1.047924994,1.329916296
Malaysia,2017/3/31,-0.149197705,-1.37425105,-0.272584906
Malaysia,2017/4/30,-0.152416495,-0.47812216,0.539218346
Malaysia,2017/5/31,-0.487170628,-0.257047424,0.130857031
Malaysia,2017/6/30,-0.391679866,0.230816086,0.460591909
Malaysia,2017/7/31,-0.361995472,0.296661054,-1.917529067
Malaysia,2017/8/31,0.226685409,0.445411561,-0.970219065
Malaysia,2017/9/30,0.92909686,0.628711661,-0.183846661
Malaysia,2017/10/31,0.998479661,0.545204419,-0.224687565
Malaysia,2017/11/30,1.269215643,0.872993827,0.482237026
Malaysia,2017/12/31,1.177301314,1.041764416,0.491298805
Malaysia,2018/1/31,1.01242775,1.342123726,0.701291811
Malaysia,2018/2/28,1.043185074,1.696130194,1.597445975
Malaysia,2018/3/31,0.997049088,0.242890623,0.189646858
Malaysia,2018/4/30,0.995976158,-0.883010188,0.640411913
Malaysia,2018/5/31,0.797484124,-1.322174042,0.808441837
Malaysia,2018/6/30,1.695884106,-0.59379145,0.196460582
Malaysia,2018/7/31,1.428366914,-0.031574535,0.069927185
Malaysia,2018/8/31,1.236670102,0.407817296,0.50296198
Malaysia,2018/9/30,0.814293359,0.791769286,1.695804314
Malaysia,2018/10/31,2.262748745,0.903377573,1.391846223
Malaysia,2018/11/30,0.014602929,1.292812595,1.692289045
Malaysia,2018/12/31,-0.371651841,1.515048156,0.012325763
Malaysia,2019/1/31,1.846809581,0.909152521,-0.464381095
Malaysia,2019/2/28,-1.190655009,-1.834549882,0.517220629
Malaysia,2019/3/31,-1.207106602,-4.207182174,-0.952687859
Malaysia,2019/4/30,-0.330522861,-2.03212527,0.302718934
Malaysia,2019/5/31,-0.76005247,-0.662519983,0.154714314
Malaysia,2019/6/30,1.385092074,0.120038177,0.3862333
Malaysia,2019/7/31,0.436979672,0.271795521,-0.036683027
Malaysia,2019/8/31,0.405864705,0.329890253,1.452110829
Malaysia,2019/9/30,-0.667422854,0.549116742,1.532979031
Malaysia,2019/10/31,1.992012763,0.486065573,0.600871151
Malaysia,2019/11/30,-1.132716794,0.792796648,0.114008456
Malaysia,2019/12/31,0.804994633,0.907175977,0.710412418
Mexico,2014/2/28,0.566745213,0.41762,0.700746833
Mexico,2014/3/31,0.552758979,0.41809,0.701494224
Mexico,2014/4/30,0.61017615,0.41821,0.700404481
Mexico,2014/5/31,0.490409821,0.41608,0.692871076
Mexico,2014/6/30,0.293203923,0.41138,0.666882529
Mexico,2014/7/31,0.078036757,0.40361,0.604872735
Mexico,2014/8/31,0.104610601,0.38212,0.407006184
Mexico,2014/9/30,-0.238346576,0.3654,-0.141312541
Mexico,2014/10/31,-0.915353907,0.36973,-1.142046308
Mexico,2014/11/30,-0.411334205,0.40237,-0.796142046
Mexico,2014/12/31,0.435127391,0.41517,0.403893008
Mexico,2015/1/31,0.5222101,0.41877,0.611941275
Mexico,2015/2/28,0.656846004,0.4192,0.66877575
Mexico,2015/3/31,0.562254896,0.41924,0.668537104
Mexico,2015/4/30,0.334794566,0.41922,0.642684266
Mexico,2015/5/31,0.104389766,0.41804,0.527006401
Mexico,2015/6/30,-0.412953664,0.41454,0.074278809
Mexico,2015/7/31,-1.20619396,0.40542,-0.895775753
Mexico,2015/8/31,-1.786033772,0.37487,-2.613779261
Mexico,2015/9/30,-1.632332422,0.33674,-3.702609687
Mexico,2015/10/31,-1.705576121,0.34246,-2.854117319
Mexico,2015/11/30,-0.771590145,0.39296,-0.512306744
Mexico,2015/12/31,0.436894073,0.41208,0.503002574
Mexico,2016/1/31,0.547458933,0.418,0.62813247
Mexico,2016/2/29,0.354154458,0.41888,0.66771603
Mexico,2016/3/31,0.494679303,0.41911,0.676716613
Mexico,2016/4/30,0.601048292,0.41901,0.662667073
Mexico,2016/5/31,0.581541176,0.41778,0.576304612
Mexico,2016/6/30,0.438587144,0.41261,0.353555532
Mexico,2016/7/31,0.233799235,0.40311,-0.07527227
Mexico,2016/8/31,-0.549135415,0.36892,-0.728150046
Mexico,2016/9/30,-0.73868569,0.29366,-0.805287136
Mexico,2016/10/31,-0.777479086,0.28009,-0.523958716
Mexico,2016/11/30,-0.120199705,0.34934,0.138974084
Mexico,2016/12/31,0.626591572,0.40073,0.597115751
Mexico,2017/1/31,0.777937345,0.41532,0.674666127
Mexico,2017/2/28,0.78316378,0.41764,0.683023025
Mexico,2017/3/31,0.73627309,0.41806,0.686097599
Mexico,2017/4/30,0.760859417,0.41753,0.669813915
Mexico,2017/5/31,0.709920081,0.40437,0.629053072
Mexico,2017/6/30,0.538478298,0.36129,0.53204513
Mexico,2017/7/31,0.467369341,0.26499,0.355499672
Mexico,2017/8/31,0.287903877,-0.31451,-0.218329318
Mexico,2017/9/30,-0.275078843,-1.43919,-0.923375876
Mexico,2017/10/31,-0.614797102,-1.71822,-1.02470177
Mexico,2017/11/30,-0.227452036,-0.72288,0.127061361
Mexico,2017/12/31,0.66590025,0.107,0.566795944
Mexico,2018/1/31,0.853094949,0.3334,0.663538736
Mexico,2018/2/28,0.826226658,0.38044,0.688844228
Mexico,2018/3/31,0.802082001,0.39019,0.691200444
Mexico,2018/4/30,0.779704027,0.39311,0.684094513
Mexico,2018/5/31,0.73458002,0.30332,0.663842597
Mexico,2018/6/30,0.599870504,0.14196,0.584887069
Mexico,2018/7/31,0.539876922,-0.56748,0.345420344
Mexico,2018/8/31,0.516910054,-2.8079,-0.180036645
Mexico,2018/9/30,-0.191235051,-5.20107,-0.928068513
Mexico,2018/10/31,-0.555097967,-4.05188,-0.90431587
Mexico,2018/11/30,-0.014640445,-1.05115,-0.232356312
Mexico,2018/12/31,0.578964765,0.07832,0.399682061
Mexico,2019/1/31,0.719047939,0.34881,0.645699014
Mexico,2019/2/28,0.709552022,0.38655,0.6811463
Mexico,2019/3/31,0.67215725,0.39305,0.682377471
Mexico,2019/4/30,0.743192595,0.39639,0.670958976
Mexico,2019/5/31,0.543483898,0.34591,0.612396572
Mexico,2019/6/30,0.274064866,0.22601,0.289561788
Mexico,2019/7/31,-0.14051655,0.05751,-0.220686194
Mexico,2019/8/31,-1.414220786,-0.50894,-1.160270063
Mexico,2019/9/30,-3.470638836,-1.36723,-2.815025898
Mexico,2019/10/31,-4.61191552,-1.16703,-2.727880194
Mexico,2019/11/30,-2.143124406,-0.13421,-0.383150439
Mexico,2019/12/31,-0.323000096,0.27593,0.405669546
Nicaragua,2014/2/28,0.787381786,0.28099,0.706604308
Nicaragua,2014/3/31,0.73806484,0.3025,-0.573542618
Nicaragua,2014/4/30,0.822086304,0.30347,0.334015562
Nicaragua,2014/5/31,0.764093228,0.29511,0.318377885
Nicaragua,2014/6/30,0.624514094,0.30229,0.4129785
Nicaragua,2014/7/31,0.401826774,0.30511,0.335078851
Nicaragua,2014/8/31,0.422071076,0.31158,0.328068936
Nicaragua,2014/9/30,0.520096117,0.31963,0.420512038
Nicaragua,2014/10/31,0.367883321,0.33165,0.362906538
Nicaragua,2014/11/30,0.45494904,0.34325,0.421845732
Nicaragua,2014/12/31,0.383409026,0.34875,0.356164737
Nicaragua,2015/1/31,0.463472956,0.35358,0.348381418
Nicaragua,2015/2/28,0.6721567,0.35977,0.596867869
Nicaragua,2015/3/31,0.826500475,0.36014,0.344437625
Nicaragua,2015/4/30,0.782663189,0.35899,0.410945877
Nicaragua,2015/5/31,0.718277177,0.35676,0.403595664
Nicaragua,2015/6/30,0.586460896,0.35613,0.46700915
Nicaragua,2015/7/31,0.291320284,0.35246,0.392226037
Nicaragua,2015/8/31,0.022055849,0.35054,0.387206352
Nicaragua,2015/9/30,0.378081578,0.34751,0.478847403
Nicaragua,2015/10/31,-0.044917782,0.34969,0.448307643
Nicaragua,2015/11/30,-0.164252614,0.34997,0.537937841
Nicaragua,2015/12/31,0.38036477,0.35273,0.455532965
Nicaragua,2016/1/31,0.289493731,0.35786,0.273766735
Nicaragua,2016/2/29,0.514159818,0.36,0.40822922
Nicaragua,2016/3/31,0.598637919,0.36133,0.283136967
Nicaragua,2016/4/30,0.288276028,0.35813,0.410901191
Nicaragua,2016/5/31,0.033167383,0.35131,0.44234383
Nicaragua,2016/6/30,-0.860778367,0.35246,0.514529448
Nicaragua,2016/7/31,-1.620624644,0.34845,0.444497907
Nicaragua,2016/8/31,-0.777670181,0.34289,0.430628176
Nicaragua,2016/9/30,-0.02086816,0.33954,0.548982066
Nicaragua,2016/10/31,0.044583342,0.33815,0.515350976
Nicaragua,2016/11/30,0.111100334,0.3435,0.614205892
Nicaragua,2016/12/31,0.355706297,0.34985,0.616093
Nicaragua,2017/1/31,0.307911479,0.35473,0.634259426
Nicaragua,2017/2/28,0.322828333,0.35626,-0.277200153
Nicaragua,2017/3/31,0.224346654,0.3558,-0.0764242
Nicaragua,2017/4/30,0.289189305,0.35276,0.223823101
Nicaragua,2017/5/31,0.088877266,0.33562,-0.103248179
Nicaragua,2017/6/30,-0.14553044,0.33155,-0.128040681
Nicaragua,2017/7/31,-0.203066877,0.32817,-0.089577815
Nicaragua,2017/8/31,-0.015692925,0.29525,-0.119619159
Nicaragua,2017/9/30,0.348704508,0.28828,0.162497236
Nicaragua,2017/10/31,0.266357386,0.28139,0.256569644
Nicaragua,2017/11/30,0.334548718,0.28738,0.367719982
Nicaragua,2017/12/31,0.638669885,0.30898,0.303106859
Nicaragua,2018/1/31,0.522227096,0.32213,0.312062316
Nicaragua,2018/2/28,0.449469379,0.33857,0.524992759
Nicaragua,2018/3/31,0.488892493,0.33402,0.272666781
Nicaragua,2018/4/30,0.524966926,0.33124,0.373124651
Nicaragua,2018/5/31,0.587830811,0.2854,0.321520774
Nicaragua,2018/6/30,0.627862776,0.26789,0.379128565
Nicaragua,2018/7/31,0.441402101,0.24153,0.311334743
Nicaragua,2018/8/31,0.383713451,0.19169,0.338765988
Nicaragua,2018/9/30,-0.447216201,0.02567,0.411780008
Nicaragua,2018/10/31,-0.358323928,-0.08784,0.340792882
Nicaragua,2018/11/30,0.100902077,-0.06215,0.448314517
Nicaragua,2018/12/31,0.059500196,0.02306,0.395136331
Nicaragua,2019/1/31,-0.056029316,0.13342,0.423405146
Nicaragua,2019/2/28,0.130279146,0.20898,0.598088131
Nicaragua,2019/3/31,0.251592745,0.21356,0.266659429
Nicaragua,2019/4/30,0.577784766,0.14348,-0.212111529
Nicaragua,2019/5/31,0.117493272,-0.19912,-1.47039229
Nicaragua,2019/6/30,-0.899744843,-0.594,-2.581306731
Nicaragua,2019/7/31,-1.913329851,-1.02718,-3.37416264
Nicaragua,2019/8/31,-4.231835157,-1.71898,-3.827972666
Nicaragua,2019/9/30,-3.869568703,-3.19089,-3.191333122
Nicaragua,2019/10/31,-3.480512797,-4.97338,-2.857593371
Nicaragua,2019/11/30,-2.051995708,-3.78577,-2.047594223
Nicaragua,2019/12/31,-0.566246607,-3.1936,-1.506144227
Panama,2014/2/28,-4.243195504,0.155839337,0.766421842
Panama,2014/3/31,0.753376267,0.183046273,0.278136734
Panama,2014/4/30,-0.021563733,0.177487867,0.624683864
Panama,2014/5/31,0.363078019,0.210545757,0.452491235
Panama,2014/6/30,0.82502522,0.265690999,0.64055701
Panama,2014/7/31,0.858964198,0.296554782,0.464530569
Panama,2014/8/31,0.936269648,0.37130072,0.484306049
Panama,2014/9/30,0.932498651,0.373933649,0.649307283
Panama,2014/10/31,0.881590184,0.376274031,0.504266539
Panama,2014/11/30,0.73263578,0.417084435,0.70741403
Panama,2014/12/31,0.223551109,0.428493796,0.537026958
Panama,2015/1/31,0.353650525,0.44004943,0.605463413
Panama,2015/2/28,0.483749941,0.434783571,1.042154801
Panama,2015/3/31,1.136132519,0.42030246,0.571366812
Panama,2015/4/30,1.023002592,0.425422045,0.305919022
Panama,2015/5/31,0.917414661,0.417523257,0.331371559
Panama,2015/6/30,0.493177435,0.428347522,0.637596855
Panama,2015/7/31,0.594994369,0.413135041,0.476867975
Panama,2015/8/31,0.551627897,0.440634525,0.499045155
Panama,2015/9/30,0.594994369,0.441804716,0.671796239
Panama,2015/10/31,0.889132179,0.438294144,0.492782234
Panama,2015/11/30,0.610078359,0.439318061,0.690280077
Panama,2015/12/31,-0.981282612,0.44955723,0.535115192
Panama,2016/1/31,0.519574418,0.45409172,0.595414646
Panama,2016/2/29,0.813712228,0.447801944,0.889336798
Panama,2016/3/31,0.770345756,0.45145879,0.564798968
Panama,2016/4/30,1.036201084,0.438440418,0.80523619
Panama,2016/5/31,0.542200403,0.429371439,0.084345937
Panama,2016/6/30,0.904216169,0.430834177,0.12686733
Panama,2016/7/31,-1.614810203,0.421618925,-1.430438023
Panama,2016/8/31,0.059512715,0.424251854,-2.615856771
Panama,2016/9/30,-0.221426603,0.423081663,-2.68147354
Panama,2016/10/31,-0.532533902,0.424690676,-2.349501062
Panama,2016/11/30,-1.578985726,0.432589464,-0.646812355
Panama,2016/12/31,-1.793932587,0.428054974,-0.264565206
Panama,2017/1/31,-0.870038184,0.434637297,0.075883456
Panama,2017/2/28,0.265032082,0.433028285,0.604048431
Panama,2017/3/31,0.551627897,0.425129497,0.060883967
Panama,2017/4/30,0.713780792,0.408746826,0.307008523
Panama,2017/5/31,0.630818846,0.404943706,0.146978568
Panama,2017/6/30,0.063283713,0.380662246,0.343643868
Panama,2017/7/31,-0.951114632,0.395435905,0.166993876
Panama,2017/8/31,-0.660747819,0.399970395,0.229609377
Panama,2017/9/30,-0.687144802,0.387829665,0.410655063
Panama,2017/10/31,-1.011450593,0.399677847,0.01474118
Panama,2017/11/30,-0.802160228,0.414451506,0.236338248
Panama,2017/12/31,-0.779534243,0.391193964,0.050800939
Panama,2018/1/31,-0.528762905,0.41649934,0.229225654
Panama,2018/2/28,-0.264793075,0.396167275,0.572795498
Panama,2018/3/31,0.383818505,0.346872987,0.193117929
Panama,2018/4/30,0.551627897,0.290703828,0.491521427
Panama,2018/5/31,0.510146924,0.206888911,0.420292697
Panama,2018/6/30,0.380047508,0.15481542,-0.175935287
Panama,2018/7/31,-0.104525679,0.146185263,-0.452281519
Panama,2018/8/31,-0.049846214,0.140919404,0.04198557
Panama,2018/9/30,-0.2270831,0.197673658,0.277194555
Panama,2018/10/31,-0.129037163,0.175586307,0.133829176
Panama,2018/11/30,-0.089441689,0.235558586,0.299950746
Panama,2018/12/31,0.106650185,0.204402256,0.132092141
Panama,2019/1/31,0.012375246,0.215372794,0.169172879
Panama,2019/2/28,0.540314904,0.145600167,0.687607715
Panama,2019/3/31,0.766574758,-0.094435222,0.159394774
Panama,2019/4/30,0.889132179,-0.450904598,0.356522598
Panama,2019/5/31,0.768460257,-1.16428217,0.404536038
Panama,2019/6/30,0.540314904,-1.738260762,0.431859229
Panama,2019/7/31,0.099108189,-2.490693453,-0.619019788
Panama,2019/8/31,-0.528762905,-2.611954476,-0.935937959
Panama,2019/9/30,-1.105725532,-3.271503271,-2.505265516
Panama,2019/10/31,-1.690230154,-3.318895999,-3.256898213
Panama,2019/11/30,-2.342612733,-3.165601003,-2.853265315
Panama,2019/12/31,-2.763078961,-3.494132073,-2.896334885
Peru,2014/2/28,-0.044676909,-0.33015,1.115569326
Peru,2014/3/31,0.151728355,-0.38703,0.36548929
Peru,2014/4/30,0.291522689,-0.18885,0.597790517
Peru,2014/5/31,0.352523853,-0.05733,0.524104036
Peru,2014/6/30,0.241150516,0.22577,1.158765741
Peru,2014/7/31,0.319250491,0.3873,0.939884528
Peru,2014/8/31,0.417915253,0.43571,-2.563315364
Peru,2014/9/30,0.44171495,0.40377,0.040784928
Peru,2014/10/31,0.322485401,0.23732,0.041219333
Peru,2014/11/30,0.204642243,0.16356,0.490205958
Peru,2014/12/31,0.279276243,0.12448,0.222793422
Peru,2015/1/31,0.160508825,0.09993,0.216349747
Peru,2015/2/28,0.090496125,0.14687,1.337399321
Peru,2015/3/31,-0.186550829,0.13448,0.287335676
Peru,2015/4/30,-1.181978918,0.21569,0.749860226
Peru,2015/5/31,-1.144084255,0.31645,-0.733492506
Peru,2015/6/30,-1.205316484,0.42914,0.244287166
Peru,2015/7/31,-0.139182501,0.50086,0.083589344
Peru,2015/8/31,0.238608801,0.52289,0.011053002
Peru,2015/9/30,0.345822968,0.49176,0.447527726
Peru,2015/10/31,0.352061723,0.35889,0.163288199
Peru,2015/11/30,0.565103668,0.25663,0.567761747
Peru,2015/12/31,0.364770299,0.15319,0.326668989
Peru,2016/1/31,0.148031314,0.09295,0.379310612
Peru,2016/2/29,-0.451351337,0.11183,1.151073668
Peru,2016/3/31,-0.644059561,0.09128,-0.783580448
Peru,2016/4/30,-0.78131218,0.15061,0.383978398
Peru,2016/5/31,-0.419926495,0.23154,0.20262358
Peru,2016/6/30,-0.195331299,0.38567,0.55699057
Peru,2016/7/31,0.369622665,0.48852,0.239117745
Peru,2016/8/31,0.486310498,0.50809,0.151711303
Peru,2016/9/30,0.465283581,0.46421,0.496246257
Peru,2016/10/31,0.382331241,-0.01548,0.403797613
Peru,2016/11/30,0.321792206,-1.10625,0.670748852
Peru,2016/12/31,0.332421197,-2.79377,0.405114274
Peru,2017/1/31,0.197941358,-4.05726,0.647607472
Peru,2017/2/28,-0.079336661,-3.69524,0.29693396
Peru,2017/3/31,-0.827294118,-3.50344,-0.296353763
Peru,2017/4/30,-2.37011523,-2.50833,-2.772311791
Peru,2017/5/31,-6.77675615,-1.50614,-4.936191132
Peru,2017/6/30,-1.984467718,-0.53163,-3.231944444
Peru,2017/7/31,-0.251711163,-0.01454,-1.327070867
Peru,2017/8/31,0.354834504,0.11025,-0.302681597
Peru,2017/9/30,0.302382745,0.05258,0.080696413
Peru,2017/10/31,0.399892182,0.07901,-0.20802783
Peru,2017/11/30,0.371471185,0.1144,0.199019052
Peru,2017/12/31,0.397350467,0.14871,-0.192976728
Peru,2018/1/31,0.196092838,0.16415,0.016118993
Peru,2018/2/28,0.37077799,0.26081,0.84241954
Peru,2018/3/31,0.335425042,0.27364,-0.055912612
Peru,2018/4/30,0.383255501,0.33785,0.372651802
Peru,2018/5/31,0.485617303,0.40313,0.444127989
Peru,2018/6/30,0.573884139,0.48357,-0.816710042
Peru,2018/7/31,0.538069061,0.536,-0.525404192
Peru,2018/8/31,0.526977941,0.54876,-0.319902656
Peru,2018/9/30,0.614782647,0.53674,0.06451172
Peru,2018/10/31,0.614320517,0.52079,-0.188003824
Peru,2018/11/30,0.576194789,0.53252,0.219634677
Peru,2018/12/31,0.513345105,0.54052,-0.107968822
Peru,2019/1/31,0.275348138,0.54838,-0.035899983
Peru,2019/2/28,0.265874472,0.55754,0.988110734
Peru,2019/3/31,0.323640726,0.56282,-0.051797141
Peru,2019/4/30,0.483075588,0.56934,0.446020754
Peru,2019/5/31,0.342588058,0.57473,0.398032437
Peru,2019/6/30,0.293833339,0.58257,0.777932103
Peru,2019/7/31,0.467363166,0.58674,0.022057931
Peru,2019/8/31,0.429237439,0.58786,-1.457593049
Peru,2019/9/30,0.475450442,0.58708,-0.109603013
Peru,2019/10/31,0.465283581,0.58726,-0.176322464
Peru,2019/11/30,-0.433559331,0.58885,0.288421689
Peru,2019/12/31,-0.102674228,0.58943,0.116325905
Philippines,2014/2/28,0.890115222,0.94267,1.217531663
Philippines,2014/3/31,0.959435526,0.9476,1.236159247
Philippines,2014/4/30,0.997020585,0.94599,1.214623191
Philippines,2014/5/31,0.87943931,0.93888,1.119561083
Philippines,2014/6/30,0.663800515,0.92877,0.858194679
Philippines,2014/7/31,0.312884755,0.8999,0.422182613
Philippines,2014/8/31,0.06046525,0.86303,-0.191149539
Philippines,2014/9/30,0.231206717,0.83728,-0.84103802
Philippines,2014/10/31,0.270912334,0.76279,-1.696380299
Philippines,2014/11/30,0.521357527,0.77106,-1.249296139
Philippines,2014/12/31,1.059832971,0.81356,-0.069428256
Philippines,2015/1/31,0.501906893,0.87357,0.682583745
Philippines,2015/2/28,0.741456805,0.92181,1.067807976
Philippines,2015/3/31,0.87154206,0.93051,1.07299277
Philippines,2015/4/30,0.959947385,0.92582,1.012231177
Philippines,2015/5/31,0.852018303,0.88362,0.771948178
Philippines,2015/6/30,0.422568781,0.81523,0.079154326
Philippines,2015/7/31,-0.447298667,0.70583,-0.714785789
Philippines,2015/8/31,-1.057873077,0.53847,-1.774673516
Philippines,2015/9/30,-1.337640465,0.30299,-2.268182284
Philippines,2015/10/31,-1.237462389,-0.13436,-1.97214996
Philippines,2015/11/30,-0.401377621,-0.16982,-1.196865425
Philippines,2015/12/31,0.884119161,0.02639,-0.402264439
Philippines,2016/1/31,-0.013827397,0.36187,0.362883676
Philippines,2016/2/29,0.334455947,0.65142,0.894144891
Philippines,2016/3/31,0.535250837,0.67757,1.011780334
Philippines,2016/4/30,0.727782863,0.52522,0.909128645
Philippines,2016/5/31,0.756520078,0.12764,0.651572915
Philippines,2016/6/30,0.334455947,-0.54145,0.342959455
Philippines,2016/7/31,-0.784101748,-1.19633,-0.081686291
Philippines,2016/8/31,-1.689653066,-2.23755,-0.408867932
Philippines,2016/9/30,-0.935758195,-3.1429,-1.09447888
Philippines,2016/10/31,-0.353920999,-3.78459,-1.356167971
Philippines,2016/11/30,-0.091703055,-2.80197,-0.609152586
Philippines,2016/12/31,0.293507244,-1.52659,0.030137268
Philippines,2017/1/31,0.208465562,-0.18398,0.736264556
Philippines,2017/2/28,0.590970322,0.45107,1.138755164
Philippines,2017/3/31,0.73641134,0.57214,1.121375404
Philippines,2017/4/30,0.898597453,0.56246,1.107163993
Philippines,2017/5/31,0.902692323,0.38947,0.991269005
Philippines,2017/6/30,0.62007315,0.23247,0.833985644
Philippines,2017/7/31,0.038089709,0.03661,0.533238273
Philippines,2017/8/31,-0.564733697,-0.27144,-0.057823757
Philippines,2017/9/30,0.008986881,-0.6849,-0.871449396
Philippines,2017/10/31,0.216801548,-0.75833,-1.062913743
Philippines,2017/11/30,0.262503226,-0.60515,-0.888196695
Philippines,2017/12/31,0.707308512,-0.37303,-0.320846832
Philippines,2018/1/31,0.284440031,0.18266,0.488684806
Philippines,2018/2/28,0.575175822,0.61136,0.857075991
Philippines,2018/3/31,0.710379665,0.67068,0.956828196
Philippines,2018/4/30,0.85165269,0.64832,0.968546078
Philippines,2018/5/31,0.713231449,0.43337,0.771067155
Philippines,2018/6/30,0.270692966,0.15617,0.520765096
Philippines,2018/7/31,-0.663083707,-0.12842,0.214983246
Philippines,2018/8/31,-1.138308029,-0.43664,0.015090445
Philippines,2018/9/30,0.226746233,-1.13006,-0.079652695
Philippines,2018/10/31,-0.927349086,-1.47756,-0.225116105
Philippines,2018/11/30,-0.668933521,-1.16908,-0.20192126
Philippines,2018/12/31,0.430831644,-0.65276,0.094126354
Philippines,2019/1/31,-1.035790026,0.14043,0.429575494
Philippines,2019/2/28,-0.232098608,0.57661,0.784733505
Philippines,2019/3/31,0.2901436,0.6867,0.709719796
Philippines,2019/4/30,0.583658053,0.68598,0.50794733
Philippines,2019/5/31,0.298260218,0.52898,-0.337229086
Philippines,2019/6/30,-1.069426461,0.16469,-1.107592473
Philippines,2019/7/31,-4.220502277,-0.18353,-1.966027012
Philippines,2019/8/31,-3.608319168,-0.50418,-2.498179685
Philippines,2019/9/30,-1.640002763,-0.75047,-2.167234479
Philippines,2019/10/31,-1.52819818,-0.8372,-1.305383029
Philippines,2019/11/30,-0.717779474,-0.6703,-0.190377145
Philippines,2019/12/31,0.877026261,-0.29705,0.467737356
Singapore,2014/2/28,-0.196544743,1.244312728,1.355370466
Singapore,2014/3/31,-0.099478661,0.952574388,1.008889837
Singapore,2014/4/30,-0.270771746,0.28416491,0.59724823
Singapore,2014/5/31,-0.991630149,-1.091530515,-1.289185454
Singapore,2014/6/30,-2.324861333,-3.234780778,-2.538193448
Singapore,2014/7/31,-3.215585379,-3.757608327,-3.479434575
Singapore,2014/8/31,-1.521211273,-2.053508907,-2.349467288
Singapore,2014/9/30,-0.951661762,-0.255611056,-0.957475651
