,ratio,ID,IC,country,date,obs_cases,pre_cases,M1,M2,M3,S,E,I,C,T,err,time,temp_obs,temp_non_iobw_ens1,pop,BR,DR,temp_with_iobw,temp_without_iobw,year,a_T0,a_Tm,a_c,pEA_T0,pEA_Tm,pEA_c,EFD_T0,EFD_Tm,EFD_c,mu_th_T0,mu_th_Tm,mu_th_c,MDR_T0,MDR_Tm,MDR_c,PDR_T0,PDR_Tm,PDR_c,b_T0,b_Tm,b_c,pMI_T0,pMI_Tm,pMI_c
33,1,17,16,El Salvador,2016/9/30,551,5202125,45975703.46,245861.0447,745793.7924,4845442.383,134943.8489,109080.2348,15154609.52,577799.7719,0,1369,25.2405529,23.87689209,21048040.32,0.044632816,0.017746766,24.75137329,23.66946242,2016,10.86021091,40.1166523,0.000159585,13.66883303,38.31406679,-0.006156245,16.17792817,34.02435472,0.011650933,8.04954567,38.90919136,-0.12684006,12.66060982,39.04681045,8.70E-05,8.620289252,47.0160152,4.92E-05,14.64352394,35.85645075,0.000711041,15.26901192,37.88614062,0.000580775
34,1,17,16,El Salvador,2016/10/31,561,5862871,15782318.34,86285.61353,536710.1255,4833248.364,88211.60575,89016.00304,15229108.52,649662.235,0,1400,25.18777466,24.8298645,21057227.01,0.044573681,0.017768711,23.5715332,23.46723101,2016,10.86021091,40.1166523,0.000159585,13.66883303,38.31406679,-0.006156245,16.17792817,34.02435472,0.011650933,8.04954567,38.90919136,-0.12684006,12.66060982,39.04681045,8.70E-05,8.620289252,47.0160152,4.92E-05,14.64352394,35.85645075,0.000711041,15.26901192,37.88614062,0.000580775
35,1,17,16,El Salvador,2016/11/30,426,3465126,21697797.62,65880.48671,321974.1338,5050775.035,56867.10305,55569.69613,15072161.63,384342.3552,0,1430,24.19426346,21.78824043,21066067.68,0.04451617,0.017790016,23.33636475,23.37713093,2016,10.86021091,40.1166523,0.000159585,13.66883303,38.31406679,-0.006156245,16.17792817,34.02435472,0.011650933,8.04954567,38.90919136,-0.12684006,12.66060982,39.04681045,8.70E-05,8.620289252,47.0160152,4.92E-05,14.64352394,35.85645075,0.000711041,15.26901192,37.88614062,0.000580775
36,1,17,16,El Salvador,2016/12/31,245,1908096,35050769.34,29349.31371,163420.2081,5446515.679,29273.83503,27492.20513,14728146.14,212122.6023,0,1461,23.81793594,23.87902832,21075153.42,0.04445644,0.017812095,23.20797729,23.40710598,2016,10.86021091,40.1166523,0.000159585,13.66883303,38.31406679,-0.006156245,16.17792817,34.02435472,0.011650933,8.04954567,38.90919136,-0.12684006,12.66060982,39.04681045,8.70E-05,8.620289252,47.0160152,4.92E-05,14.64352394,35.85645075,0.000711041,15.26901192,37.88614062,0.000580775
37,1,17,16,El Salvador,2017/1/31,278,1224481,30761337.93,32593.496,112649.3457,5880908.639,24711.91245,21323.81694,14301098.3,135503.2863,0,1492,23.41523933,24.04278564,21084190.45,0.044396393,0.017834233,24.43560791,23.10306496,2017,10.86021091,40.1166523,0.000159585,13.66883303,38.31406679,-0.006156245,16.17792817,34.02435472,0.011650933,8.04954567,38.90919136,-0.12684006,12.66060982,39.04681045,8.70E-05,8.620289252,47.0160152,4.92E-05,14.64352394,35.85645075,0.000711041,15.26901192,37.88614062,0.000580775
38,1,17,16,El Salvador,2017/2/28,292,1029683,28984510.51,29265.8108,88111.38224,6263061.924,25373.01146,20726.71414,13916312.99,113857.7368,0,1520,26.55344582,24.94976807,21092312.52,0.044341877,0.017854274,25.01657104,25.16363165,2017,10.86021091,40.1166523,0.000159585,13.66883303,38.31406679,-0.006156245,16.17792817,34.02435472,0.011650933,8.04954567,38.90919136,-0.12684006,12.66060982,39.04681045,8.70E-05,8.620289252,47.0160152,4.92E-05,14.64352394,35.85645075,0.000711041,15.26901192,37.88614062,0.000580775
39,1,17,16,El Salvador,2017/3/31,359,1432871,79564705.89,67610.60787,144957.0226,6617527.586,46344.14438,33151.91264,13526110.19,159520.7504,0,1551,26.1374588,27.1147747,21101261.7,0.044281202,0.017876506,28.74972534,26.57602999,2017,10.86021091,40.1166523,0.000159585,13.66883303,38.31406679,-0.006156245,16.17792817,34.02435472,0.011650933,8.04954567,38.90919136,-0.12684006,12.66060982,39.04681045,8.70E-05,8.620289252,47.0160152,4.92E-05,14.64352394,35.85645075,0.000711041,15.26901192,37.88614062,0.000580775
40,1,17,16,El Salvador,2017/4/30,270,2706132,27665385.47,78585.59459,248817.1284,6809803.15,59444.17396,50905.09924,13301037.63,300754.0504,0,1581,27.36007118,26.7276001,21109880.64,0.044222156,0.017898061,24.07034302,25.87536134,2017,10.86021091,40.1166523,0.000159585,13.66883303,38.31406679,-0.006156245,16.17792817,34.02435472,0.011650933,8.04954567,38.90919136,-0.12684006,12.66060982,39.04681045,8.70E-05,8.620289252,47.0160152,4.92E-05,14.64352394,35.85645075,0.000711041,15.26901192,37.88614062,0.000580775
41,1,17,16,El Salvador,2017/5/31,389,3045922,41449284.42,119510.4212,285725.0059,6978561.425,67678.75035,58044.01197,13115128.33,338401.9346,0,1612,25.29895592,25.46859741,21118745.65,0.044160794,0.017920367,25.57641602,23.77983793,2017,10.86021091,40.1166523,0.000159585,13.66883303,38.31406679,-0.006156245,16.17792817,34.02435472,0.011650933,8.04954567,38.90919136,-0.12684006,12.66060982,39.04681045,8.70E-05,8.620289252,47.0160152,4.92E-05,14.64352394,35.85645075,0.000711041,15.26901192,37.88614062,0.000580775
42,1,17,16,El Salvador,2017/6/30,560,3921282,118758233.2,426934.8273,547718.2874,6985349.766,120225.3797,87923.25685,13024314.17,434029.7853,0,1642,25.88893318,23.89144897,21127286.42,0.044101067,0.017941982,24.64257813,24.42672729,2017,10.86021091,40.1166523,0.000159585,13.66883303,38.31406679,-0.006156245,16.17792817,34.02435472,0.011650933,8.04954567,38.90919136,-0.12684006,12.66060982,39.04681045,8.70E-05,8.620289252,47.0160152,4.92E-05,14.64352394,35.85645075,0.000711041,15.26901192,37.88614062,0.000580775
43,1,17,16,El Salvador,2017/7/31,298,9690950,39774983.12,450139.2494,1078150.624,6257457.581,285297.9798,221338.9454,13451616.88,1076269.389,0,1673,23.87281227,24.0501709,21136073.67,0.044038986,0.01796434,26.38439941,24.72246986,2017,10.86021091,40.1166523,0.000159585,13.66883303,38.31406679,-0.006156245,16.17792817,34.02435472,0.011650933,8.04954567,38.90919136,-0.12684006,12.66060982,39.04681045,8.70E-05,8.620289252,47.0160152,4.92E-05,14.64352394,35.85645075,0.000711041,15.26901192,37.88614062,0.000580775
44,1,17,16,El Salvador,2017/8/31,375,13329657,31667172.27,419245.7119,1190696.45,5330376.12,272362.1641,229180.4862,14380432.12,1481210.335,0,1704,24.21221924,25.9258728,21144821.48,0.043976541,0.017986722,25.26971245,24.01293119,2017,10.86021091,40.1166523,0.000159585,13.66883303,38.31406679,-0.006156245,16.17792817,34.02435472,0.011650933,8.04954567,38.90919136,-0.12684006,12.66060982,39.04681045,8.70E-05,8.620289252,47.0160152,4.92E-05,14.64352394,35.85645075,0.000711041,15.26901192,37.88614062,0.000580775
45,1,17,16,El Salvador,2017/9/30,414,10254195,84221807.38,385012.1921,884148.2697,4833686.854,184394.7781,163958.7512,15026063.16,1138813.215,0,1734,24.00311661,24.79306221,21153248.39,0.043915773,0.018008408,24.84951782,23.36079078,2017,10.86021091,40.1166523,0.000159585,13.66883303,38.31406679,-0.006156245,16.17792817,34.02435472,0.011650933,8.04954567,38.90919136,-0.12684006,12.66060982,39.04681045,8.70E-05,8.620289252,47.0160152,4.92E-05,14.64352394,35.85645075,0.000711041,15.26901192,37.88614062,0.000580775
46,1,17,16,El Salvador,2017/10/31,503,7163576,28980029.48,190054.3152,835227.9547,4677010.714,134037.6786,120367.6997,15271862.78,796348.1958,0,1765,23.944767,24.22564697,21161915.04,0.04385264,0.018030845,24.18511963,23.53507148,2017,10.86021091,40.1166523,0.000159585,13.66883303,38.31406679,-0.006156245,16.17792817,34.02435472,0.011650933,8.04954567,38.90919136,-0.12684006,12.66060982,39.04681045,8.70E-05,8.620289252,47.0160152,4.92E-05,14.64352394,35.85645075,0.000711041,15.26901192,37.88614062,0.000580775
47,1,17,16,El Salvador,2017/11/30,352,4940257,39696591.78,74026.70853,467376.1045,4750985.852,87352.93234,75300.85021,15284873.19,548002.1134,0,1795,23.79487419,24.20379639,21170261.13,0.043791224,0.01805259,24.46548653,23.23150984,2017,10.86021091,40.1166523,0.000159585,13.66883303,38.31406679,-0.006156245,16.17792817,34.02435472,0.011650933,8.04954567,38.90919136,-0.12684006,12.66060982,39.04681045,8.70E-05,8.620289252,47.0160152,4.92E-05,14.64352394,35.85645075,0.000711041,15.26901192,37.88614062,0.000580775
48,1,17,16,El Salvador,2017/12/31,238,2839978,37421922.74,71230.20691,273932.8044,5058857.654,53118.601,45384.94682,15036485.66,316373.713,0,1826,24.95342255,23.80307007,21178841.9,0.04372744,0.018075095,24.72711372,23.31064505,2017,10.86021091,40.1166523,0.000159585,13.66883303,38.31406679,-0.006156245,16.17792817,34.02435472,0.011650933,8.04954567,38.90919136,-0.12684006,12.66060982,39.04681045,8.70E-05,8.620289252,47.0160152,4.92E-05,14.64352394,35.85645075,0.000711041,15.26901192,37.88614062,0.000580775
49,1,17,16,El Salvador,2018/1/31,277,1594690,12964605.69,17043.24656,150102.2084,5484632.191,28617.04964,23867.7666,14652536.7,176722.9988,0,1857,23.84216309,24.27807617,21187377.22,0.043663339,0.018097637,24.52648926,23.79579163,2018,10.86021091,40.1166523,0.000159585,13.66883303,38.31406679,-0.006156245,16.17792817,34.02435472,0.011650933,8.04954567,38.90919136,-0.12684006,12.66060982,39.04681045,8.70E-05,8.620289252,47.0160152,4.92E-05,14.64352394,35.85645075,0.000711041,15.26901192,37.88614062,0.000580775
50,1,17,16,El Salvador,2018/2/28,367,1301773,28099306.72,41654.27124,135167.0074,5845049.75,32227.90244,27072.33722,14281984.58,144609.1721,0,1885,24.97003174,25.33734131,21195046.48,0.043605177,0.018118032,24.41931152,24.3808563,2018,10.86021091,40.1166523,0.000159585,13.66883303,38.31406679,-0.006156245,16.17792817,34.02435472,0.011650933,8.04954567,38.90919136,-0.12684006,12.66060982,39.04681045,8.70E-05,8.620289252,47.0160152,4.92E-05,14.64352394,35.85645075,0.000711041,15.26901192,37.88614062,0.000580775
51,1,17,16,El Salvador,2018/3/31,304,1789468,38926343.3,84345.51344,189549.1003,6174699.648,51890.54671,40018.7498,13916512.42,199649.8897,0,1916,26.94293022,26.20593262,21203491.95,0.043540499,0.018140653,27.51959229,25.7899509,2018,10.86021091,40.1166523,0.000159585,13.66883303,38.31406679,-0.006156245,16.17792817,34.02435472,0.011650933,8.04954567,38.90919136,-0.12684006,12.66060982,39.04681045,8.70E-05,8.620289252,47.0160152,4.92E-05,14.64352394,35.85645075,0.000711041,15.26901192,37.88614062,0.000580775
52,1,17,16,El Salvador,2018/4/30,355,4751869,76302276.34,501516.2151,791292.4302,6021766.855,198169.5179,141813.6579,13818455.11,527685.6159,0,1946,26.05008698,25.19360352,21211618.36,0.043477632,0.018162588,27.32284546,26.82285192,2018,10.86021091,40.1166523,0.000159585,13.66883303,38.31406679,-0.006156245,16.17792817,34.02435472,0.011650933,8.04954567,38.90919136,-0.12684006,12.66060982,39.04681045,8.70E-05,8.620289252,47.0160152,4.92E-05,14.64352394,35.85645075,0.000711041,15.26901192,37.88614062,0.000580775
53,1,17,16,El Salvador,2018/5/31,489,10728608,25473829.94,274710.1346,1041751.552,5371117.684,204995.0705,179917.3207,14420457.95,1191895.676,0,1977,24.53959465,24.8343811,21219966.3,0.043412395,0.018185302,25.02203369,23.82857768,2018,10.86021091,40.1166523,0.000159585,13.66883303,38.31406679,-0.006156245,16.17792817,34.02435472,0.011650933,8.04954567,38.90919136,-0.12684006,12.66060982,39.04681045,8.70E-05,8.620289252,47.0160152,4.92E-05,14.64352394,35.85645075,0.000711041,15.26901192,37.88614062,0.000580775
54,1,17,16,El Salvador,2018/6/30,657,9185560,29417584.29,274655.3048,867499.9337,4917958.763,190129.587,160288.2143,14903781.98,1019695.928,0,2007,25.75349236,25.7684021,21227996.05,0.043349004,0.018207332,26.03531075,23.76615429,2018,10.86021091,40.1166523,0.000159585,13.66883303,38.31406679,-0.006156245,16.17792817,34.02435472,0.011650933,8.04954567,38.90919136,-0.12684006,12.66060982,39.04681045,8.70E-05,8.620289252,47.0160152,4.92E-05,14.64352394,35.85645075,0.000711041,15.26901192,37.88614062,0.000580775
55,1,17,16,El Salvador,2018/7/31,883,9520312,96091257.73,603646.386,1008572.976,4424843.237,212043.102,179407.7301,15350773.82,1058020.871,0,2038,24.99830055,26.69610596,21236242.45,0.043283244,0.018230148,27.73999023,24.64405452,2018,10.86021091,40.1166523,0.000159585,13.66883303,38.31406679,-0.006156245,16.17792817,34.02435472,0.011650933,8.04954567,38.90919136,-0.12684006,12.66060982,39.04681045,8.70E-05,8.620289252,47.0160152,4.92E-05,14.64352394,35.85645075,0.000711041,15.26901192,37.88614062,0.000580775
56,1,17,16,El Salvador,2018/8/31,924,11372545,31490397.68,387552.5575,1456580.053,3746447.811,236058.9246,204057.4678,15974574.13,1261311.408,0,2069,24.50037575,24.64498901,21244440.25,0.043217244,0.018253013,24.81747437,23.67051389,2018,10.86021091,40.1166523,0.000159585,13.66883303,38.31406679,-0.006156245,16.17792817,34.02435472,0.011650933,8.04954567,38.90919136,-0.12684006,12.66060982,39.04681045,8.70E-05,8.620289252,47.0160152,4.92E-05,14.64352394,35.85645075,0.000711041,15.26901192,37.88614062,0.000580775
57,1,17,16,El Salvador,2018/9/30,1717,8035030,16095994.2,116112.8279,873970.723,3566911.381,130924.081,122377.2376,16334578.02,892319.6203,0,2099,25.04105377,24.51641846,21252331.53,0.043153164,0.018275184,24.44286919,23.23874368,2018,10.86021091,40.1166523,0.000159585,13.66883303,38.31406679,-0.006156245,16.17792817,34.02435472,0.011650933,8.04954567,38.90919136,-0.12684006,12.66060982,39.04681045,8.70E-05,8.620289252,47.0160152,4.92E-05,14.64352394,35.85645075,0.000711041,15.26901192,37.88614062,0.000580775
58,1,17,16,El Salvador,2018/10/31,1097,4486983,23903186.58,89323.15716,492502.8114,3756636.451,74188.35831,63704.88644,16253701.1,500102.8181,0,2130,24.74984932,23.80883789,21260446.72,0.043086753,0.018298134,25.05126953,23.21404362,2018,10.86021091,40.1166523,0.000159585,13.66883303,38.31406679,-0.006156245,16.17792817,34.02435472,0.011650933,8.04954567,38.90919136,-0.12684006,12.66060982,39.04681045,8.70E-05,8.620289252,47.0160152,4.92E-05,14.64352394,35.85645075,0.000711041,15.26901192,37.88614062,0.000580775
59,1,17,16,El Salvador,2018/11/30,920,2745950,18884267.67,47728.01598,289820.2654,4084147.565,47636.47484,41941.19712,15968483.64,304395.1022,0,2160,24.07585716,22.71295166,21268266.43,0.043022316,0.018320378,24.99884033,23.24830786,2018,10.86021091,40.1166523,0.000159585,13.66883303,38.31406679,-0.006156245,16.17792817,34.02435472,0.011650933,8.04954567,38.90919136,-0.12684006,12.66060982,39.04681045,8.70E-05,8.620289252,47.0160152,4.92E-05,14.64352394,35.85645075,0.000711041,15.26901192,37.88614062,0.000580775
60,1,17,16,El Salvador,2018/12/31,512,1772946,60501588.11,15303.23466,148978.6461,4520881.043,26786.96962,24433.52433,15564374.45,196616.3931,0,2191,24.88957787,22.77508545,21276316.32,0.042955577,0.018343394,25.17233276,22.74561575,2018,10.86021091,40.1166523,0.000159585,13.66883303,38.31406679,-0.006156245,16.17792817,34.02435472,0.011650933,8.04954567,38.90919136,-0.12684006,12.66060982,39.04681045,8.70E-05,8.620289252,47.0160152,4.92E-05,14.64352394,35.85645075,0.000711041,15.26901192,37.88614062,0.000580775
61,1,17,16,El Salvador,2019/1/31,634,1018665,21067602.52,19844.68394,101128.2913,5010771.509,19171.48482,16825.83816,15084581.83,113350.9245,0,2222,25.26349831,25.24359322,21284339.65,0.042888705,0.018366437,24.43450928,24.21473344,2019,10.86021091,40.1166523,0.000159585,13.66883303,38.31406679,-0.006156245,16.17792817,34.02435472,0.011650933,8.04954567,38.90919136,-0.12684006,12.66060982,39.04681045,8.70E-05,8.620289252,47.0160152,4.92E-05,14.64352394,35.85645075,0.000711041,15.26901192,37.88614062,0.000580775
62,1,17,16,El Salvador,2019/2/28,627,810263,28049162.24,26094.47013,80558.74368,5442902.606,19552.09932,16345.60537,14648458.93,89666.64008,0,2250,25.32933617,25.02627563,21291567.41,0.042828207,0.018387269,26.58834839,24.62209405,2019,10.86021091,40.1166523,0.000159585,13.66883303,38.31406679,-0.006156245,16.17792817,34.02435472,0.011650933,8.04954567,38.90919136,-0.12684006,12.66060982,39.04681045,8.70E-05,8.620289252,47.0160152,4.92E-05,14.64352394,35.85645075,0.000711041,15.26901192,37.88614062,0.000580775
63,1,17,16,El Salvador,2019/3/31,752,1036145,43004516.88,51955.75698,112819.8838,5878450.204,29635.82055,22720.38793,14192485.33,115484.2874,0,2281,25.98879623,27.5027771,21299552.54,0.042761139,0.01841035,26.65078735,26.22699006,2019,10.86021091,40.1166523,0.000159585,13.66883303,38.31406679,-0.006156245,16.17792817,34.02435472,0.011650933,8.04954567,38.90919136,-0.12684006,12.66060982,39.04681045,8.70E-05,8.620289252,47.0160152,4.92E-05,14.64352394,35.85645075,0.000711041,15.26901192,37.88614062,0.000580775
64,1,17,16,El Salvador,2019/4/30,532,1949668,61595673.54,119036.7022,198919.2646,6155515.704,63575.46727,45946.627,13854862.01,217079.5768,0,2311,27.55033112,25.25790215,21307267.09,0.042696166,0.018432699,29.18572998,26.6151176,2019,10.86021091,40.1166523,0.000159585,13.66883303,38.31406679,-0.006156245,16.17792817,34.02435472,0.011650933,8.04954567,38.90919136,-0.12684006,12.66060982,39.04681045,8.70E-05,8.620289252,47.0160152,4.92E-05,14.64352394,35.85645075,0.000711041,15.26901192,37.88614062,0.000580775
65,1,17,16,El Salvador,2019/5/31,1067,3404385,20621201.95,71295.15681,281392.4185,6309898.57,67251.85985,57056.87012,13682418.94,377972.5086,0,2342,24.09150505,25.90679932,21315229.73,0.042628978,0.018455802,25.06314087,24.19600095,2019,10.86021091,40.1166523,0.000159585,13.66883303,38.31406679,-0.006156245,16.17792817,34.02435472,0.011650933,8.04954567,38.90919136,-0.12684006,12.66060982,39.04681045,8.70E-05,8.620289252,47.0160152,4.92E-05,14.64352394,35.85645075,0.000711041,15.26901192,37.88614062,0.000580775
66,1,17,16,El Salvador,2019/6/30,2065,3178595,42238703.95,130043.1575,284647.6699,6464251.156,72391.3701,60127.56323,13516874.46,353201.6437,0,2372,26.19656754,25.4079895,21322930.89,0.042563929,0.018478163,24.53405762,24.51049116,2019,10.86021091,40.1166523,0.000159585,13.66883303,38.31406679,-0.006156245,16.17792817,34.02435472,0.011650933,8.04954567,38.90919136,-0.12684006,12.66060982,39.04681045,8.70E-05,8.620289252,47.0160152,4.92E-05,14.64352394,35.85645075,0.000711041,15.26901192,37.88614062,0.000580775
67,1,17,16,El Salvador,2019/7/31,4773,3764614,146225156.7,347907.4692,366398.7062,6559158.497,84176.44832,68680.63265,13398689.61,417470.7489,0,2403,26.41522408,25.10910034,21330887.81,0.042496705,0.018501271,26.2574749,24.93299241,2019,10.86021091,40.1166523,0.000159585,13.66883303,38.31406679,-0.006156245,16.17792817,34.02435472,0.011650933,8.04954567,38.90919136,-0.12684006,12.66060982,39.04681045,8.70E-05,8.620289252,47.0160152,4.92E-05,14.64352394,35.85645075,0.000711041,15.26901192,37.88614062,0.000580775
68,1,17,16,El Salvador,2019/8/31,5981,6805888,49746558.4,370296.5011,853453.495,6214860.981,196505.804,157756.9168,13538518.22,754696.1383,0,2434,24.97669029,25.79800224,21338844.72,0.04242948,0.018524378,24.69061279,24.359112,2019,10.86021091,40.1166523,0.000159585,13.66883303,38.31406679,-0.006156245,16.17792817,34.02435472,0.011650933,8.04954567,38.90919136,-0.12684006,12.66060982,39.04681045,8.70E-05,8.620289252,47.0160152,4.92E-05,14.64352394,35.85645075,0.000711041,15.26901192,37.88614062,0.000580775
69,1,17,16,El Salvador,2019/9/30,5093,8700899,17534726.43,151436.8333,745139.8184,5804737.873,156885.6944,146435.7125,13996014.88,968276.7416,0,2464,24.85116196,24.30447388,21346544.96,0.042364423,0.01854674,24.02258301,23.65494304,2019,10.86021091,40.1166523,0.000159585,13.66883303,38.31406679,-0.006156245,16.17792817,34.02435472,0.011650933,8.04954567,38.90919136,-0.12684006,12.66060982,39.04681045,8.70E-05,8.620289252,47.0160152,4.92E-05,14.64352394,35.85645075,0.000711041,15.26901192,37.88614062,0.000580775
70,1,17,16,El Salvador,2019/10/31,3412,6049420,48608865.43,180745.2445,464828.0784,5729559.769,108400.7712,96300.4479,14165797.7,672354.8062,0,2495,24.30310059,24.44448853,21354501.88,0.042297199,0.018569848,24.03079224,23.06914457,2019,10.86021091,40.1166523,0.000159585,13.66883303,38.31406679,-0.006156245,16.17792817,34.02435472,0.011650933,8.04954567,38.90919136,-0.12684006,12.66060982,39.04681045,8.70E-05,8.620289252,47.0160152,4.92E-05,14.64352394,35.85645075,0.000711041,15.26901192,37.88614062,0.000580775
71,1,17,16,El Salvador,2019/11/30,1597,4124301,28040179.26,84439.75044,367844.7018,5823686.177,88669.44085,77073.4422,14106757.49,458187.4504,0,2525,24.40176201,23.84524536,21362202.12,0.042232142,0.01859221,24.91061592,23.50109524,2019,10.86021091,40.1166523,0.000159585,13.66883303,38.31406679,-0.006156245,16.17792817,34.02435472,0.011650933,8.04954567,38.90919136,-0.12684006,12.66060982,39.04681045,8.70E-05,8.620289252,47.0160152,4.92E-05,14.64352394,35.85645075,0.000711041,15.26901192,37.88614062,0.000580775
72,1,17,16,El Salvador,2019/12/31,911,3391802,31540532.25,74011.92178,252174.1778,6023781.499,58063.35476,51899.53238,13958583.36,377152.9953,0,2556,25.47553253,23.48925781,21370159.04,0.042164918,0.018615318,24.06884766,22.84498586,2019,10.86021091,40.1166523,0.000159585,13.66883303,38.31406679,-0.006156245,16.17792817,34.02435472,0.011650933,8.04954567,38.90919136,-0.12684006,12.66060982,39.04681045,8.70E-05,8.620289252,47.0160152,4.92E-05,14.64352394,35.85645075,0.000711041,15.26901192,37.88614062,0.000580775
73,2,23,32,Honduras,2014/1/31,732,5581014,1085477.519,5.544126555,133.7249908,2510792.504,28.55632107,27.63184827,3723479.163,619515.263,0,396,20.31321144,22.32238007,6282891.424,0.051868885,0.018961261,21.66493797,20.75857883,2014,12.49730061,40.55661293,0.000173902,13.42490812,38.30851116,-0.006052605,11.97547041,34.80682296,0.006476095,9.890566868,36.48923459,-0.179936715,10.19439642,39.20557318,7.58E-05,8.786569459,48.64444928,5.16E-05,11.42692271,35.92322652,0.000556532,5.722477077,36.8061141,0.000429925
74,2,23,32,Honduras,2014/2/28,643,764,3155454.141,2.998174454,59.35542368,2640728.288,13.98694795,13.04722146,3593999.012,94.01557838,0,424,22.32824898,22.91575623,6285121.156,0.051836416,0.018965895,21.48537254,21.27625476,2014,12.49730061,40.55661293,0.000173902,13.42490812,38.30851116,-0.006052605,11.97547041,34.80682296,0.006476095,9.890566868,36.48923459,-0.179936715,10.19439642,39.20557318,7.58E-05,8.786569459,48.64444928,5.16E-05,11.42692271,35.92322652,0.000556532,5.722477077,36.8061141,0.000429925
75,2,23,32,Honduras,2014/3/31,964,512,11909687.06,18.98156152,39.8777879,2779578.369,10.93840656,9.460957154,3455839.872,60.06845261,0,455,23.80042076,23.64047432,6287595.136,0.051800617,0.018971062,23.5631237,21.72576025,2014,12.49730061,40.55661293,0.000173902,13.42490812,38.30851116,-0.006052605,11.97547041,34.80682296,0.006476095,9.890566868,36.48923459,-0.179936715,10.19439642,39.20557318,7.58E-05,8.786569459,48.64444928,5.16E-05,11.42692271,35.92322652,0.000556532,5.722477077,36.8061141,0.000429925
76,2,23,32,Honduras,2014/4/30,831,597,4540670.272,10.35623754,39.6105502,2909086.549,13.3407906,11.01613363,3327194.231,59.00234377,0,485,24.55565643,23.59282494,6289995.282,0.051766139,0.018976104,24.50133896,24.03650898,2014,12.49730061,40.55661293,0.000173902,13.42490812,38.30851116,-0.006052605,11.97547041,34.80682296,0.006476095,9.890566868,36.48923459,-0.179936715,10.19439642,39.20557318,7.58E-05,8.786569459,48.64444928,5.16E-05,11.42692271,35.92322652,0.000556532,5.722477077,36.8061141,0.000429925
77,2,23,32,Honduras,2014/5/31,1485,663,8985547.718,20.21746476,47.76443028,3038078.128,15.14018201,11.56577994,3199298.516,67.60176851,0,516,23.10081482,23.37038994,6292482.263,0.051730704,0.018981362,24.14519691,23.4646705,2014,12.49730061,40.55661293,0.000173902,13.42490812,38.30851116,-0.006052605,11.97547041,34.80682296,0.006476095,9.890566868,36.48923459,-0.179936715,10.19439642,39.20557318,7.58E-05,8.786569459,48.64444928,5.16E-05,11.42692271,35.92322652,0.000556532,5.722477077,36.8061141,0.000429925
78,2,23,32,Honduras,2014/6/30,2945,903,9425233.985,15.55170374,46.40614909,3158395.841,16.27203853,13.7321776,3080228.997,83.01878006,0,546,23.43452072,23.30750084,6294896.261,0.051696616,0.0189865,24.42268753,22.70083184,2014,12.49730061,40.55661293,0.000173902,13.42490812,38.30851116,-0.006052605,11.97547041,34.80682296,0.006476095,9.890566868,36.48923459,-0.179936715,10.19439642,39.20557318,7.58E-05,8.786569459,48.64444928,5.16E-05,11.42692271,35.92322652,0.000556532,5.722477077,36.8061141,0.000429925
79,2,23,32,Honduras,2014/7/31,5201,759,8024445.816,17.00842389,48.72850095,3278245.438,18.83852939,16.13244971,2961855.024,94.45546762,0,577,23.76782227,24.12803268,6297398.774,0.051661618,0.018991865,23.59738159,23.46945137,2014,12.49730061,40.55661293,0.000173902,13.42490812,38.30851116,-0.006052605,11.97547041,34.80682296,0.006476095,9.890566868,36.48923459,-0.179936715,10.19439642,39.20557318,7.58E-05,8.786569459,48.64444928,5.16E-05,11.42692271,35.92322652,0.000556532,5.722477077,36.8061141,0.000429925
80,2,23,32,Honduras,2014/8/31,5572,1154,12540736.91,61.286842,107.3569497,3393674.283,39.22480244,27.09943031,2848058.418,128.5915481,0,608,22.39655876,23.05507469,6299909.528,0.051626839,0.018997285,25.75523186,23.59486781,2014,12.49730061,40.55661293,0.000173902,13.42490812,38.30851116,-0.006052605,11.97547041,34.80682296,0.006476095,9.890566868,36.48923459,-0.179936715,10.19439642,39.20557318,7.58E-05,8.786569459,48.64444928,5.16E-05,11.42692271,35.92322652,0.000556532,5.722477077,36.8061141,0.000429925
81,2,23,32,Honduras,2014/9/30,5091,2465,4742190.905,47.83749867,152.2337692,3501238.851,61.07426122,49.03442995,2742227.272,264.1499166,0,638,22.56702042,23.88405037,6302347.04,0.051593371,0.019002576,24.75121307,22.87904474,2014,12.49730061,40.55661293,0.000173902,13.42490812,38.30851116,-0.006052605,11.97547041,34.80682296,0.006476095,9.890566868,36.48923459,-0.179936715,10.19439642,39.20557318,7.58E-05,8.786569459,48.64444928,5.16E-05,11.42692271,35.92322652,0.000556532,5.722477077,36.8061141,0.000429925
82,2,23,32,Honduras,2014/10/31,9167,2523,2287820.009,21.46820324,118.0329074,3608449.151,37.82223836,38.07932278,2637053.627,287.4874958,0,669,21.11792183,24.2914238,6304873.711,0.051558963,0.019008088,21.76268578,21.55453195,2014,12.49730061,40.55661293,0.000173902,13.42490812,38.30851116,-0.006052605,11.97547041,34.80682296,0.006476095,9.890566868,36.48923459,-0.179936715,10.19439642,39.20557318,7.58E-05,8.786569459,48.64444928,5.16E-05,11.42692271,35.92322652,0.000556532,5.722477077,36.8061141,0.000429925
