"","country","climate_var","method","LibSize","q025","q500","q975"
"2337","Philippines","iobw","seasonal",45,-0.295619024753038,-0.040101460059448,0.205247646300388
"2338","Philippines","iobw","seasonal",50,-0.300508061832159,-0.0392994855259639,0.212766661517466
"2339","Philippines","iobw","seasonal",55,-0.313360763512104,-0.0318247798790727,0.224429402250829
"2340","Philippines","iobw","seasonal",60,-0.340394052573058,-0.0286859660452955,0.24108077279357
"2341","Costa Rica","t2m","observed",5,0,0,0
"2342","Costa Rica","t2m","observed",10,0.555870233223306,0.555870233223306,0.555870233223306
"2343","Costa Rica","t2m","observed",15,0.612378713176853,0.612378713176853,0.612378713176853
"2344","Costa Rica","t2m","observed",20,0.63507012042612,0.63507012042612,0.63507012042612
"2345","Costa Rica","t2m","observed",25,0.645534052719998,0.645534052719998,0.645534052719998
"2346","Costa Rica","t2m","observed",30,0.658021507528586,0.658021507528586,0.658021507528586
"2347","Costa Rica","t2m","observed",35,0.673747802023886,0.673747802023886,0.673747802023886
"2348","Costa Rica","t2m","observed",40,0.67976593002902,0.67976593002902,0.67976593002902
"2349","Costa Rica","t2m","observed",45,0.691717194239461,0.691717194239461,0.691717194239461
"2350","Costa Rica","t2m","observed",50,0.69717782645544,0.69717782645544,0.69717782645544
"2351","Costa Rica","t2m","observed",55,0.702150728308178,0.702150728308178,0.702150728308178
"2352","Costa Rica","t2m","observed",60,0.705065377686069,0.705065377686069,0.705065377686069
"2353","Costa Rica","t2m","ebisuzaki",5,0,0,0
"2354","Costa Rica","t2m","ebisuzaki",10,-0.0545099715487539,0.103119991644922,0.381068295954711
"2355","Costa Rica","t2m","ebisuzaki",15,-0.0615492488953361,0.1419546911401,0.428528545752505
"2356","Costa Rica","t2m","ebisuzaki",20,-0.0594557034538152,0.167404338982053,0.474048269573539
"2357","Costa Rica","t2m","ebisuzaki",25,-0.0677409119278606,0.196873433879956,0.506213760560556
"2358","Costa Rica","t2m","ebisuzaki",30,-0.0590578068813166,0.205870544985135,0.526597918074364
"2359","Costa Rica","t2m","ebisuzaki",35,-0.0731741514554241,0.223324244872878,0.561089665255246
"2360","Costa Rica","t2m","ebisuzaki",40,-0.0624531731655779,0.240145932681729,0.573208760596502
"2361","Costa Rica","t2m","ebisuzaki",45,-0.074894711462033,0.251655207329977,0.586653503001439
"2362","Costa Rica","t2m","ebisuzaki",50,-0.0625757453716222,0.263418149162811,0.596945914088273
"2363","Costa Rica","t2m","ebisuzaki",55,-0.0653623690033044,0.257312014251718,0.60572962561961
"2364","Costa Rica","t2m","ebisuzaki",60,-0.0764267527288544,0.260337066294591,0.610135951871485
"2365","Costa Rica","t2m","seasonal",5,0,0,0
"2366","Costa Rica","t2m","seasonal",10,0.133065235796779,0.255657801813959,0.351378836571842
"2367","Costa Rica","t2m","seasonal",15,0.185436525971341,0.319498284093762,0.416517416914047
"2368","Costa Rica","t2m","seasonal",20,0.208483738962958,0.345163613542565,0.462090666532683
"2369","Costa Rica","t2m","seasonal",25,0.220787348352428,0.372268813244748,0.486190587277472
"2370","Costa Rica","t2m","seasonal",30,0.224507318589624,0.385666122794534,0.508164383352683
"2371","Costa Rica","t2m","seasonal",35,0.228297696022578,0.400543028409018,0.525219641198496
"2372","Costa Rica","t2m","seasonal",40,0.25294477414161,0.416637488528256,0.548250266514464
"2373","Costa Rica","t2m","seasonal",45,0.257560225344655,0.434047050607656,0.567028684922687
"2374","Costa Rica","t2m","seasonal",50,0.274359081377568,0.44521848123856,0.58960316627476
"2375","Costa Rica","t2m","seasonal",55,0.277481673928177,0.456149214471134,0.606420204824252
"2376","Costa Rica","t2m","seasonal",60,0.278191946771989,0.460983443152376,0.620818769955262
"2377","Costa Rica","tp","observed",5,0,0,0
"2378","Costa Rica","tp","observed",10,0.222210598072059,0.222210598072059,0.222210598072059
"2379","Costa Rica","tp","observed",15,0.242866760962185,0.242866760962185,0.242866760962185
"2380","Costa Rica","tp","observed",20,0.257447177202087,0.257447177202087,0.257447177202087
"2381","Costa Rica","tp","observed",25,0.298595523813845,0.298595523813845,0.298595523813845
"2382","Costa Rica","tp","observed",30,0.298845678372534,0.298845678372534,0.298845678372534
"2383","Costa Rica","tp","observed",35,0.311756206498175,0.311756206498175,0.311756206498175
"2384","Costa Rica","tp","observed",40,0.315730980959768,0.315730980959768,0.315730980959768
"2385","Costa Rica","tp","observed",45,0.331397060482754,0.331397060482754,0.331397060482754
"2386","Costa Rica","tp","observed",50,0.328940806459664,0.328940806459664,0.328940806459664
"2387","Costa Rica","tp","observed",55,0.335733223122538,0.335733223122538,0.335733223122538
"2388","Costa Rica","tp","observed",60,0.3538592462544,0.3538592462544,0.3538592462544
"2389","Costa Rica","tp","ebisuzaki",5,0,0,0
"2390","Costa Rica","tp","ebisuzaki",10,-0.0639280366819686,0.0624821148539923,0.234197260866603
"2391","Costa Rica","tp","ebisuzaki",15,-0.0597868838408656,0.102357231229395,0.298579351133951
"2392","Costa Rica","tp","ebisuzaki",20,-0.0486127889580381,0.135447268515121,0.335803990942036
"2393","Costa Rica","tp","ebisuzaki",25,-0.0500787196971162,0.157505215325743,0.378711410487916
"2394","Costa Rica","tp","ebisuzaki",30,-0.054182522374866,0.171992997091877,0.392778607979617
"2395","Costa Rica","tp","ebisuzaki",35,-0.042567808300027,0.181311005148316,0.415515425178054
"2396","Costa Rica","tp","ebisuzaki",40,-0.0566519741983221,0.207642499146853,0.425948179910295
"2397","Costa Rica","tp","ebisuzaki",45,-0.056668909600239,0.217519908851883,0.442791554665163
"2398","Costa Rica","tp","ebisuzaki",50,-0.0538619471444237,0.226484553212859,0.455803434582266
"2399","Costa Rica","tp","ebisuzaki",55,-0.0558219960985525,0.235373495540115,0.464294142946449
"2400","Costa Rica","tp","ebisuzaki",60,-0.0653676345228393,0.240443998199897,0.470536684520393
"2401","Costa Rica","tp","seasonal",5,0,0,0
"2402","Costa Rica","tp","seasonal",10,0.09868849097492,0.197922429521336,0.288487125785391
"2403","Costa Rica","tp","seasonal",15,0.140910476027409,0.249590061162965,0.340811414062736
"2404","Costa Rica","tp","seasonal",20,0.130561966143455,0.278046954631418,0.363908467999066
"2405","Costa Rica","tp","seasonal",25,0.160056639583766,0.292995256682509,0.397313929028035
"2406","Costa Rica","tp","seasonal",30,0.155821896548556,0.303166273068978,0.423634738072666
"2407","Costa Rica","tp","seasonal",35,0.164024703607208,0.308139633686155,0.427586450791153
"2408","Costa Rica","tp","seasonal",40,0.190014300481748,0.330539541753603,0.44885681735226
"2409","Costa Rica","tp","seasonal",45,0.19050776770399,0.341661136340339,0.465765174951636
"2410","Costa Rica","tp","seasonal",50,0.203412399660157,0.350080420124905,0.482181006462161
"2411","Costa Rica","tp","seasonal",55,0.213149760031119,0.359206287230526,0.489586176862634
"2412","Costa Rica","tp","seasonal",60,0.215107391914724,0.356636895248708,0.499909558520233
"2413","Costa Rica","rh","observed",5,0.240623814399303,0.240623814399303,0.240623814399303
"2414","Costa Rica","rh","observed",10,0.321454769345019,0.321454769345019,0.321454769345019
"2415","Costa Rica","rh","observed",15,0.381193441364749,0.381193441364749,0.381193441364749
"2416","Costa Rica","rh","observed",20,0.421873253889941,0.421873253889941,0.421873253889941
"2417","Costa Rica","rh","observed",25,0.444313998182785,0.444313998182785,0.444313998182785
"2418","Costa Rica","rh","observed",30,0.459963481363453,0.459963481363453,0.459963481363453
"2419","Costa Rica","rh","observed",35,0.460791801368408,0.460791801368408,0.460791801368408
"2420","Costa Rica","rh","observed",40,0.45728955274438,0.45728955274438,0.45728955274438
"2421","Costa Rica","rh","observed",45,0.471731476733214,0.471731476733214,0.471731476733214
"2422","Costa Rica","rh","observed",50,0.476109580890141,0.476109580890141,0.476109580890141
"2423","Costa Rica","rh","observed",55,0.479339811381645,0.479339811381645,0.479339811381645
"2424","Costa Rica","rh","observed",60,0.493655266906137,0.493655266906137,0.493655266906137
"2425","Costa Rica","rh","ebisuzaki",5,-0.0789206681045265,0.0478263452631211,0.176434923469212
"2426","Costa Rica","rh","ebisuzaki",10,-0.0884555329721713,0.100627054827606,0.280894341182035
"2427","Costa Rica","rh","ebisuzaki",15,-0.111534870548438,0.135079295747692,0.350313645636397
"2428","Costa Rica","rh","ebisuzaki",20,-0.103796295067486,0.162343245513667,0.3882680276015
"2429","Costa Rica","rh","ebisuzaki",25,-0.11643342671936,0.177807063680891,0.436248978675827
"2430","Costa Rica","rh","ebisuzaki",30,-0.124348803231496,0.18088579254538,0.462372355634087
"2431","Costa Rica","rh","ebisuzaki",35,-0.156729891061553,0.190225663684209,0.468949720959567
"2432","Costa Rica","rh","ebisuzaki",40,-0.166554051473953,0.185273583603804,0.480363505717188
"2433","Costa Rica","rh","ebisuzaki",45,-0.185160529396444,0.186749578574513,0.483646873381551
"2434","Costa Rica","rh","ebisuzaki",50,-0.199681178307938,0.18485384464283,0.489344578148254
"2435","Costa Rica","rh","ebisuzaki",55,-0.214836119480917,0.179429191097653,0.496463128347031
"2436","Costa Rica","rh","ebisuzaki",60,-0.211268906885351,0.181104639381165,0.494421482497221
"2437","Costa Rica","rh","seasonal",5,0.150693070474073,0.209286381899719,0.282066206003638
"2438","Costa Rica","rh","seasonal",10,0.245115508774748,0.324348700381625,0.402602209088275
"2439","Costa Rica","rh","seasonal",15,0.305347952958096,0.376215082322286,0.454772428301236
"2440","Costa Rica","rh","seasonal",20,0.320089116748392,0.39600510570395,0.476797820708068
"2441","Costa Rica","rh","seasonal",25,0.340117081501499,0.421726186574691,0.496891333443263
"2442","Costa Rica","rh","seasonal",30,0.359192375525705,0.436049480643016,0.51741157988575
"2443","Costa Rica","rh","seasonal",35,0.364285777190647,0.440123018854538,0.522662660898094
"2444","Costa Rica","rh","seasonal",40,0.364643860900064,0.44923388444462,0.533535432777039
"2445","Costa Rica","rh","seasonal",45,0.368879895934005,0.449164690303075,0.537156590811695
"2446","Costa Rica","rh","seasonal",50,0.377936218856872,0.460574468615017,0.546180472471336
"2447","Costa Rica","rh","seasonal",55,0.378569916847202,0.464310438880046,0.553607599199282
"2448","Costa Rica","rh","seasonal",60,0.385148577179073,0.469568314850553,0.556199838031446
"2449","Costa Rica","svpd","observed",5,0.30584743765288,0.30584743765288,0.30584743765288
"2450","Costa Rica","svpd","observed",10,0.3788645651323,0.3788645651323,0.3788645651323
"2451","Costa Rica","svpd","observed",15,0.433168415321634,0.433168415321634,0.433168415321634
"2452","Costa Rica","svpd","observed",20,0.443327345081427,0.443327345081427,0.443327345081427
"2453","Costa Rica","svpd","observed",25,0.449969225330578,0.449969225330578,0.449969225330578
"2454","Costa Rica","svpd","observed",30,0.45640121448889,0.45640121448889,0.45640121448889
"2455","Costa Rica","svpd","observed",35,0.45763044195237,0.45763044195237,0.45763044195237
"2456","Costa Rica","svpd","observed",40,0.469806101795417,0.469806101795417,0.469806101795417
"2457","Costa Rica","svpd","observed",45,0.484022292839789,0.484022292839789,0.484022292839789
"2458","Costa Rica","svpd","observed",50,0.480729452043471,0.480729452043471,0.480729452043471
"2459","Costa Rica","svpd","observed",55,0.488131434146267,0.488131434146267,0.488131434146267
"2460","Costa Rica","svpd","observed",60,0.494966359054244,0.494966359054244,0.494966359054244
"2461","Costa Rica","svpd","ebisuzaki",5,-0.0735784718548422,0.0314846666531723,0.193707157016791
"2462","Costa Rica","svpd","ebisuzaki",10,-0.0947533168714921,0.103980001860858,0.307709242092348
"2463","Costa Rica","svpd","ebisuzaki",15,-0.120504064963216,0.137390256092462,0.36872150071189
"2464","Costa Rica","svpd","ebisuzaki",20,-0.117411462947921,0.161831634312207,0.411806446784144
"2465","Costa Rica","svpd","ebisuzaki",25,-0.135750835277329,0.173646499513269,0.439367511326871
"2466","Costa Rica","svpd","ebisuzaki",30,-0.150324624529427,0.174018595158316,0.463119907001129
"2467","Costa Rica","svpd","ebisuzaki",35,-0.159474072701304,0.170644295195936,0.476877554585213
"2468","Costa Rica","svpd","ebisuzaki",40,-0.196102863670395,0.169065047261529,0.486994386695711
"2469","Costa Rica","svpd","ebisuzaki",45,-0.207284212809172,0.163817359483902,0.498977488886287
"2470","Costa Rica","svpd","ebisuzaki",50,-0.228190520398825,0.155444570051334,0.509470226785483
"2471","Costa Rica","svpd","ebisuzaki",55,-0.228272572344079,0.149030600349919,0.516483013629479
"2472","Costa Rica","svpd","ebisuzaki",60,-0.227759750610841,0.154180833851911,0.528251872813458
"2473","Costa Rica","svpd","seasonal",5,0.126333124975448,0.170069538052398,0.206365682125393
"2474","Costa Rica","svpd","seasonal",10,0.202836648626856,0.259724879633044,0.31699172194186
"2475","Costa Rica","svpd","seasonal",15,0.252214965118916,0.320297961665572,0.379677544460132
"2476","Costa Rica","svpd","seasonal",20,0.258313529143458,0.340239153401758,0.404718945773638
"2477","Costa Rica","svpd","seasonal",25,0.285877366181876,0.366797406166545,0.430142267184765
"2478","Costa Rica","svpd","seasonal",30,0.281519235472333,0.375799507900358,0.449005247123941
"2479","Costa Rica","svpd","seasonal",35,0.292454736956862,0.386627057090529,0.453869925321682
"2480","Costa Rica","svpd","seasonal",40,0.282219449829371,0.388046634700277,0.460685024684334
"2481","Costa Rica","svpd","seasonal",45,0.282377897819307,0.394113438799972,0.466108186073683
"2482","Costa Rica","svpd","seasonal",50,0.288230645140215,0.405248541530148,0.473791851423926
"2483","Costa Rica","svpd","seasonal",55,0.28171010951663,0.401049160302229,0.472845705706512
"2484","Costa Rica","svpd","seasonal",60,0.278238304028187,0.40247578127421,0.480188570234782
"2485","Costa Rica","iobw","observed",5,0.432902298877774,0.432902298877774,0.432902298877774
"2486","Costa Rica","iobw","observed",10,0.514429514220765,0.514429514220765,0.514429514220765
"2487","Costa Rica","iobw","observed",15,0.537811090415759,0.537811090415759,0.537811090415759
"2488","Costa Rica","iobw","observed",20,0.541681317285605,0.541681317285605,0.541681317285605
"2489","Costa Rica","iobw","observed",25,0.534563157419098,0.534563157419098,0.534563157419098
"2490","Costa Rica","iobw","observed",30,0.538357498929548,0.538357498929548,0.538357498929548
"2491","Costa Rica","iobw","observed",35,0.528792846685217,0.528792846685217,0.528792846685217
"2492","Costa Rica","iobw","observed",40,0.529736840848497,0.529736840848497,0.529736840848497
"2493","Costa Rica","iobw","observed",45,0.528070130812792,0.528070130812792,0.528070130812792
"2494","Costa Rica","iobw","observed",50,0.522976589638955,0.522976589638955,0.522976589638955
"2495","Costa Rica","iobw","observed",55,0.520776951862628,0.520776951862628,0.520776951862628
"2496","Costa Rica","iobw","observed",60,0.521370080300783,0.521370080300783,0.521370080300783
"2497","Costa Rica","iobw","ebisuzaki",5,-0.0679978807642335,0.0724282876602402,0.514984759455487
"2498","Costa Rica","iobw","ebisuzaki",10,-0.083660481345549,0.12134869247702,0.619927177143478
"2499","Costa Rica","iobw","ebisuzaki",15,-0.113733172928205,0.165308292673126,0.647833657440487
"2500","Costa Rica","iobw","ebisuzaki",20,-0.115467401822621,0.189843035214087,0.651110464706246
"2501","Costa Rica","iobw","ebisuzaki",25,-0.146624307125088,0.181072007527006,0.64978542164587
"2502","Costa Rica","iobw","ebisuzaki",30,-0.157792216537728,0.20734149981674,0.656238364710273
"2503","Costa Rica","iobw","ebisuzaki",35,-0.180288368519846,0.209447747008177,0.648985654586461
"2504","Costa Rica","iobw","ebisuzaki",40,-0.188464622132455,0.202235887055246,0.65055026817078
"2505","Costa Rica","iobw","ebisuzaki",45,-0.196517217381518,0.204177584931525,0.647078561208292
"2506","Costa Rica","iobw","ebisuzaki",50,-0.197527331384426,0.197580071030754,0.645854989978601
"2507","Costa Rica","iobw","ebisuzaki",55,-0.206350398717953,0.193380705124614,0.643676595669146
"2508","Costa Rica","iobw","ebisuzaki",60,-0.210441288855044,0.190090216186593,0.643933228863669
"2509","Costa Rica","iobw","seasonal",5,-0.0947859137797185,-0.0478913196489924,0.0388738686147453
"2510","Costa Rica","iobw","seasonal",10,-0.114213460371161,-0.0382866382845513,0.0902878105574834
"2511","Costa Rica","iobw","seasonal",15,-0.13479384415365,-0.0389511481364319,0.139279865050054
"2512","Costa Rica","iobw","seasonal",20,-0.157014803751963,-0.0378892566848864,0.175875460585055
"2513","Costa Rica","iobw","seasonal",25,-0.170940978030352,-0.0357059151369249,0.185114409627427
"2514","Costa Rica","iobw","seasonal",30,-0.179733261086802,-0.0331478080425163,0.207621942806437
"2515","Costa Rica","iobw","seasonal",35,-0.18761371799585,-0.0382276569677266,0.219632844052411
"2516","Costa Rica","iobw","seasonal",40,-0.20231080310787,-0.0394568771582399,0.221135222566651
"2517","Costa Rica","iobw","seasonal",45,-0.231635750151727,-0.0351628460937843,0.244623587122876
"2518","Costa Rica","iobw","seasonal",50,-0.238479904701677,-0.0399491655472326,0.254864205620426
"2519","Costa Rica","iobw","seasonal",55,-0.254010468812937,-0.0429158878407915,0.275729785987169
"2520","Costa Rica","iobw","seasonal",60,-0.275156383167393,-0.0477190009340811,0.304415395658293
"2521","Panama","t2m","observed",5,0,0,0
"2522","Panama","t2m","observed",10,0.214135716951342,0.214135716951342,0.214135716951342
"2523","Panama","t2m","observed",15,0.24776330163134,0.24776330163134,0.24776330163134
"2524","Panama","t2m","observed",20,0.288858182702756,0.288858182702756,0.288858182702756
"2525","Panama","t2m","observed",25,0.330357805128947,0.330357805128947,0.330357805128947
"2526","Panama","t2m","observed",30,0.355228441142977,0.355228441142977,0.355228441142977
"2527","Panama","t2m","observed",35,0.350950634761336,0.350950634761336,0.350950634761336
"2528","Panama","t2m","observed",40,0.355536951031896,0.355536951031896,0.355536951031896
"2529","Panama","t2m","observed",45,0.354846346274251,0.354846346274251,0.354846346274251
"2530","Panama","t2m","observed",50,0.356244740310937,0.356244740310937,0.356244740310937
"2531","Panama","t2m","observed",55,0.373827205988386,0.373827205988386,0.373827205988386
"2532","Panama","t2m","observed",60,0.389071741156433,0.389071741156433,0.389071741156433
"2533","Panama","t2m","ebisuzaki",5,0,0,0
"2534","Panama","t2m","ebisuzaki",10,-0.0708865430026095,0.147023407018151,0.441724537333073
"2535","Panama","t2m","ebisuzaki",15,-0.0838310285908947,0.200199544665712,0.49235453506805
"2536","Panama","t2m","ebisuzaki",20,-0.090628732280626,0.239570749851116,0.513361128090242
"2537","Panama","t2m","ebisuzaki",25,-0.0894160084389497,0.268810723367911,0.530982227575135
"2538","Panama","t2m","ebisuzaki",30,-0.0978111121630199,0.28726376434977,0.549374688582337
"2539","Panama","t2m","ebisuzaki",35,-0.119563003090547,0.293861391030552,0.556608492343889
"2540","Panama","t2m","ebisuzaki",40,-0.117704582497652,0.308745998802871,0.566227000245442
"2541","Panama","t2m","ebisuzaki",45,-0.138234297037622,0.309219726051283,0.570337570553931
"2542","Panama","t2m","ebisuzaki",50,-0.141708152646362,0.338248386384085,0.580733311567454
"2543","Panama","t2m","ebisuzaki",55,-0.165539738071476,0.353882961541886,0.587299596176881
"2544","Panama","t2m","ebisuzaki",60,-0.181968836410542,0.363840157466421,0.594767936576171
"2545","Panama","t2m","seasonal",5,0,0,0
"2546","Panama","t2m","seasonal",10,0.104178281052515,0.239318555202789,0.432067312356434
"2547","Panama","t2m","seasonal",15,0.0839094781776697,0.25942165371656,0.442859530871957
"2548","Panama","t2m","seasonal",20,0.10977422817917,0.295668029920077,0.477845438040236
"2549","Panama","t2m","seasonal",25,0.128837871079649,0.309715764602996,0.49342034222291
"2550","Panama","t2m","seasonal",30,0.142334614579281,0.32675780487613,0.510534361525621
"2551","Panama","t2m","seasonal",35,0.138875018228919,0.342471214658663,0.520981516185352
"2552","Panama","t2m","seasonal",40,0.183668249621665,0.350541362365818,0.532068032684171
"2553","Panama","t2m","seasonal",45,0.173193908235596,0.358044725045878,0.532195367580836
"2554","Panama","t2m","seasonal",50,0.186590219873086,0.368953618810603,0.538762135271015
"2555","Panama","t2m","seasonal",55,0.190663669864252,0.379221731626898,0.543285571378093
"2556","Panama","t2m","seasonal",60,0.194377293764543,0.388693711517221,0.543292533930841
"2557","Panama","tp","observed",5,0,0,0
"2558","Panama","tp","observed",10,0.488283407151093,0.488283407151093,0.488283407151093
"2559","Panama","tp","observed",15,0.557289502092192,0.557289502092192,0.557289502092192
"2560","Panama","tp","observed",20,0.60235203243438,0.60235203243438,0.60235203243438
"2561","Panama","tp","observed",25,0.625489177957307,0.625489177957307,0.625489177957307
"2562","Panama","tp","observed",30,0.636514342873036,0.636514342873036,0.636514342873036
"2563","Panama","tp","observed",35,0.638015057015719,0.638015057015719,0.638015057015719
"2564","Panama","tp","observed",40,0.661158178112483,0.661158178112483,0.661158178112483
"2565","Panama","tp","observed",45,0.667979427453484,0.667979427453484,0.667979427453484
"2566","Panama","tp","observed",50,0.684088995748303,0.684088995748303,0.684088995748303
"2567","Panama","tp","observed",55,0.695674733503311,0.695674733503311,0.695674733503311
"2568","Panama","tp","observed",60,0.709096073888673,0.709096073888673,0.709096073888673
"2569","Panama","tp","ebisuzaki",5,0,0,0
"2570","Panama","tp","ebisuzaki",10,-0.11866501828247,0.0974661337822912,0.452475587357841
"2571","Panama","tp","ebisuzaki",15,-0.139317881494212,0.148890002828049,0.497589202834517
"2572","Panama","tp","ebisuzaki",20,-0.149561261799612,0.178755880276066,0.537679226899976
"2573","Panama","tp","ebisuzaki",25,-0.167689452992586,0.211898571225595,0.562691055341425
"2574","Panama","tp","ebisuzaki",30,-0.178669727030828,0.223287531180382,0.575793659188252
"2575","Panama","tp","ebisuzaki",35,-0.190665381729579,0.244940385751289,0.585237950215395
"2576","Panama","tp","ebisuzaki",40,-0.189258644225741,0.257725575745668,0.605666705315228
"2577","Panama","tp","ebisuzaki",45,-0.19633562753926,0.267045561258167,0.610008195385466
"2578","Panama","tp","ebisuzaki",50,-0.180620383561904,0.278450663950951,0.613015061615528
"2579","Panama","tp","ebisuzaki",55,-0.209326682354721,0.286002522235716,0.618829527618529
"2580","Panama","tp","ebisuzaki",60,-0.211836447151605,0.284503511458383,0.617588832401035
"2581","Panama","tp","seasonal",5,0,0,0
"2582","Panama","tp","seasonal",10,0.402242638874893,0.467450697676348,0.545627955821177
"2583","Panama","tp","seasonal",15,0.438616001164158,0.518630204103255,0.600535570305989
"2584","Panama","tp","seasonal",20,0.483347055417933,0.555129120196554,0.640159764994626
"2585","Panama","tp","seasonal",25,0.496313168285445,0.571730355879718,0.658212960192505
"2586","Panama","tp","seasonal",30,0.511313841941797,0.588744126194532,0.675716727981661
"2587","Panama","tp","seasonal",35,0.51322027204112,0.598547797768198,0.68335903227428
"2588","Panama","tp","seasonal",40,0.527573446021066,0.612902986862164,0.701404404579181
"2589","Panama","tp","seasonal",45,0.541062324050845,0.622485016122869,0.711154331492899
"2590","Panama","tp","seasonal",50,0.542698332381597,0.635390186298615,0.723242125223583
"2591","Panama","tp","seasonal",55,0.559480649131754,0.643026945008683,0.731624706421042
"2592","Panama","tp","seasonal",60,0.565756394191191,0.64865698717802,0.737805373339572
"2593","Panama","rh","observed",5,0,0,0
"2594","Panama","rh","observed",10,0.525750855613677,0.525750855613677,0.525750855613677
"2595","Panama","rh","observed",15,0.580266570558562,0.580266570558562,0.580266570558562
"2596","Panama","rh","observed",20,0.622465566172209,0.622465566172209,0.622465566172209
"2597","Panama","rh","observed",25,0.640977653635976,0.640977653635976,0.640977653635976
"2598","Panama","rh","observed",30,0.646372924882014,0.646372924882014,0.646372924882014
"2599","Panama","rh","observed",35,0.645805721559852,0.645805721559852,0.645805721559852
"2600","Panama","rh","observed",40,0.659821784482235,0.659821784482235,0.659821784482235
"2601","Panama","rh","observed",45,0.662430651691333,0.662430651691333,0.662430651691333
"2602","Panama","rh","observed",50,0.666903648914753,0.666903648914753,0.666903648914753
"2603","Panama","rh","observed",55,0.671868828678617,0.671868828678617,0.671868828678617
"2604","Panama","rh","observed",60,0.683662649019282,0.683662649019282,0.683662649019282
"2605","Panama","rh","ebisuzaki",5,0,0,0
"2606","Panama","rh","ebisuzaki",10,-0.0980074326360235,0.195739600000072,0.492543384165557
"2607","Panama","rh","ebisuzaki",15,-0.120235554736421,0.238559715684951,0.548929038208568
"2608","Panama","rh","ebisuzaki",20,-0.138030586491627,0.282526033359327,0.568967782653143
"2609","Panama","rh","ebisuzaki",25,-0.128660010090922,0.31070357507957,0.590405205703887
"2610","Panama","rh","ebisuzaki",30,-0.133671471155879,0.327096180550403,0.604399996700382
"2611","Panama","rh","ebisuzaki",35,-0.144833046390387,0.336744404382622,0.619283915586713
"2612","Panama","rh","ebisuzaki",40,-0.149458927859247,0.358374360250298,0.630762119861761
"2613","Panama","rh","ebisuzaki",45,-0.156486454292055,0.361751298318094,0.644154348069465
"2614","Panama","rh","ebisuzaki",50,-0.166006447021912,0.374045562373873,0.655650612505018
"2615","Panama","rh","ebisuzaki",55,-0.185203022081832,0.376586490213889,0.663856673967055
"2616","Panama","rh","ebisuzaki",60,-0.213313267710356,0.367751378731434,0.669740605249244
"2617","Panama","rh","seasonal",5,0,0,0
"2618","Panama","rh","seasonal",10,0.374664711532989,0.451119781292591,0.501868747859954
"2619","Panama","rh","seasonal",15,0.423107411952921,0.487230574492922,0.546000624515013
"2620","Panama","rh","seasonal",20,0.46043293652492,0.521259364686063,0.578406971212304
"2621","Panama","rh","seasonal",25,0.472767286098624,0.538458464519949,0.588422664206673
"2622","Panama","rh","seasonal",30,0.485098204104147,0.545923301773012,0.598751337769969
"2623","Panama","rh","seasonal",35,0.483701913074054,0.548800893904971,0.599991099792598
"2624","Panama","rh","seasonal",40,0.49196481503406,0.559450087542933,0.613577566914946
"2625","Panama","rh","seasonal",45,0.492724658842287,0.559420102815102,0.613986747225759
"2626","Panama","rh","seasonal",50,0.50209490012745,0.568525892600182,0.626701088712801
"2627","Panama","rh","seasonal",55,0.50813324615961,0.57382903580514,0.631183167529396
"2628","Panama","rh","seasonal",60,0.511116914717913,0.57832028749621,0.635253159420453
"2629","Panama","svpd","observed",5,0,0,0
"2630","Panama","svpd","observed",10,0.250373036622081,0.250373036622081,0.250373036622081
"2631","Panama","svpd","observed",15,0.279569190551478,0.279569190551478,0.279569190551478
"2632","Panama","svpd","observed",20,0.322827145470839,0.322827145470839,0.322827145470839
"2633","Panama","svpd","observed",25,0.346598305733022,0.346598305733022,0.346598305733022
"2634","Panama","svpd","observed",30,0.385341601434162,0.385341601434162,0.385341601434162
"2635","Panama","svpd","observed",35,0.390320458878866,0.390320458878866,0.390320458878866
"2636","Panama","svpd","observed",40,0.400837934872386,0.400837934872386,0.400837934872386
"2637","Panama","svpd","observed",45,0.404859718115678,0.404859718115678,0.404859718115678
"2638","Panama","svpd","observed",50,0.414690655798283,0.414690655798283,0.414690655798283
"2639","Panama","svpd","observed",55,0.4214106728988,0.4214106728988,0.4214106728988
"2640","Panama","svpd","observed",60,0.435047475685146,0.435047475685146,0.435047475685146
"2641","Panama","svpd","ebisuzaki",5,0,0,0
"2642","Panama","svpd","ebisuzaki",10,-0.10925176684383,0.215271798109345,0.581227265700563
"2643","Panama","svpd","ebisuzaki",15,-0.102755061060646,0.259866126393154,0.612169813077578
"2644","Panama","svpd","ebisuzaki",20,-0.123002076951437,0.295046845878607,0.637922023092084
"2645","Panama","svpd","ebisuzaki",25,-0.119015070782812,0.314946165921011,0.662502095111545
"2646","Panama","svpd","ebisuzaki",30,-0.123927895578675,0.343868010434107,0.683610214459269
"2647","Panama","svpd","ebisuzaki",35,-0.134700053154392,0.355762726455209,0.692727054905537
"2648","Panama","svpd","ebisuzaki",40,-0.131428126132833,0.380450449154357,0.698967182326202
"2649","Panama","svpd","ebisuzaki",45,-0.140380990203076,0.388474366385078,0.706439825577398
"2650","Panama","svpd","ebisuzaki",50,-0.134446862196326,0.391828330960479,0.716237358148341
"2651","Panama","svpd","ebisuzaki",55,-0.149662373375343,0.393480201223976,0.724687570844226
